   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
    50.282    1.76  1.63  1.42 80.   80.   58.    0.6   0.28  0.12
    52.383    1.76  1.64  1.4  80.   80.   58.    0.6   0.28  0.12
    56.073    1.76  1.64  1.42 80.   80.   58.    0.6   0.28  0.12
    62.065    1.78  1.63  1.38 82.   80.   58.    0.6   0.3   0.14
    63.693    1.76  1.64  1.38 80.   80.   56.    0.6   0.28  0.16
    63.756    1.77  1.63  1.42 82.   80.   58.    0.6   0.3   0.16
    65.513    1.77  1.64  1.38 80.   80.   56.    0.6   0.28  0.16
    67.027    1.77  1.62  1.38 80.   80.   56.    0.6   0.3   0.16
    67.236    1.78  1.62  1.38 80.   80.   56.    0.6   0.3   0.16
    68.421    1.78  1.64  1.38 80.   80.   56.    0.6   0.28  0.16
    71.701    1.76  1.62  1.42 82.   80.   58.    0.6   0.3   0.16
    72.348    1.76  1.63  1.38 80.   80.   56.    0.6   0.28  0.16
    74.194    1.76  1.64  1.4  80.   80.   56.    0.6   0.28  0.16
    74.517    1.77  1.64  1.4  80.   80.   56.    0.6   0.28  0.16
    74.934    1.77  1.63  1.38 80.   80.   56.    0.6   0.28  0.16
    75.625    1.78  1.64  1.4  80.   80.   56.    0.6   0.28  0.16
    78.298    1.78  1.63  1.38 80.   80.   56.    0.6   0.28  0.16
    79.371    1.76  1.64  1.38 80.   80.   56.    0.6   0.29  0.16
    81.880    1.76  1.63  1.4  80.   80.   56.    0.6   0.28  0.16
    81.898    1.76  1.62  1.38 80.   80.   56.    0.6   0.28  0.16
    82.113    1.78  1.64  1.42 80.   80.   56.    0.6   0.28  0.16
    82.309    1.77  1.63  1.4  80.   80.   56.    0.6   0.28  0.16
    82.392    1.77  1.64  1.38 80.   80.   56.    0.6   0.29  0.16
    82.912    1.78  1.63  1.4  80.   80.   56.    0.6   0.28  0.16
    83.432    1.77  1.64  1.42 80.   80.   56.    0.6   0.28  0.16
    84.697    1.77  1.62  1.38 80.   80.   56.    0.6   0.28  0.16
    85.494    1.78  1.64  1.38 80.   80.   56.    0.6   0.29  0.16
    85.532    1.76  1.64  1.42 80.   80.   56.    0.6   0.28  0.16
    86.658    1.78  1.64  1.4  80.   80.   56.    0.6   0.29  0.16
    86.828    1.78  1.63  1.42 80.   80.   56.    0.6   0.28  0.16
    87.127    1.78  1.62  1.38 80.   80.   56.    0.6   0.28  0.16
    87.291    1.76  1.64  1.4  80.   80.   56.    0.6   0.29  0.16
    87.341    1.78  1.62  1.4  80.   80.   56.    0.6   0.28  0.16
    87.466    1.77  1.64  1.4  80.   80.   56.    0.6   0.29  0.16
    87.529    1.78  1.62  1.38 78.   80.   58.    0.6   0.3   0.12
    87.674    1.78  1.62  1.4  78.   80.   58.    0.6   0.3   0.14
    87.695    1.78  1.62  1.42 78.   80.   58.    0.6   0.3   0.14
    88.489    1.78  1.62  1.4  78.   80.   58.    0.6   0.3   0.12
    88.504    1.78  1.62  1.38 78.   80.   58.    0.6   0.3   0.14
    88.602    1.77  1.62  1.4  80.   80.   56.    0.6   0.28  0.16
    88.627    1.78  1.64  1.42 80.   80.   56.    0.6   0.29  0.16
    88.720    1.76  1.63  1.38 80.   80.   56.    0.6   0.29  0.16
    89.062    1.78  1.62  1.42 80.   80.   56.    0.6   0.28  0.16
    89.130    1.76  1.62  1.4  80.   80.   56.    0.6   0.28  0.16
    89.299    1.77  1.63  1.42 80.   80.   56.    0.6   0.28  0.16
    89.657    1.78  1.62  1.42 78.   80.   58.    0.6   0.3   0.16
    89.801    1.78  1.62  1.42 78.   80.   58.    0.6   0.3   0.12
    89.862    1.78  1.64  1.38 80.   80.   56.    0.6   0.28  0.14
    90.041    1.78  1.63  1.4  80.   80.   56.    0.6   0.29  0.16
    90.381    1.77  1.63  1.38 80.   80.   56.    0.6   0.29  0.16
    90.636    1.78  1.62  1.42 80.   80.   56.    0.6   0.3   0.14
    90.775    1.78  1.63  1.42 80.   80.   56.    0.6   0.29  0.16
    90.847    1.78  1.63  1.4  78.   80.   58.    0.6   0.3   0.14
    91.099    1.78  1.63  1.42 78.   80.   58.    0.6   0.3   0.14
    91.112    1.78  1.62  1.4  80.   80.   56.    0.6   0.3   0.14
    91.122    1.78  1.63  1.38 78.   80.   58.    0.6   0.3   0.12
    91.204    1.77  1.63  1.4  80.   80.   56.    0.6   0.29  0.16
    91.268    1.77  1.64  1.42 80.   80.   56.    0.6   0.29  0.16
    91.377    1.76  1.63  1.42 80.   80.   56.    0.6   0.28  0.16
    91.424    1.77  1.62  1.4  78.   80.   58.    0.6   0.3   0.14
    91.466    1.78  1.63  1.38 78.   80.   58.    0.6   0.3   0.14
    91.533    1.78  1.62  1.38 80.   80.   56.    0.6   0.3   0.12
    91.572    1.77  1.62  1.38 78.   80.   58.    0.6   0.3   0.14
    91.757    1.78  1.63  1.38 80.   80.   56.    0.6   0.29  0.16
    91.785    1.77  1.62  1.42 80.   80.   56.    0.6   0.28  0.16
    91.875    1.78  1.62  1.4  78.   80.   58.    0.6   0.3   0.16
    92.174    1.77  1.62  1.42 78.   80.   58.    0.6   0.3   0.14
    92.211    1.78  1.64  1.42 80.   80.   56.    0.6   0.3   0.16
    92.307    1.77  1.62  1.38 78.   80.   58.    0.6   0.3   0.12
    92.322    1.78  1.63  1.4  78.   80.   58.    0.6   0.3   0.12
    92.349    1.78  1.63  1.42 78.   80.   58.    0.6   0.3   0.16
    92.390    1.78  1.63  1.42 80.   80.   56.    0.6   0.3   0.14
    92.431    1.78  1.62  1.4  78.   80.   58.    0.6   0.29  0.14
    92.449    1.78  1.62  1.4  80.   80.   56.    0.6   0.3   0.12
    92.466    1.76  1.63  1.4  80.   80.   56.    0.6   0.29  0.16
    92.518    1.78  1.63  1.38 80.   80.   56.    0.6   0.28  0.14
    92.595    1.78  1.62  1.42 80.   80.   56.    0.6   0.29  0.16
    92.684    1.78  1.62  1.38 80.   80.   56.    0.6   0.3   0.14
    92.737    1.77  1.62  1.42 78.   80.   58.    0.6   0.3   0.16
    92.869    1.78  1.62  1.42 78.   80.   58.    0.6   0.29  0.14
    92.927    1.78  1.62  1.38 78.   80.   58.    0.6   0.29  0.12
    93.005    1.78  1.62  1.38 78.   80.   58.    0.6   0.29  0.14
    93.021    1.78  1.64  1.4  80.   80.   56.    0.6   0.3   0.16
    93.255    1.76  1.64  1.38 80.   80.   56.    0.6   0.3   0.16
    93.335    1.77  1.63  1.42 80.   80.   56.    0.6   0.29  0.16
    93.507    1.77  1.64  1.38 80.   80.   56.    0.6   0.28  0.14
    93.541    1.78  1.64  1.4  78.   80.   58.    0.6   0.3   0.14
    93.585    1.78  1.64  1.38 80.   80.   56.    0.6   0.29  0.14
    93.705    1.78  1.63  1.42 78.   80.   58.    0.6   0.3   0.12
    93.719    1.77  1.64  1.4  80.   80.   56.    0.6   0.3   0.16
    93.769    1.78  1.62  1.42 78.   80.   58.    0.6   0.29  0.16
    93.782    1.78  1.62  1.38 80.   80.   56.    0.6   0.28  0.14
    93.787    1.78  1.62  1.42 80.   80.   56.    0.6   0.3   0.12
    93.865    1.78  1.63  1.38 80.   80.   56.    0.6   0.3   0.12
    93.918    1.78  1.64  1.42 78.   80.   58.    0.6   0.3   0.14
    93.961    1.78  1.63  1.42 80.   80.   56.    0.6   0.3   0.16
    93.984    1.78  1.62  1.4  80.   80.   56.    0.6   0.29  0.16
    93.986    1.77  1.62  1.4  78.   80.   58.    0.6   0.3   0.12
    93.990    1.76  1.64  1.42 80.   80.   56.    0.6   0.29  0.16
    94.031    1.78  1.64  1.38 78.   80.   58.    0.6   0.3   0.12
    94.095    1.78  1.63  1.4  78.   80.   58.    0.6   0.3   0.16
    94.122    1.78  1.64  1.38 78.   80.   58.    0.6   0.3   0.14
    94.326    1.77  1.63  1.4  78.   80.   58.    0.6   0.3   0.14
    94.340    1.78  1.63  1.4  80.   80.   56.    0.6   0.3   0.14
    94.404    1.77  1.62  1.4  78.   80.   58.    0.6   0.3   0.16
    94.405    1.78  1.62  1.4  78.   80.   58.    0.6   0.29  0.12
    94.406    1.77  1.64  1.38 80.   80.   56.    0.6   0.3   0.16
    94.440    1.77  1.63  1.38 78.   80.   58.    0.6   0.3   0.14
    94.469    1.78  1.64  1.4  80.   80.   56.    0.6   0.28  0.14
    94.538    1.76  1.62  1.38 80.   80.   56.    0.6   0.29  0.16
    94.561    1.76  1.62  1.38 78.   80.   58.    0.6   0.3   0.14
    94.561    1.78  1.63  1.38 80.   80.   56.    0.6   0.29  0.14
    94.569    1.77  1.62  1.4  80.   80.   56.    0.6   0.29  0.16
    94.674    1.76  1.64  1.4  80.   80.   56.    0.6   0.3   0.16
    94.747    1.76  1.62  1.42 80.   80.   56.    0.6   0.28  0.16
    94.778    1.77  1.64  1.42 80.   80.   56.    0.6   0.3   0.16
    94.795    1.77  1.62  1.4  80.   80.   56.    0.6   0.3   0.14
    94.816    1.78  1.64  1.42 78.   80.   58.    0.6   0.3   0.16
    94.846    1.77  1.62  1.42 80.   80.   56.    0.6   0.3   0.14
    94.892    1.76  1.62  1.4  78.   80.   58.    0.6   0.3   0.14
    94.895    1.78  1.63  1.4  80.   80.   56.    0.6   0.3   0.12
    94.910    1.78  1.62  1.38 80.   80.   56.    0.6   0.29  0.14
    95.023    1.77  1.62  1.42 80.   80.   56.    0.6   0.29  0.16
    95.033    1.78  1.64  1.38 80.   80.   56.    0.6   0.3   0.14
    95.056    1.78  1.62  1.42 80.   80.   56.    0.6   0.3   0.16
    95.062    1.78  1.62  1.4  80.   80.   56.    0.6   0.29  0.14
    95.092    1.78  1.63  1.38 80.   80.   56.    0.6   0.3   0.14
    95.185    1.78  1.63  1.4  78.   80.   58.    0.6   0.29  0.14
    95.188    1.77  1.63  1.42 78.   80.   58.    0.6   0.3   0.14
    95.255    1.78  1.62  1.4  78.   80.   58.    0.6   0.29  0.16
    95.257    1.77  1.63  1.38 78.   80.   58.    0.6   0.3   0.12
    95.290    1.77  1.63  1.42 78.   80.   58.    0.6   0.3   0.16
    95.370    1.78  1.64  1.4  80.   80.   56.    0.6   0.3   0.14
    95.459    1.78  1.62  1.38 80.   80.   56.    0.6   0.29  0.12
    95.462    1.76  1.62  1.4  80.   80.   56.    0.6   0.29  0.16
    95.465    1.78  1.63  1.38 78.   80.   58.    0.6   0.29  0.14
    95.504    1.78  1.62  1.42 80.   80.   56.    0.6   0.29  0.14
    95.598    1.78  1.62  1.38 78.   80.   58.    0.6   0.3   0.16
    95.598    1.78  1.64  1.4  78.   80.   58.    0.6   0.3   0.12
    95.616    1.78  1.63  1.4  80.   80.   56.    0.6   0.28  0.14
    95.633    1.78  1.63  1.42 78.   80.   58.    0.6   0.29  0.14
    95.641    1.77  1.62  1.38 80.   80.   56.    0.6   0.29  0.16
    95.680    1.78  1.63  1.38 78.   80.   58.    0.6   0.29  0.12
    95.770    1.76  1.62  1.42 78.   80.   58.    0.6   0.3   0.16
    95.793    1.77  1.62  1.42 78.   80.   58.    0.6   0.3   0.12
    95.856    1.78  1.63  1.4  80.   80.   56.    0.6   0.29  0.14
    95.891    1.78  1.64  1.4  80.   80.   56.    0.6   0.29  0.14
    95.898    1.77  1.62  1.4  78.   80.   58.    0.6   0.29  0.14
    95.900    1.78  1.64  1.42 80.   80.   56.    0.6   0.3   0.14
    95.954    1.78  1.63  1.42 78.   80.   58.    0.6   0.29  0.16
    95.955    1.78  1.62  1.42 78.   80.   58.    0.6   0.29  0.12
    95.961    1.78  1.64  1.38 80.   80.   56.    0.6   0.3   0.12
    95.995    1.77  1.63  1.38 80.   80.   56.    0.6   0.28  0.14
    96.031    1.76  1.63  1.42 80.   80.   56.    0.6   0.29  0.16
    96.070    1.77  1.62  1.38 78.   80.   58.    0.6   0.29  0.14
    96.164    1.76  1.62  1.42 78.   80.   58.    0.6   0.3   0.14
    96.206    1.78  1.62  1.4  80.   80.   56.    0.6   0.28  0.14
    96.230    1.77  1.63  1.42 80.   80.   56.    0.6   0.3   0.16
    96.292    1.78  1.64  1.38 80.   80.   56.    0.6   0.3   0.16
    96.348    1.77  1.62  1.38 80.   80.   56.    0.6   0.3   0.12
    96.361    1.78  1.64  1.4  78.   80.   58.    0.6   0.3   0.16
    96.363    1.76  1.62  1.38 78.   80.   58.    0.6   0.3   0.12
    96.398    1.78  1.63  1.42 80.   80.   56.    0.6   0.3   0.12
    96.582    1.78  1.62  1.4  80.   80.   56.    0.6   0.29  0.12
    96.732    1.77  1.63  1.4  78.   80.   58.    0.6   0.3   0.16
    96.737    1.77  1.62  1.42 78.   80.   58.    0.6   0.29  0.14
    96.771    1.77  1.62  1.38 78.   80.   58.    0.6   0.29  0.12
    96.777    1.77  1.62  1.42 78.   80.   58.    0.6   0.29  0.16
    96.864    1.78  1.63  1.4  80.   80.   56.    0.6   0.3   0.16
    96.913    1.78  1.62  1.4  78.   80.   58.    0.6   0.28  0.14
    96.936    1.77  1.63  1.42 80.   80.   56.    0.6   0.3   0.14
    96.938    1.78  1.63  1.42 80.   80.   56.    0.6   0.29  0.14
    96.969    1.77  1.64  1.38 80.   80.   56.    0.6   0.29  0.14
    97.051    1.78  1.64  1.4  80.   80.   56.    0.6   0.3   0.12
    97.051    1.77  1.64  1.4  78.   80.   58.    0.6   0.3   0.14
    97.100    1.78  1.62  1.38 78.   80.   58.    0.6   0.28  0.14
    97.121    1.78  1.64  1.42 78.   80.   58.    0.6   0.3   0.12
    97.165    1.77  1.63  1.4  78.   80.   58.    0.6   0.3   0.12
    97.205    1.78  1.62  1.42 78.   80.   58.    0.6   0.28  0.16
    97.237    1.77  1.64  1.38 78.   80.   58.    0.6   0.3   0.14
    97.290    1.78  1.63  1.38 78.   80.   58.    0.6   0.3   0.16
    97.300    1.77  1.62  1.38 80.   80.   56.    0.6   0.28  0.14
    97.307    1.78  1.63  1.4  78.   80.   58.    0.6   0.29  0.12
    97.308    1.76  1.64  1.42 80.   80.   56.    0.6   0.3   0.16
    97.316    1.76  1.62  1.4  78.   80.   58.    0.6   0.3   0.16
    97.324    1.77  1.63  1.4  80.   80.   56.    0.6   0.3   0.16
    97.348    1.77  1.62  1.42 80.   80.   56.    0.6   0.3   0.16
    97.432    1.78  1.62  1.38 78.   80.   58.    0.6   0.28  0.12
    97.434    1.78  1.63  1.38 80.   80.   56.    0.6   0.29  0.12
    97.477    1.78  1.62  1.42 78.   80.   58.    0.6   0.28  0.14
    97.487    1.78  1.63  1.4  78.   80.   58.    0.6   0.29  0.16
    97.577    1.78  1.62  1.38 80.   80.   56.    0.6   0.29  0.16
    97.580    1.77  1.62  1.38 78.   80.   58.    0.6   0.3   0.16
    97.588    1.78  1.64  1.42 80.   80.   56.    0.6   0.29  0.14
    97.612    1.76  1.63  1.38 78.   80.   58.    0.6   0.3   0.14
    97.658    1.76  1.62  1.42 80.   80.   56.    0.6   0.29  0.16
    97.724    1.78  1.64  1.4  78.   80.   58.    0.6   0.29  0.14
    97.736    1.76  1.63  1.4  78.   80.   58.    0.6   0.3   0.14
    97.755    1.77  1.62  1.4  80.   80.   56.    0.6   0.3   0.12
    97.810    1.78  1.62  1.42 80.   80.   56.    0.6   0.28  0.14
    97.813    1.77  1.64  1.42 78.   80.   58.    0.6   0.3   0.16
    97.835    1.76  1.64  1.38 80.   80.   56.    0.6   0.28  0.14
    97.846    1.77  1.64  1.42 78.   80.   58.    0.6   0.3   0.14
    97.866    1.76  1.63  1.4  80.   80.   56.    0.6   0.3   0.16
    97.866    1.77  1.64  1.38 78.   80.   58.    0.6   0.3   0.12
    97.905    1.77  1.63  1.38 80.   80.   56.    0.6   0.29  0.14
    97.957    1.78  1.62  1.38 78.   80.   58.    0.6   0.29  0.16
    97.989    1.76  1.63  1.38 80.   80.   56.    0.6   0.3   0.16
    98.014    1.78  1.64  1.38 78.   80.   58.    0.6   0.29  0.14
    98.031    1.78  1.64  1.42 78.   80.   58.    0.6   0.29  0.16
    98.048    1.77  1.62  1.38 80.   80.   56.    0.6   0.3   0.14
    98.117    1.78  1.62  1.42 80.   80.   56.    0.6   0.29  0.12
    98.119    1.78  1.64  1.42 80.   80.   56.    0.6   0.28  0.14
    98.145    1.78  1.64  1.42 78.   80.   58.    0.6   0.29  0.14
    98.158    1.77  1.62  1.4  78.   80.   58.    0.6   0.29  0.16
    98.201    1.78  1.63  1.42 80.   80.   56.    0.6   0.28  0.14
    98.338    1.78  1.64  1.38 78.   80.   58.    0.6   0.29  0.12
    98.354    1.77  1.62  1.38 80.   80.   56.    0.6   0.29  0.14
    98.380    1.77  1.63  1.38 80.   80.   56.    0.6   0.3   0.14
    98.410    1.77  1.64  1.38 80.   80.   56.    0.6   0.3   0.14
    98.499    1.77  1.63  1.4  80.   80.   56.    0.6   0.3   0.14
    98.534    1.78  1.64  1.42 80.   80.   56.    0.6   0.3   0.12
    98.559    1.78  1.63  1.4  80.   80.   56.    0.6   0.29  0.12
    98.561    1.76  1.63  1.42 78.   80.   58.    0.6   0.3   0.16
    98.735    1.76  1.62  1.4  78.   80.   58.    0.6   0.3   0.12
    98.768    1.77  1.63  1.38 78.   80.   58.    0.6   0.29  0.14
    98.785    1.77  1.63  1.4  78.   80.   58.    0.6   0.29  0.14
    98.786    1.78  1.64  1.38 80.   80.   56.    0.6   0.29  0.12
    98.790    1.76  1.63  1.42 80.   80.   56.    0.6   0.3   0.16
    98.798    1.77  1.63  1.38 80.   80.   56.    0.6   0.3   0.12
    98.809    1.78  1.62  1.38 80.   80.   56.    0.6   0.28  0.12
    98.812    1.77  1.62  1.4  78.   80.   58.    0.6   0.29  0.12
    98.821    1.76  1.63  1.38 78.   80.   58.    0.6   0.3   0.12
    98.847    1.76  1.63  1.42 78.   80.   58.    0.6   0.3   0.14
    99.011    1.78  1.62  1.4  80.   80.   56.    0.6   0.3   0.16
    99.102    1.78  1.63  1.42 78.   80.   58.    0.6   0.29  0.12
    99.126    1.78  1.62  1.4  78.   80.   58.    0.6   0.28  0.12
    99.152    1.77  1.63  1.42 78.   80.   58.    0.6   0.3   0.12
    99.165    1.77  1.63  1.42 78.   80.   58.    0.6   0.29  0.16
    99.173    1.77  1.64  1.4  80.   80.   56.    0.6   0.28  0.14
    99.331    1.76  1.62  1.4  78.   80.   58.    0.6   0.29  0.14
    99.341    1.76  1.62  1.4  80.   80.   56.    0.6   0.3   0.14
    99.363    1.77  1.63  1.38 78.   80.   58.    0.6   0.29  0.12
    99.384    1.76  1.62  1.38 78.   80.   58.    0.6   0.29  0.14
    99.399    1.77  1.64  1.4  78.   80.   58.    0.6   0.3   0.16
    99.406    1.78  1.63  1.4  78.   80.   58.    0.6   0.28  0.14
    99.408    1.77  1.62  1.4  80.   80.   56.    0.6   0.29  0.14
    99.479    1.78  1.63  1.38 78.   80.   58.    0.6   0.28  0.14
    99.500    1.77  1.62  1.42 80.   80.   56.    0.6   0.3   0.12
    99.511    1.77  1.63  1.42 78.   80.   58.    0.6   0.29  0.14
    99.637    1.77  1.64  1.4  80.   80.   56.    0.6   0.3   0.14
    99.734    1.77  1.63  1.38 78.   80.   58.    0.6   0.3   0.16
    99.884    1.78  1.63  1.42 78.   80.   58.    0.6   0.28  0.14
    99.917    1.77  1.64  1.4  78.   80.   58.    0.6   0.3   0.12
    99.958    1.78  1.64  1.4  78.   80.   58.    0.6   0.29  0.12
    99.984    1.76  1.62  1.42 80.   80.   56.    0.6   0.3   0.14
   100.001    1.77  1.63  1.38 80.   80.   56.    0.6   0.3   0.16
   100.019    1.76  1.63  1.38 80.   80.   56.    0.6   0.28  0.14
   100.024    1.78  1.62  1.4  80.   80.   56.    0.6   0.28  0.12
   100.040    1.78  1.63  1.38 78.   80.   58.    0.6   0.28  0.12
   100.077    1.76  1.63  1.4  78.   80.   58.    0.6   0.3   0.16
   100.091    1.78  1.64  1.4  80.   80.   56.    0.6   0.29  0.12
   100.094    1.78  1.63  1.42 80.   80.   56.    0.6   0.29  0.12
   100.101    1.76  1.62  1.38 78.   80.   58.    0.6   0.29  0.12
   100.104    1.76  1.62  1.42 80.   80.   56.    0.6   0.3   0.16
   100.147    1.77  1.63  1.4  80.   80.   56.    0.6   0.3   0.12
   100.197    1.76  1.62  1.42 78.   80.   58.    0.6   0.29  0.16
   100.206    1.77  1.63  1.4  80.   80.   56.    0.6   0.28  0.14
   100.225    1.77  1.63  1.4  80.   80.   56.    0.6   0.29  0.14
   100.250    1.77  1.64  1.4  80.   80.   56.    0.6   0.29  0.14
   100.272    1.77  1.62  1.4  80.   80.   56.    0.6   0.3   0.16
   100.307    1.76  1.62  1.42 78.   80.   58.    0.6   0.29  0.14
   100.316    1.77  1.62  1.42 80.   80.   56.    0.6   0.29  0.14
   100.361    1.77  1.62  1.38 80.   80.   56.    0.6   0.29  0.12
   100.463    1.78  1.62  1.4  78.   80.   58.    0.6   0.28  0.16
   100.542    1.76  1.62  1.38 78.   80.   58.    0.6   0.3   0.16
   100.554    1.77  1.63  1.4  78.   80.   58.    0.6   0.29  0.16
   100.560    1.76  1.64  1.38 78.   80.   58.    0.6   0.3   0.14
   100.593    1.77  1.62  1.4  78.   80.   58.    0.6   0.28  0.14
   100.614    1.76  1.64  1.4  78.   80.   58.    0.6   0.3   0.14
   100.630    1.77  1.62  1.4  80.   80.   56.    0.6   0.28  0.14
   100.638    1.77  1.62  1.38 78.   80.   58.    0.6   0.28  0.14
   100.672    1.77  1.62  1.42 78.   80.   58.    0.6   0.28  0.16
   100.707    1.76  1.64  1.38 80.   80.   56.    0.6   0.29  0.14
   100.712    1.77  1.64  1.42 80.   80.   56.    0.6   0.3   0.14
   100.758    1.77  1.62  1.38 78.   80.   58.    0.6   0.29  0.16
   100.806    1.78  1.64  1.38 78.   80.   58.    0.6   0.28  0.16
   100.815    1.78  1.63  1.42 78.   80.   58.    0.6   0.28  0.16
   100.849    1.78  1.64  1.38 78.   80.   58.    0.6   0.3   0.16
   100.853    1.77  1.64  1.38 80.   80.   56.    0.6   0.3   0.12
   100.960    1.77  1.62  1.42 78.   80.   58.    0.6   0.29  0.12
   100.984    1.78  1.64  1.4  78.   80.   58.    0.6   0.29  0.16
   101.000    1.77  1.62  1.38 78.   80.   58.    0.6   0.28  0.12
   101.050    1.78  1.62  1.42 78.   80.   58.    0.6   0.28  0.12
   101.091    1.76  1.62  1.42 78.   80.   58.    0.6   0.3   0.12
   101.140    1.76  1.62  1.38 80.   80.   56.    0.6   0.28  0.14
   101.171    1.78  1.64  1.38 78.   80.   58.    0.6   0.28  0.14
   101.174    1.76  1.62  1.4  80.   80.   56.    0.6   0.3   0.16
   101.214    1.77  1.62  1.42 78.   80.   58.    0.6   0.28  0.14
   101.253    1.76  1.64  1.38 78.   80.   58.    0.6   0.3   0.12
   101.324    1.76  1.64  1.42 78.   80.   58.    0.6   0.3   0.16
   101.369    1.78  1.64  1.42 78.   80.   58.    0.6   0.28  0.16
   101.384    1.76  1.63  1.4  78.   80.   58.    0.6   0.3   0.12
   101.409    1.77  1.63  1.4  78.   80.   58.    0.6   0.29  0.12
   101.414    1.76  1.63  1.38 80.   80.   56.    0.6   0.29  0.14
   101.463    1.78  1.63  1.38 78.   80.   58.    0.6   0.29  0.16
   101.494    1.76  1.64  1.42 78.   80.   58.    0.6   0.3   0.14
   101.501    1.77  1.64  1.42 78.   80.   58.    0.6   0.29  0.16
   101.524    1.78  1.64  1.4  78.   80.   58.    0.6   0.28  0.14
   101.533    1.78  1.63  1.4  78.   80.   58.    0.6   0.28  0.16
   101.543    1.78  1.63  1.38 80.   80.   56.    0.6   0.28  0.12
   101.559    1.77  1.64  1.4  78.   80.   58.    0.6   0.29  0.14
   101.616    1.77  1.64  1.38 78.   80.   58.    0.6   0.29  0.14
   101.638    1.76  1.62  1.38 80.   80.   56.    0.6   0.3   0.12
   101.644    1.77  1.62  1.4  80.   80.   56.    0.6   0.29  0.12
   101.659    1.78  1.62  1.42 80.   80.   56.    0.6   0.28  0.12
   101.686    1.76  1.62  1.38 80.   80.   56.    0.6   0.3   0.14
   101.694    1.76  1.62  1.4  78.   80.   58.    0.6   0.29  0.16
   101.739    1.78  1.63  1.4  78.   80.   58.    0.6   0.28  0.12
   101.744    1.77  1.63  1.42 80.   80.   56.    0.6   0.29  0.14
   101.746    1.78  1.64  1.4  78.   80.   58.    0.6   0.28  0.16
   101.760    1.76  1.64  1.38 80.   80.   56.    0.6   0.3   0.14
   101.780    1.78  1.64  1.42 80.   80.   56.    0.6   0.29  0.12
   101.828    1.78  1.64  1.42 78.   80.   58.    0.6   0.29  0.12
   101.846    1.77  1.63  1.42 80.   80.   56.    0.6   0.3   0.12
   101.900    1.76  1.62  1.38 80.   80.   56.    0.6   0.29  0.14
   101.914    1.78  1.63  1.38 80.   80.   56.    0.6   0.3   0.16
   101.931    1.76  1.63  1.38 80.   80.   56.    0.6   0.3   0.14
   101.975    1.77  1.64  1.38 78.   80.   58.    0.6   0.29  0.12
   102.042    1.77  1.64  1.4  80.   80.   56.    0.6   0.3   0.12
   102.042    1.77  1.64  1.42 78.   80.   58.    0.6   0.3   0.12
   102.060    1.78  1.62  1.38 78.   80.   58.    0.6   0.28  0.16
   102.123    1.78  1.64  1.42 78.   80.   58.    0.6   0.28  0.14
   102.146    1.78  1.64  1.38 80.   80.   56.    0.6   0.28  0.12
   102.154    1.77  1.64  1.42 78.   80.   58.    0.6   0.29  0.14
   102.192    1.77  1.63  1.38 80.   80.   56.    0.6   0.29  0.12
   102.200    1.78  1.63  1.38 78.   80.   58.    0.6   0.28  0.16
   102.234    1.76  1.63  1.4  78.   80.   58.    0.6   0.29  0.14
   102.298    1.78  1.64  1.38 78.   80.   58.    0.6   0.28  0.12
   102.325    1.76  1.63  1.38 78.   80.   58.    0.6   0.29  0.14
   102.367    1.77  1.64  1.42 80.   80.   56.    0.6   0.29  0.14
   102.547    1.78  1.64  1.38 78.   80.   58.    0.6   0.29  0.16
   102.640    1.76  1.62  1.4  78.   80.   58.    0.6   0.29  0.12
   102.652    1.76  1.63  1.38 78.   80.   58.    0.6   0.29  0.12
   102.664    1.77  1.62  1.42 80.   80.   56.    0.6   0.28  0.14
   102.822    1.77  1.64  1.42 80.   80.   56.    0.6   0.28  0.14
   102.883    1.76  1.63  1.42 78.   80.   58.    0.6   0.29  0.16
   102.918    1.76  1.64  1.4  78.   80.   58.    0.6   0.3   0.16
   102.940    1.77  1.63  1.42 80.   80.   56.    0.6   0.28  0.14
   102.959    1.78  1.63  1.4  80.   80.   56.    0.6   0.28  0.12
   102.993    1.77  1.62  1.4  78.   80.   58.    0.6   0.28  0.12
   103.063    1.76  1.63  1.38 78.   80.   58.    0.6   0.3   0.16
   103.072    1.76  1.62  1.4  80.   80.   56.    0.6   0.3   0.12
   103.105    1.76  1.63  1.42 78.   80.   58.    0.6   0.29  0.14
   103.158    1.76  1.63  1.4  80.   80.   56.    0.6   0.3   0.14
   103.224    1.77  1.64  1.38 78.   80.   58.    0.6   0.28  0.16
   103.299    1.77  1.63  1.38 78.   80.   58.    0.6   0.28  0.14
   103.330    1.77  1.62  1.42 80.   80.   56.    0.6   0.29  0.12
   103.370    1.77  1.63  1.4  80.   80.   56.    0.6   0.29  0.12
   103.377    1.77  1.63  1.4  78.   80.   58.    0.6   0.28  0.14
   103.403    1.76  1.62  1.38 80.   80.   56.    0.6   0.3   0.16
   103.467    1.77  1.62  1.38 80.   80.   56.    0.6   0.28  0.12
   103.509    1.78  1.63  1.42 78.   80.   58.    0.6   0.28  0.12
   103.620    1.77  1.62  1.4  78.   80.   58.    0.6   0.28  0.16
   103.631    1.77  1.64  1.42 80.   80.   56.    0.6   0.3   0.12
   103.645    1.77  1.63  1.38 78.   80.   58.    0.6   0.28  0.12
