   Chi^2    ('R1'  'R2'  'R3'  'Theta2'  'Theta3'  'Phi'  'q1'  'q2'  'q3')
   228.991    1.6   1.5   1.6  75.   85.   65.    0.5   0.35  0.3 
   229.004    1.7   1.5   1.4  85.   80.   60.    0.5   0.3   0.25
   229.069    1.65  1.4   1.5  85.   80.   60.    0.5   0.15  0.15
   229.153    1.65  1.5   1.4  85.   85.   55.    0.5   0.2   0.15
   229.157    1.7  1.4  1.6 80.  75.  55.   0.5  0.3  0.3
   229.261    1.6  1.4  1.6 80.  80.  60.   0.5  0.2  0.2
   229.282    1.65  1.6   1.6  85.   85.   60.    0.5   0.25  0.25
   229.284    1.7   1.6   1.4  75.   75.   60.    0.5   0.35  0.2 
   229.321    1.65  1.6   1.5  80.   80.   55.    0.5   0.2   0.25
   229.470    1.6   1.6   1.5  85.   75.   55.    0.5   0.3   0.15
   229.487    1.6  1.5  1.5 85.  85.  65.   0.5  0.2  0.2
   229.508    1.7   1.6   1.5  80.   80.   55.    0.5   0.15  0.2 
   229.512    1.6  1.5  1.6 75.  75.  60.   0.5  0.2  0.3
   229.585    1.7   1.5   1.4  85.   85.   65.    0.5   0.25  0.2 
   229.589    1.6   1.4   1.4  75.   85.   65.    0.5   0.35  0.3 
   229.607    1.6   1.5   1.6  75.   85.   65.    0.5   0.3   0.25
   229.628    1.65  1.4   1.4  75.   85.   65.    0.5   0.25  0.25
   229.635    1.7  1.5  1.4 85.  75.  55.   0.5  0.3  0.2
   229.920    1.7  1.5  1.6 75.  80.  60.   0.5  0.3  0.3
   229.956    1.65  1.6   1.5  85.   85.   65.    0.5   0.15  0.2 
   229.969    1.7   1.5   1.4  80.   85.   65.    0.5   0.35  0.25
   230.006    1.65  1.4   1.6  75.   80.   60.    0.5   0.25  0.2 
   230.109    1.7  1.6  1.4 80.  80.  60.   0.5  0.2  0.2
   230.156    1.65  1.6   1.6  85.   85.   55.    0.5   0.2   0.3 
   230.176    1.6   1.6   1.6  80.   85.   65.    0.5   0.15  0.3 
   230.270    1.6   1.4   1.6  80.   75.   55.    0.5   0.25  0.2 
   230.348    1.7   1.4   1.5  85.   80.   55.    0.5   0.35  0.25
   230.417    1.65  1.5   1.4  75.   80.   65.    0.5   0.3   0.35
   230.482    1.65  1.5   1.4  75.   75.   60.    0.5   0.3   0.3 
   230.528    1.7   1.4   1.5  85.   85.   60.    0.5   0.25  0.2 
   230.587    1.7   1.5   1.6  80.   85.   60.    0.5   0.15  0.2 
   230.588    1.7  1.4  1.6 80.  80.  55.   0.5  0.3  0.2
   230.667    1.7   1.6   1.6  75.   80.   60.    0.5   0.25  0.2 
   230.737    1.6   1.6   1.5  80.   80.   65.    0.5   0.3   0.25
   230.738    1.7   1.5   1.4  75.   85.   65.    0.5   0.2   0.15
   230.767    1.6   1.4   1.5  80.   75.   60.    0.5   0.2   0.15
   230.851    1.6  1.4  1.6 75.  85.  65.   0.5  0.3  0.3
   230.866    1.6   1.6   1.6  85.   80.   55.    0.5   0.2   0.15
   230.905    1.7  1.4  1.6 75.  75.  65.   0.5  0.2  0.3
   230.906    1.65  1.4   1.4  80.   80.   60.    0.5   0.2   0.3 
   231.014    1.6   1.5   1.4  80.   85.   65.    0.5   0.3   0.25
   231.056    1.65  1.4   1.4  80.   85.   60.    0.5   0.3   0.2 
   231.077    1.6   1.5   1.6  80.   80.   60.    0.5   0.15  0.25
   231.137    1.65  1.5   1.6  80.   80.   65.    0.5   0.25  0.3 
   231.181    1.7  1.6  1.6 85.  85.  65.   0.5  0.3  0.2
   231.187    1.65  1.4   1.4  75.   85.   65.    0.5   0.2   0.15
   231.209    1.6   1.6   1.4  80.   85.   65.    0.5   0.25  0.25
   231.250    1.65  1.6   1.4  85.   85.   55.    0.5   0.35  0.15
   231.316    1.6   1.5   1.4  80.   85.   65.    0.5   0.25  0.25
   231.365    1.65  1.6   1.6  85.   80.   55.    0.5   0.2   0.15
   231.382    1.6   1.4   1.5  85.   80.   55.    0.5   0.3   0.25
   231.389    1.7  1.6  1.4 85.  80.  60.   0.5  0.3  0.2
   231.413    1.7   1.6   1.5  75.   85.   65.    0.5   0.25  0.2 
   231.418    1.7   1.5   1.6  75.   85.   65.    0.5   0.2   0.25
   231.442    1.7   1.4   1.5  80.   80.   60.    0.5   0.25  0.15
   231.575    1.6   1.4   1.5  75.   80.   65.    0.5   0.15  0.2 
   231.597    1.7   1.6   1.4  80.   80.   65.    0.5   0.35  0.35
   231.623    1.65  1.5   1.5  85.   85.   55.    0.5   0.15  0.2 
   231.625    1.7   1.5   1.6  85.   80.   55.    0.5   0.15  0.2 
   231.790    1.6   1.5   1.6  80.   85.   65.    0.5   0.15  0.2 
   231.892    1.7   1.6   1.5  80.   85.   60.    0.5   0.2   0.15
   231.919    1.6   1.6   1.6  75.   80.   65.    0.5   0.3   0.15
   232.041    1.6   1.6   1.5  80.   85.   65.    0.5   0.25  0.15
   232.052    1.6   1.6   1.6  80.   75.   55.    0.5   0.3   0.15
   232.070    1.7  1.4  1.4 75.  85.  65.   0.5  0.2  0.2
   232.168    1.65  1.5   1.4  85.   85.   55.    0.5   0.15  0.15
   232.216    1.7  1.6  1.6 85.  80.  55.   0.5  0.3  0.3
   232.247    1.6   1.4   1.6  75.   75.   65.    0.5   0.15  0.25
   232.300    1.65  1.6   1.6  75.   80.   60.    0.5   0.15  0.25
   232.321    1.65  1.6   1.4  85.   85.   65.    0.5   0.2   0.2 
   232.327    1.6   1.6   1.4  80.   85.   65.    0.5   0.2   0.15
   232.487    1.7   1.5   1.6  75.   80.   60.    0.5   0.25  0.15
   232.503    1.6   1.5   1.6  80.   75.   55.    0.5   0.3   0.35
   232.560    1.65  1.6   1.5  85.   80.   60.    0.5   0.3   0.2 
   232.634    1.7   1.5   1.6  80.   85.   60.    0.5   0.15  0.15
   232.691    1.7   1.4   1.6  85.   80.   60.    0.5   0.25  0.35
   232.714    1.65  1.5   1.6  80.   85.   65.    0.5   0.2   0.15
   232.793    1.7   1.6   1.4  80.   85.   65.    0.5   0.25  0.35
   232.827    1.65  1.5   1.6  85.   80.   60.    0.5   0.25  0.2 
   232.864    1.7   1.4   1.6  80.   80.   55.    0.5   0.15  0.25
   232.881    1.6   1.6   1.5  80.   85.   65.    0.5   0.3   0.15
   232.898    1.7   1.4   1.6  75.   75.   65.    0.5   0.15  0.3 
   232.911    1.65  1.5   1.5  80.   75.   60.    0.5   0.15  0.15
   233.009    1.7   1.5   1.6  80.   80.   55.    0.5   0.15  0.3 
   233.121    1.6   1.4   1.5  80.   80.   60.    0.5   0.25  0.3 
   233.130    1.6   1.6   1.6  75.   75.   65.    0.5   0.35  0.25
   233.362    1.65  1.5   1.4  85.   85.   55.    0.5   0.25  0.15
   233.430    1.7   1.5   1.5  80.   80.   65.    0.5   0.25  0.15
   233.495    1.7   1.6   1.5  85.   85.   65.    0.5   0.35  0.25
   233.578    1.7   1.4   1.5  80.   75.   60.    0.5   0.2   0.15
   233.649    1.7   1.6   1.6  75.   80.   60.    0.5   0.25  0.25
   233.704    1.7   1.5   1.5  80.   80.   65.    0.5   0.25  0.2 
   233.705    1.65  1.6   1.5  85.   80.   55.    0.5   0.3   0.3 
   233.743    1.65  1.6   1.6  80.   75.   60.    0.5   0.35  0.15
   233.927    1.65  1.5   1.5  80.   75.   60.    0.5   0.2   0.2 
   233.981    1.65  1.6   1.5  75.   80.   60.    0.5   0.2   0.3 
   233.991    1.65  1.5   1.6  80.   85.   60.    0.5   0.3   0.15
   234.009    1.7   1.4   1.4  75.   75.   60.    0.5   0.35  0.3 
   234.010    1.65  1.6   1.6  85.   80.   55.    0.5   0.2   0.2 
   234.129    1.6  1.5  1.5 80.  85.  65.   0.5  0.3  0.3
   234.129    1.65  1.5   1.6  80.   80.   65.    0.5   0.25  0.35
   234.230    1.7   1.5   1.4  80.   80.   65.    0.5   0.3   0.35
   234.247    1.6   1.6   1.6  80.   80.   65.    0.5   0.25  0.3 
   234.334    1.65  1.6   1.6  75.   75.   60.    0.5   0.2   0.2 
   234.426    1.6   1.4   1.5  75.   75.   60.    0.5   0.25  0.25
   234.460    1.65  1.4   1.6  80.   85.   60.    0.5   0.25  0.3 
   234.518    1.7   1.5   1.5  85.   80.   60.    0.5   0.25  0.15
   234.539    1.6  1.6  1.5 85.  85.  55.   0.5  0.2  0.2
   234.566    1.7   1.6   1.4  85.   80.   60.    0.5   0.35  0.25
   234.568    1.65  1.5   1.6  80.   75.   60.    0.5   0.2   0.25
   234.584    1.6   1.4   1.6  80.   85.   65.    0.5   0.2   0.25
   234.592    1.7   1.6   1.4  75.   80.   60.    0.5   0.3   0.15
   234.620    1.7  1.4  1.4 80.  75.  60.   0.5  0.3  0.3
   234.739    1.65  1.4   1.5  75.   80.   60.    0.5   0.3   0.25
   234.763    1.7   1.5   1.6  85.   80.   55.    0.5   0.35  0.2 
   234.800    1.7   1.5   1.5  80.   75.   60.    0.5   0.25  0.3 
   234.821    1.65  1.6   1.5  85.   85.   60.    0.5   0.3   0.35
   234.870    1.65  1.4   1.5  85.   85.   55.    0.5   0.3   0.2 
   234.917    1.7  1.6  1.6 85.  80.  60.   0.5  0.2  0.2
   235.073    1.65  1.4   1.4  85.   85.   55.    0.5   0.2   0.15
   235.108    1.7   1.4   1.4  80.   80.   60.    0.5   0.35  0.25
   235.260    1.6   1.6   1.6  85.   75.   55.    0.5   0.25  0.15
   235.357    1.65  1.5   1.5  85.   85.   55.    0.5   0.2   0.2 
   235.410    1.6   1.6   1.6  85.   85.   55.    0.5   0.2   0.25
   235.511    1.7   1.6   1.6  75.   80.   60.    0.5   0.3   0.25
   235.603    1.6   1.4   1.4  80.   80.   60.    0.5   0.25  0.3 
   235.637    1.65  1.5   1.5  80.   75.   55.    0.5   0.35  0.15
   235.664    1.7   1.5   1.6  80.   80.   65.    0.5   0.25  0.2 
   235.715    1.7   1.5   1.5  75.   75.   65.    0.5   0.2   0.25
   235.735    1.7  1.6  1.6 80.  85.  60.   0.5  0.2  0.2
   235.748    1.65  1.4   1.6  80.   85.   60.    0.5   0.2   0.3 
   235.868    1.7   1.4   1.6  85.   75.   55.    0.5   0.3   0.35
   235.900    1.65  1.6   1.5  75.   85.   65.    0.5   0.3   0.2 
   235.962    1.6   1.4   1.6  75.   85.   65.    0.5   0.25  0.25
   235.979    1.65  1.4   1.5  75.   75.   55.    0.5   0.15  0.3 
   236.040    1.7   1.6   1.5  85.   80.   55.    0.5   0.3   0.25
   236.190    1.6  1.5  1.4 85.  85.  65.   0.5  0.2  0.2
   236.205    1.6   1.5   1.6  85.   85.   60.    0.5   0.15  0.15
   236.211    1.7   1.5   1.4  80.   80.   65.    0.5   0.25  0.3 
   236.266    1.65  1.4   1.4  75.   75.   60.    0.5   0.3   0.15
   236.291    1.7   1.4   1.4  80.   75.   60.    0.5   0.35  0.35
   236.310    1.6   1.5   1.5  75.   85.   65.    0.5   0.35  0.35
   236.337    1.7   1.6   1.6  80.   75.   60.    0.5   0.3   0.15
   236.436    1.6   1.5   1.5  80.   75.   55.    0.5   0.15  0.15
   236.461    1.65  1.6   1.5  80.   85.   65.    0.5   0.2   0.35
   236.519    1.65  1.6   1.6  85.   80.   55.    0.5   0.3   0.35
   236.536    1.6  1.4  1.5 85.  80.  55.   0.5  0.2  0.2
   236.560    1.7   1.5   1.4  85.   80.   60.    0.5   0.35  0.3 
   236.644    1.65  1.6   1.6  85.   80.   60.    0.5   0.3   0.25
   236.650    1.7   1.5   1.4  75.   80.   65.    0.5   0.35  0.2 
   236.666    1.7  1.6  1.4 75.  85.  65.   0.5  0.3  0.2
   236.772    1.6  1.5  1.6 85.  80.  55.   0.5  0.2  0.2
   236.917    1.65  1.6   1.5  85.   75.   55.    0.5   0.35  0.2 
   236.929    1.6   1.6   1.5  75.   75.   60.    0.5   0.35  0.35
   236.948    1.7   1.6   1.5  75.   75.   55.    0.5   0.25  0.25
   237.013    1.6   1.6   1.4  75.   75.   60.    0.5   0.2   0.15
   237.023    1.7   1.6   1.5  75.   80.   60.    0.5   0.25  0.15
   237.028    1.6   1.5   1.5  75.   75.   60.    0.5   0.2   0.25
   237.049    1.6   1.4   1.4  75.   85.   65.    0.5   0.3   0.25
   237.107    1.6   1.5   1.6  80.   80.   65.    0.5   0.25  0.25
   237.148    1.7  1.5  1.5 75.  85.  65.   0.5  0.2  0.2
   237.189    1.65  1.4   1.5  85.   85.   65.    0.5   0.15  0.15
   237.232    1.6   1.6   1.5  85.   80.   60.    0.5   0.3   0.15
   237.243    1.7   1.4   1.5  85.   85.   55.    0.5   0.15  0.2 
   237.261    1.7   1.5   1.5  80.   85.   60.    0.5   0.15  0.15
   237.273    1.65  1.6   1.4  75.   75.   65.    0.5   0.3   0.2 
   237.460    1.65  1.6   1.6  75.   75.   55.    0.5   0.2   0.2 
   237.462    1.7   1.6   1.4  85.   75.   55.    0.5   0.35  0.2 
   237.474    1.7  1.4  1.6 75.  80.  60.   0.5  0.2  0.2
   237.477    1.6   1.6   1.5  80.   80.   65.    0.5   0.3   0.15
   237.652    1.7   1.5   1.5  80.   85.   60.    0.5   0.35  0.35
   237.671    1.7  1.4  1.6 80.  80.  65.   0.5  0.2  0.3
   237.673    1.6   1.6   1.5  75.   75.   60.    0.5   0.2   0.15
   237.692    1.7   1.6   1.4  75.   80.   60.    0.5   0.25  0.15
   237.692    1.65  1.6   1.5  85.   85.   55.    0.5   0.25  0.2 
   237.719    1.6  1.5  1.5 85.  80.  55.   0.5  0.3  0.2
   237.737    1.6   1.5   1.6  75.   80.   65.    0.5   0.35  0.3 
   237.753    1.65  1.4   1.5  85.   80.   55.    0.5   0.35  0.25
   237.904    1.7   1.6   1.6  80.   85.   60.    0.5   0.15  0.3 
   237.904    1.6  1.5  1.4 75.  75.  60.   0.5  0.2  0.2
   238.022    1.65  1.6   1.5  85.   80.   60.    0.5   0.3   0.15
   238.036    1.7  1.4  1.6 85.  80.  60.   0.5  0.2  0.3
   238.089    1.65  1.4   1.6  80.   80.   55.    0.5   0.15  0.25
   238.105    1.65  1.5   1.6  80.   75.   55.    0.5   0.25  0.35
   238.147    1.6   1.6   1.4  85.   85.   60.    0.5   0.2   0.15
   238.229    1.7   1.6   1.6  80.   80.   55.    0.5   0.2   0.15
   238.249    1.7   1.4   1.6  85.   85.   55.    0.5   0.15  0.25
   238.301    1.65  1.6   1.6  80.   85.   65.    0.5   0.35  0.25
   238.320    1.6   1.4   1.6  75.   85.   65.    0.5   0.25  0.3 
   238.403    1.6   1.4   1.4  80.   80.   60.    0.5   0.15  0.2 
   238.510    1.7   1.5   1.4  85.   85.   65.    0.5   0.15  0.2 
   238.532    1.7   1.4   1.4  80.   75.   60.    0.5   0.25  0.25
   238.545    1.65  1.6   1.5  85.   85.   55.    0.5   0.15  0.2 
   238.561    1.65  1.6   1.5  80.   75.   65.    0.5   0.25  0.15
   238.600    1.7   1.5   1.6  85.   75.   55.    0.5   0.15  0.15
   238.665    1.6   1.5   1.4  85.   85.   60.    0.5   0.2   0.15
   238.745    1.7   1.6   1.4  80.   80.   65.    0.5   0.35  0.3 
   238.842    1.6   1.5   1.4  80.   80.   55.    0.5   0.15  0.15
   238.923    1.65  1.5   1.6  85.   80.   60.    0.5   0.2   0.15
   238.962    1.6   1.5   1.6  85.   80.   55.    0.5   0.35  0.25
   238.980    1.65  1.6   1.6  85.   85.   55.    0.5   0.15  0.25
   239.032    1.6  1.4  1.4 75.  75.  60.   0.5  0.2  0.3
   239.034    1.7   1.4   1.4  80.   80.   60.    0.5   0.25  0.35
   239.081    1.65  1.5   1.5  85.   85.   60.    0.5   0.25  0.15
   239.115    1.6  1.6  1.5 85.  85.  55.   0.5  0.3  0.2
   239.139    1.65  1.4   1.4  85.   85.   55.    0.5   0.3   0.2 
   239.167    1.65  1.6   1.6  80.   85.   60.    0.5   0.3   0.2 
   239.226    1.6   1.6   1.6  85.   85.   65.    0.5   0.3   0.25
   239.311    1.65  1.5   1.4  75.   75.   65.    0.5   0.3   0.15
   239.423    1.65  1.4   1.6  80.   75.   55.    0.5   0.25  0.25
   239.455    1.65  1.4   1.6  75.   85.   65.    0.5   0.25  0.15
   239.483    1.7   1.6   1.5  75.   80.   60.    0.5   0.25  0.2 
   239.486    1.6   1.4   1.6  85.   85.   60.    0.5   0.25  0.35
   239.517    1.65  1.5   1.6  80.   75.   60.    0.5   0.25  0.15
   239.562    1.7   1.5   1.6  80.   85.   65.    0.5   0.3   0.25
   239.578    1.65  1.6   1.6  80.   85.   65.    0.5   0.3   0.15
   239.610    1.65  1.6   1.4  85.   85.   65.    0.5   0.15  0.15
   239.615    1.65  1.4   1.6  80.   75.   65.    0.5   0.15  0.15
   239.649    1.7   1.5   1.6  80.   75.   55.    0.5   0.3   0.35
   239.749    1.7   1.5   1.6  75.   80.   60.    0.5   0.25  0.25
   239.751    1.65  1.4   1.5  75.   75.   60.    0.5   0.25  0.25
   239.762    1.65  1.5   1.6  85.   75.   55.    0.5   0.3   0.2 
   239.793    1.7   1.4   1.5  85.   80.   60.    0.5   0.2   0.15
   239.816    1.65  1.4   1.6  80.   80.   60.    0.5   0.2   0.15
   239.835    1.6   1.5   1.5  75.   85.   65.    0.5   0.35  0.2 
   239.878    1.6   1.6   1.6  80.   80.   60.    0.5   0.35  0.2 
   239.916    1.65  1.6   1.5  75.   75.   55.    0.5   0.2   0.25
   239.922    1.7   1.5   1.5  80.   80.   60.    0.5   0.35  0.2 
   240.004    1.6   1.5   1.5  80.   75.   55.    0.5   0.35  0.3 
   240.063    1.65  1.5   1.6  80.   80.   60.    0.5   0.35  0.25
   240.073    1.7   1.6   1.4  75.   75.   60.    0.5   0.35  0.35
   240.080    1.6   1.4   1.5  85.   85.   60.    0.5   0.3   0.35
   240.083    1.65  1.5   1.4  75.   75.   60.    0.5   0.25  0.3 
   240.090    1.65  1.6   1.6  85.   80.   55.    0.5   0.25  0.25
   240.167    1.7   1.4   1.5  75.   80.   60.    0.5   0.2   0.15
   240.182    1.6   1.6   1.6  75.   80.   60.    0.5   0.2   0.25
   240.188    1.65  1.5   1.6  75.   80.   60.    0.5   0.3   0.2 
   240.354    1.6   1.6   1.5  85.   85.   55.    0.5   0.3   0.15
   240.363    1.65  1.6   1.4  75.   85.   65.    0.5   0.3   0.15
   240.368    1.65  1.4   1.5  85.   85.   65.    0.5   0.2   0.3 
   240.430    1.65  1.5   1.5  85.   85.   60.    0.5   0.2   0.3 
   240.485    1.7   1.6   1.5  80.   80.   55.    0.5   0.35  0.15
   240.581    1.7   1.4   1.4  80.   85.   65.    0.5   0.3   0.35
   240.584    1.7  1.5  1.6 75.  80.  60.   0.5  0.2  0.2
   240.607    1.65  1.6   1.4  80.   85.   65.    0.5   0.25  0.3 
   240.622    1.65  1.5   1.4  85.   85.   55.    0.5   0.35  0.2 
   240.748    1.6   1.5   1.5  80.   80.   65.    0.5   0.25  0.2 
   240.757    1.6   1.6   1.5  85.   85.   55.    0.5   0.2   0.15
   240.757    1.7   1.5   1.4  75.   80.   60.    0.5   0.25  0.15
   240.838    1.7   1.4   1.6  85.   75.   55.    0.5   0.25  0.2 
   240.851    1.6  1.4  1.6 85.  85.  55.   0.5  0.2  0.2
   240.851    1.65  1.5   1.5  80.   75.   60.    0.5   0.35  0.3 
   240.946    1.7   1.5   1.5  75.   85.   60.    0.5   0.35  0.2 
   240.962    1.7   1.6   1.5  80.   80.   65.    0.5   0.35  0.2 
   241.017    1.65  1.5   1.6  75.   80.   65.    0.5   0.35  0.3 
   241.106    1.65  1.4   1.5  80.   75.   55.    0.5   0.25  0.2 
   241.182    1.7  1.5  1.5 80.  80.  60.   0.5  0.3  0.3
   241.264    1.6  1.5  1.5 75.  85.  65.   0.5  0.3  0.2
   241.396    1.6   1.4   1.5  80.   85.   65.    0.5   0.15  0.3 
   241.419    1.65  1.4   1.6  80.   75.   60.    0.5   0.2   0.2 
   241.460    1.65  1.6   1.4  80.   85.   65.    0.5   0.2   0.3 
   241.560    1.65  1.4   1.6  75.   75.   65.    0.5   0.2   0.15
   241.629    1.7  1.6  1.5 75.  80.  60.   0.5  0.3  0.2
   241.634    1.6  1.4  1.5 80.  85.  65.   0.5  0.2  0.2
   241.650    1.65  1.4   1.4  75.   80.   60.    0.5   0.3   0.2 
   241.676    1.6   1.4   1.6  75.   85.   65.    0.5   0.25  0.35
   241.733    1.6   1.4   1.6  85.   85.   65.    0.5   0.15  0.25
   241.742    1.7   1.5   1.6  75.   80.   60.    0.5   0.2   0.25
   241.820    1.65  1.4   1.4  85.   75.   55.    0.5   0.25  0.2 
   242.040    1.65  1.6   1.6  80.   80.   60.    0.5   0.35  0.15
   242.052    1.65  1.4   1.6  85.   80.   60.    0.5   0.2   0.2 
   242.175    1.7  1.4  1.4 75.  80.  60.   0.5  0.3  0.2
   242.381    1.65  1.6   1.4  85.   85.   60.    0.5   0.35  0.35
   242.396    1.7   1.6   1.4  75.   85.   65.    0.5   0.35  0.25
   242.447    1.65  1.6   1.6  75.   75.   65.    0.5   0.35  0.35
   242.590    1.6   1.5   1.5  80.   75.   55.    0.5   0.35  0.25
   242.631    1.65  1.4   1.6  75.   80.   60.    0.5   0.25  0.15
   242.785    1.6   1.5   1.6  85.   80.   55.    0.5   0.3   0.25
   242.814    1.7  1.5  1.5 80.  75.  60.   0.5  0.3  0.2
   242.827    1.6   1.5   1.4  80.   80.   60.    0.5   0.15  0.15
   242.916    1.6   1.4   1.5  75.   75.   60.    0.5   0.2   0.15
   243.011    1.7  1.6  1.6 80.  80.  55.   0.5  0.3  0.3
   243.020    1.65  1.6   1.4  75.   80.   60.    0.5   0.2   0.25
   243.040    1.6   1.5   1.5  75.   75.   60.    0.5   0.35  0.3 
   243.158    1.65  1.5   1.5  75.   75.   65.    0.5   0.3   0.2 
   243.296    1.7   1.6   1.6  75.   80.   60.    0.5   0.35  0.3 
   243.317    1.6   1.5   1.5  75.   85.   65.    0.5   0.3   0.25
   243.322    1.7   1.6   1.6  85.   80.   60.    0.5   0.35  0.2 
   243.359    1.6   1.5   1.4  80.   85.   65.    0.5   0.2   0.25
   243.375    1.6  1.6  1.5 85.  85.  60.   0.5  0.3  0.3
   243.395    1.7   1.4   1.5  75.   85.   60.    0.5   0.3   0.25
   243.531    1.65  1.5   1.6  80.   80.   65.    0.5   0.25  0.2 
   243.536    1.6   1.6   1.6  85.   85.   65.    0.5   0.15  0.2 
   243.680    1.7   1.6   1.6  80.   80.   55.    0.5   0.35  0.2 
   243.709    1.6  1.6  1.4 80.  80.  65.   0.5  0.3  0.2
   243.799    1.65  1.5   1.5  80.   80.   65.    0.5   0.25  0.2 
   243.814    1.65  1.4   1.4  85.   80.   55.    0.5   0.25  0.2 
   243.855    1.65  1.4   1.4  80.   75.   55.    0.5   0.25  0.15
   243.904    1.7   1.6   1.4  80.   80.   65.    0.5   0.35  0.2 
   243.915    1.6   1.6   1.6  85.   85.   55.    0.5   0.25  0.2 
   243.979    1.65  1.5   1.4  85.   85.   55.    0.5   0.3   0.15
   244.011    1.7   1.4   1.6  80.   80.   55.    0.5   0.25  0.2 
   244.024    1.65  1.5   1.5  75.   80.   60.    0.5   0.3   0.15
   244.054    1.65  1.4   1.5  75.   85.   60.    0.5   0.35  0.25
   244.093    1.7   1.4   1.5  85.   80.   60.    0.5   0.25  0.3 
   244.136    1.7   1.6   1.6  80.   80.   55.    0.5   0.3   0.35
   244.228    1.6  1.4  1.5 75.  75.  60.   0.5  0.3  0.3
   244.296    1.65  1.6   1.4  80.   80.   65.    0.5   0.25  0.2 
   244.324    1.65  1.6   1.6  85.   80.   65.    0.5   0.2   0.15
   244.325    1.6   1.4   1.6  85.   80.   55.    0.5   0.15  0.2 
   244.355    1.65  1.6   1.6  85.   85.   55.    0.5   0.3   0.3 
   244.410    1.6   1.4   1.6  75.   80.   65.    0.5   0.25  0.25
   244.438    1.65  1.4   1.5  75.   80.   65.    0.5   0.3   0.35
   244.440    1.7   1.4   1.4  85.   75.   55.    0.5   0.25  0.2 
   244.539    1.7   1.5   1.5  85.   80.   60.    0.5   0.15  0.15
   244.563    1.6   1.5   1.6  85.   85.   65.    0.5   0.15  0.2 
   244.706    1.7   1.5   1.4  85.   85.   55.    0.5   0.35  0.2 
   244.730    1.65  1.5   1.4  80.   85.   65.    0.5   0.2   0.3 
   244.751    1.7   1.4   1.4  75.   80.   65.    0.5   0.2   0.25
