   Chi^2    ('R1'  'R2'  'R3'  'Theta2'  'Theta3'  'Phi'  'q1'  'q2'  'q3')
    14.376    1.75  1.7   1.6  82.   78.   56.    0.5   0.3   0.15
    14.394    1.75  1.7   1.65 82.   74.   58.    0.5   0.3   0.15
    14.524    1.7   1.7   1.45 82.   76.   56.    0.5   0.3   0.15
    14.538    1.75  1.75  1.5  82.   78.   54.    0.5   0.3   0.15
    14.565    1.8   1.7   1.45 80.   74.   58.    0.5   0.3   0.15
    14.597    1.7   1.7   1.65 82.   74.   56.    0.5   0.3   0.15
    14.603    1.8   1.75  1.6  80.   74.   60.    0.5   0.3   0.15
    14.609    1.8   1.7   1.45 82.   74.   58.    0.5   0.3   0.15
    14.664    1.7   1.65  1.5  82.   78.   54.    0.5   0.3   0.15
    14.710    1.7   1.65  1.45 82.   76.   54.    0.5   0.3   0.15
    14.776    1.8   1.65  1.45 80.   74.   58.    0.5   0.3   0.15
    14.829    1.7   1.7   1.65 80.   76.   58.    0.5   0.3   0.15
    14.853    1.7   1.65  1.45 80.   78.   58.    0.5   0.3   0.15
    14.869    1.75  1.65  1.55 80.   78.   58.    0.5   0.3   0.15
    14.905    1.7   1.65  1.65 80.   74.   56.    0.5   0.3   0.15
    14.919    1.75  1.65  1.6  80.   78.   60.    0.5   0.3   0.15
    14.940    1.8   1.7   1.65 80.   74.   60.    0.5   0.3   0.15
    15.000    1.75  1.7   1.6  80.   78.   58.    0.5   0.3   0.15
    15.019    1.7   1.7   1.55 80.   74.   60.    0.5   0.3   0.15
    15.030    1.8   1.75  1.6  80.   76.   60.    0.5   0.3   0.15
    15.088    1.7   1.65  1.6  82.   80.   56.    0.5   0.3   0.15
    15.138    1.75  1.7   1.45 82.   80.   56.    0.5   0.3   0.15
    15.148    1.75  1.7   1.65 80.   80.   58.    0.5   0.3   0.15
    15.219    1.75  1.7   1.45 80.   78.   60.    0.5   0.3   0.15
    15.293    1.7   1.65  1.55 82.   80.   60.    0.5   0.3   0.15
    15.319    1.8   1.75  1.6  82.   80.   60.    0.5   0.3   0.15
    15.384    1.75  1.7   1.5  82.   78.   54.    0.5   0.3   0.15
    15.432    1.75  1.65  1.45 82.   74.   58.    0.5   0.3   0.15
    15.437    1.8   1.75  1.6  82.   78.   60.    0.5   0.3   0.15
    15.572    1.75  1.65  1.65 80.   78.   60.    0.5   0.3   0.15
    15.589    1.7   1.7   1.65 78.   76.   60.    0.5   0.3   0.15
    15.603    1.8   1.75  1.65 82.   78.   60.    0.5   0.3   0.15
    15.655    1.7   1.7   1.55 82.   78.   60.    0.5   0.3   0.15
    15.723    1.75  1.65  1.65 82.   76.   54.    0.5   0.3   0.15
    15.724    1.75  1.75  1.55 82.   78.   60.    0.5   0.3   0.15
    15.729    1.75  1.65  1.55 80.   76.   58.    0.5   0.3   0.15
    15.750    1.7   1.65  1.6  78.   74.   58.    0.5   0.3   0.15
    15.822    1.8   1.7   1.5  78.   74.   60.    0.5   0.3   0.15
    15.853    1.75  1.75  1.6  82.   78.   60.    0.5   0.3   0.15
    15.854    1.8   1.65  1.65 82.   78.   56.    0.5   0.3   0.15
    15.857    1.8   1.7   1.55 80.   74.   60.    0.5   0.3   0.15
    15.868    1.8   1.65  1.65 76.   76.   60.    0.5   0.3   0.15
    15.911    1.75  1.75  1.5  82.   78.   60.    0.5   0.3   0.15
    15.916    1.75  1.65  1.6  78.   80.   60.    0.5   0.3   0.15
    16.014    1.75  1.65  1.45 80.   74.   60.    0.5   0.3   0.15
    16.043    1.7   1.7   1.6  82.   74.   56.    0.5   0.3   0.15
    16.076    1.7   1.7   1.5  80.   74.   58.    0.5   0.3   0.15
    16.086    1.8   1.7   1.6  78.   76.   60.    0.5   0.3   0.15
    16.114    1.8   1.65  1.55 82.   74.   56.    0.5   0.3   0.15
    16.148    1.7   1.75  1.45 82.   78.   56.    0.5   0.3   0.15
    16.153    1.7   1.7   1.45 80.   74.   58.    0.5   0.3   0.15
    16.177    1.8   1.75  1.55 80.   74.   60.    0.5   0.3   0.15
    16.230    1.75  1.65  1.45 82.   78.   58.    0.5   0.3   0.15
    16.262    1.7   1.65  1.45 82.   74.   54.    0.5   0.3   0.15
    16.273    1.8   1.7   1.65 82.   78.   58.    0.5   0.3   0.15
    16.278    1.7   1.7   1.6  82.   76.   56.    0.5   0.3   0.15
    16.401    1.75  1.75  1.45 82.   78.   60.    0.5   0.3   0.15
    16.419    1.7   1.65  1.6  82.   76.   58.    0.5   0.3   0.15
    16.428    1.75  1.7   1.5  82.   74.   56.    0.5   0.3   0.15
    16.449    1.8   1.65  1.6  76.   74.   60.    0.5   0.3   0.15
    16.465    1.7   1.65  1.65 82.   76.   54.    0.5   0.3   0.15
    16.480    1.75  1.7   1.45 80.   74.   60.    0.5   0.3   0.15
    16.489    1.8   1.65  1.6  80.   78.   58.    0.5   0.3   0.15
    16.601    1.7   1.7   1.65 82.   74.   58.    0.5   0.3   0.15
    16.619    1.8   1.65  1.6  78.   80.   60.    0.5   0.3   0.15
    16.678    1.8   1.7   1.65 78.   80.   60.    0.5   0.3   0.15
    16.690    1.7   1.65  1.6  80.   76.   60.    0.5   0.3   0.15
    16.719    1.8   1.75  1.45 82.   76.   60.    0.5   0.3   0.15
    16.739    1.8   1.7   1.55 78.   74.   60.    0.5   0.3   0.15
    16.748    1.7   1.65  1.55 80.   76.   56.    0.5   0.3   0.15
    16.752    1.75  1.65  1.45 82.   74.   56.    0.5   0.3   0.15
    16.776    1.7   1.7   1.5  82.   76.   58.    0.5   0.3   0.15
    16.792    1.8   1.65  1.45 80.   78.   60.    0.5   0.3   0.15
    16.823    1.7   1.7   1.5  78.   74.   60.    0.5   0.3   0.15
    16.907    1.7   1.65  1.6  80.   76.   56.    0.5   0.3   0.15
    16.934    1.8   1.75  1.65 78.   74.   60.    0.5   0.3   0.15
    16.961    1.75  1.75  1.45 80.   76.   54.    0.5   0.3   0.15
    16.979    1.75  1.65  1.6  80.   80.   58.    0.5   0.3   0.15
    16.980    1.7   1.7   1.6  78.   76.   60.    0.5   0.3   0.15
    17.032    1.75  1.7   1.55 78.   76.   60.    0.5   0.3   0.15
    17.042    1.7   1.65  1.5  80.   74.   56.    0.5   0.3   0.15
    17.135    1.7   1.65  1.65 80.   78.   58.    0.5   0.3   0.15
    17.157    1.7   1.7   1.45 80.   80.   58.    0.5   0.3   0.15
    17.205    1.75  1.7   1.55 80.   76.   58.    0.5   0.3   0.15
    17.292    1.7   1.7   1.6  80.   76.   58.    0.5   0.3   0.15
    17.325    1.75  1.7   1.65 82.   80.   56.    0.5   0.3   0.15
    17.338    1.7   1.75  1.65 82.   74.   58.    0.5   0.3   0.15
    17.362    1.7   1.7   1.45 80.   78.   56.    0.5   0.3   0.15
    17.371    1.75  1.65  1.55 80.   74.   58.    0.5   0.3   0.15
    17.387    1.75  1.75  1.65 82.   74.   58.    0.5   0.3   0.15
    17.418    1.75  1.75  1.65 82.   76.   58.    0.5   0.3   0.15
    17.481    1.75  1.65  1.6  82.   76.   56.    0.5   0.3   0.15
    17.553    1.75  1.7   1.6  82.   76.   56.    0.5   0.3   0.15
    17.580    1.7   1.7   1.65 82.   76.   56.    0.5   0.3   0.15
    17.596    1.75  1.75  1.55 80.   76.   60.    0.5   0.3   0.15
    17.615    1.8   1.75  1.55 82.   76.   58.    0.5   0.3   0.15
    17.795    1.7   1.75  1.5  82.   80.   60.    0.5   0.3   0.15
    17.867    1.8   1.65  1.5  82.   78.   58.    0.5   0.3   0.15
    17.939    1.8   1.65  1.65 78.   76.   58.    0.5   0.3   0.15
    17.962    1.7   1.7   1.6  80.   80.   60.    0.5   0.3   0.15
    17.979    1.75  1.7   1.55 82.   76.   60.    0.5   0.3   0.15
    18.004    1.8   1.75  1.65 82.   80.   58.    0.5   0.3   0.15
    18.009    1.7   1.75  1.65 82.   78.   60.    0.5   0.3   0.15
    18.070    1.75  1.65  1.65 80.   76.   56.    0.5   0.3   0.15
    18.087    1.7   1.65  1.55 82.   78.   54.    0.5   0.3   0.15
    18.142    1.8   1.75  1.55 80.   76.   60.    0.5   0.3   0.15
    18.168    1.7   1.65  1.65 80.   78.   60.    0.5   0.3   0.15
    18.171    1.8   1.75  1.5  80.   74.   60.    0.5   0.3   0.15
    18.179    1.7   1.7   1.45 80.   76.   58.    0.5   0.3   0.15
    18.259    1.75  1.7   1.5  82.   74.   58.    0.5   0.3   0.15
    18.272    1.7   1.65  1.6  78.   78.   60.    0.5   0.3   0.15
    18.320    1.7   1.7   1.65 82.   80.   58.    0.5   0.3   0.15
    18.338    1.7   1.7   1.65 82.   78.   56.    0.5   0.3   0.15
    18.389    1.7   1.75  1.65 80.   78.   60.    0.5   0.3   0.15
    18.470    1.75  1.7   1.65 78.   80.   60.    0.5   0.3   0.15
    18.561    1.75  1.75  1.45 82.   76.   54.    0.5   0.3   0.15
    18.598    1.7   1.65  1.6  76.   74.   60.    0.5   0.3   0.15
    18.663    1.75  1.7   1.6  80.   80.   58.    0.5   0.3   0.15
    18.707    1.7   1.65  1.45 78.   78.   60.    0.5   0.3   0.15
    18.755    1.7   1.75  1.5  82.   78.   54.    0.5   0.3   0.15
    18.781    1.7   1.65  1.65 82.   80.   56.    0.5   0.3   0.15
    18.791    1.75  1.75  1.55 80.   74.   60.    0.5   0.3   0.15
    18.821    1.7   1.7   1.55 82.   74.   56.    0.5   0.3   0.15
    18.852    1.7   1.7   1.45 80.   76.   54.    0.5   0.3   0.15
    18.951    1.75  1.7   1.6  82.   80.   56.    0.5   0.3   0.15
    18.983    1.75  1.7   1.65 82.   78.   60.    0.5   0.3   0.15
    18.987    1.75  1.7   1.6  78.   78.   60.    0.5   0.3   0.15
    19.027    1.7   1.65  1.5  80.   80.   58.    0.5   0.3   0.15
    19.032    1.75  1.75  1.65 82.   76.   60.    0.5   0.3   0.15
    19.059    1.7   1.75  1.6  80.   76.   60.    0.5   0.3   0.15
    19.114    1.75  1.75  1.65 80.   80.   60.    0.5   0.3   0.15
    19.131    1.7   1.65  1.45 80.   76.   56.    0.5   0.3   0.15
    19.218    1.8   1.7   1.6  82.   74.   58.    0.5   0.3   0.15
    19.240    1.7   1.75  1.65 82.   76.   58.    0.5   0.3   0.15
    19.241    1.7   1.65  1.55 78.   74.   58.    0.5   0.3   0.15
    19.249    1.75  1.65  1.65 78.   76.   58.    0.5   0.3   0.15
    19.317    1.7   1.75  1.65 82.   76.   60.    0.5   0.3   0.15
    19.353    1.8   1.7   1.65 80.   80.   58.    0.5   0.3   0.15
    19.410    1.7   1.65  1.5  82.   74.   58.    0.5   0.3   0.15
    19.480    1.7   1.7   1.65 76.   74.   60.    0.5   0.3   0.15
    19.494    1.8   1.65  1.45 82.   76.   60.    0.5   0.3   0.15
    19.499    1.75  1.75  1.65 82.   78.   58.    0.5   0.3   0.15
    19.525    1.7   1.65  1.5  80.   76.   56.    0.5   0.3   0.15
    19.536    1.8   1.75  1.6  80.   78.   60.    0.5   0.3   0.15
    19.585    1.7   1.7   1.6  82.   78.   60.    0.5   0.3   0.15
    19.594    1.7   1.7   1.55 82.   80.   56.    0.5   0.3   0.15
    19.595    1.7   1.75  1.5  82.   80.   56.    0.5   0.3   0.15
    19.618    1.75  1.75  1.5  82.   80.   56.    0.5   0.3   0.15
    19.657    1.8   1.75  1.45 82.   80.   56.    0.5   0.3   0.15
    19.672    1.75  1.7   1.55 82.   80.   56.    0.5   0.3   0.15
    19.690    1.7   1.7   1.6  80.   78.   58.    0.5   0.3   0.15
    19.746    1.7   1.7   1.6  82.   78.   56.    0.5   0.3   0.15
    19.869    1.75  1.75  1.45 82.   80.   54.    0.5   0.3   0.15
    19.869    1.7   1.7   1.45 82.   76.   58.    0.5   0.3   0.15
    20.105    1.8   1.75  1.6  82.   76.   60.    0.5   0.3   0.15
    20.134    1.7   1.7   1.65 80.   78.   58.    0.5   0.3   0.15
    20.165    1.7   1.7   1.55 80.   76.   58.    0.5   0.3   0.15
    20.201    1.7   1.65  1.55 82.   74.   58.    0.5   0.3   0.15
    20.281    1.75  1.75  1.6  80.   78.   60.    0.5   0.3   0.15
    20.293    1.7   1.75  1.55 80.   74.   60.    0.5   0.3   0.15
    20.302    1.8   1.75  1.5  82.   76.   58.    0.5   0.3   0.15
    20.324    1.7   1.7   1.5  82.   74.   56.    0.5   0.3   0.15
    20.335    1.75  1.75  1.45 80.   76.   60.    0.5   0.3   0.15
    20.343    1.7   1.65  1.5  80.   74.   60.    0.5   0.3   0.15
    20.402    1.75  1.65  1.5  82.   80.   58.    0.5   0.3   0.15
    20.410    1.7   1.65  1.45 82.   80.   56.    0.5   0.3   0.15
    20.430    1.8   1.65  1.6  82.   74.   58.    0.5   0.3   0.15
    20.451    1.7   1.65  1.55 80.   80.   58.    0.5   0.3   0.15
    20.454    1.75  1.75  1.45 82.   78.   56.    0.5   0.3   0.15
    20.470    1.7   1.7   1.65 82.   80.   60.    0.5   0.3   0.15
    20.471    1.7   1.7   1.45 78.   74.   60.    0.5   0.3   0.15
    20.498    1.7   1.7   1.5  80.   76.   58.    0.5   0.3   0.15
    20.534    1.8   1.7   1.5  80.   74.   58.    0.5   0.3   0.15
    20.666    1.8   1.65  1.6  80.   76.   60.    0.5   0.3   0.15
    20.680    1.75  1.7   1.65 76.   74.   60.    0.5   0.3   0.15
    20.762    1.8   1.7   1.45 82.   80.   60.    0.5   0.3   0.15
    20.817    1.75  1.75  1.5  82.   78.   58.    0.5   0.3   0.15
    20.880    1.7   1.65  1.65 78.   74.   58.    0.5   0.3   0.15
    20.895    1.7   1.75  1.6  78.   74.   60.    0.5   0.3   0.15
    20.904    1.7   1.75  1.6  82.   74.   58.    0.5   0.3   0.15
    20.931    1.75  1.7   1.5  82.   80.   56.    0.5   0.3   0.15
    20.964    1.7   1.75  1.65 82.   80.   60.    0.5   0.3   0.15
    20.967    1.8   1.65  1.65 80.   74.   56.    0.5   0.3   0.15
    21.011    1.8   1.7   1.6  80.   76.   60.    0.5   0.3   0.15
    21.079    1.7   1.75  1.55 82.   80.   60.    0.5   0.3   0.15
    21.150    1.75  1.75  1.55 82.   78.   58.    0.5   0.3   0.15
    21.203    1.75  1.65  1.65 76.   76.   60.    0.5   0.3   0.15
    21.243    1.75  1.65  1.6  82.   80.   56.    0.5   0.3   0.15
    21.286    1.7   1.75  1.45 80.   78.   56.    0.5   0.3   0.15
    21.314    1.7   1.75  1.5  82.   80.   58.    0.5   0.3   0.15
    21.350    1.75  1.7   1.45 80.   76.   54.    0.5   0.3   0.15
    21.355    1.7   1.65  1.65 82.   76.   58.    0.5   0.3   0.15
    21.398    1.8   1.75  1.65 82.   76.   58.    0.5   0.3   0.15
    21.400    1.8   1.75  1.65 82.   74.   58.    0.5   0.3   0.15
    21.441    1.75  1.75  1.5  80.   76.   60.    0.5   0.3   0.15
    21.457    1.7   1.75  1.65 76.   74.   60.    0.5   0.3   0.15
    21.465    1.7   1.65  1.5  82.   78.   60.    0.5   0.3   0.15
    21.465    1.7   1.75  1.45 80.   76.   54.    0.5   0.3   0.15
    21.506    1.75  1.75  1.6  82.   78.   58.    0.5   0.3   0.15
    21.534    1.7   1.7   1.5  80.   78.   58.    0.5   0.3   0.15
    21.599    1.75  1.7   1.55 82.   78.   54.    0.5   0.3   0.15
    21.605    1.7   1.75  1.65 78.   76.   60.    0.5   0.3   0.15
    21.688    1.8   1.65  1.55 82.   80.   58.    0.5   0.3   0.15
    21.828    1.75  1.65  1.65 82.   76.   58.    0.5   0.3   0.15
    21.830    1.8   1.75  1.6  80.   80.   60.    0.5   0.3   0.15
    21.867    1.7   1.75  1.6  82.   76.   58.    0.5   0.3   0.15
    21.872    1.75  1.65  1.5  80.   74.   60.    0.5   0.3   0.15
    21.901    1.7   1.75  1.65 82.   78.   58.    0.5   0.3   0.15
    21.957    1.7   1.7   1.55 80.   78.   58.    0.5   0.3   0.15
    21.985    1.7   1.7   1.65 78.   74.   58.    0.5   0.3   0.15
    21.986    1.8   1.7   1.6  78.   78.   60.    0.5   0.3   0.15
    22.033    1.8   1.65  1.5  82.   74.   56.    0.5   0.3   0.15
    22.093    1.7   1.75  1.6  82.   78.   60.    0.5   0.3   0.15
    22.114    1.8   1.75  1.6  82.   74.   58.    0.5   0.3   0.15
    22.158    1.8   1.65  1.6  82.   80.   60.    0.5   0.3   0.15
    22.264    1.7   1.75  1.6  82.   80.   60.    0.5   0.3   0.15
    22.266    1.75  1.75  1.55 82.   80.   58.    0.5   0.3   0.15
    22.288    1.7   1.7   1.6  78.   78.   60.    0.5   0.3   0.15
    22.374    1.75  1.75  1.6  82.   76.   58.    0.5   0.3   0.15
    22.385    1.8   1.75  1.65 80.   74.   58.    0.5   0.3   0.15
    22.399    1.75  1.7   1.55 80.   78.   58.    0.5   0.3   0.15
    22.467    1.7   1.7   1.6  82.   74.   58.    0.5   0.3   0.15
    22.494    1.8   1.65  1.55 78.   76.   60.    0.5   0.3   0.15
    22.515    1.8   1.65  1.6  78.   74.   58.    0.5   0.3   0.15
    22.619    1.7   1.75  1.5  82.   78.   58.    0.5   0.3   0.15
    22.740    1.8   1.75  1.45 80.   76.   54.    0.5   0.3   0.15
    22.743    1.75  1.7   1.6  78.   80.   60.    0.5   0.3   0.15
    22.750    1.7   1.75  1.45 80.   80.   58.    0.5   0.3   0.15
    22.774    1.8   1.65  1.65 80.   76.   60.    0.5   0.3   0.15
    22.868    1.7   1.65  1.65 80.   80.   60.    0.5   0.3   0.15
    22.885    1.7   1.65  1.65 80.   76.   56.    0.5   0.3   0.15
    22.926    1.8   1.75  1.65 82.   78.   58.    0.5   0.3   0.15
    22.970    1.7   1.75  1.6  80.   78.   60.    0.5   0.3   0.15
    23.038    1.8   1.7   1.6  80.   74.   58.    0.5   0.3   0.15
    23.104    1.75  1.7   1.45 82.   74.   56.    0.5   0.3   0.15
    23.209    1.7   1.65  1.45 80.   74.   60.    0.5   0.3   0.15
    23.312    1.75  1.75  1.45 80.   78.   56.    0.5   0.3   0.15
    23.364    1.75  1.65  1.6  82.   76.   54.    0.5   0.3   0.15
    23.371    1.75  1.65  1.55 78.   74.   58.    0.5   0.3   0.15
    23.396    1.8   1.7   1.55 82.   74.   56.    0.5   0.3   0.15
    23.581    1.75  1.75  1.45 82.   78.   58.    0.5   0.3   0.15
    23.629    1.7   1.7   1.65 78.   78.   60.    0.5   0.3   0.15
    23.652    1.75  1.75  1.65 82.   80.   58.    0.5   0.3   0.15
    23.673    1.75  1.65  1.55 76.   74.   60.    0.5   0.3   0.15
    23.728    1.7   1.7   1.55 82.   76.   54.    0.5   0.3   0.15
    23.751    1.8   1.75  1.6  82.   76.   58.    0.5   0.3   0.15
    23.764    1.7   1.65  1.55 76.   74.   60.    0.5   0.3   0.15
    23.766    1.8   1.7   1.6  82.   80.   58.    0.5   0.3   0.15
    23.791    1.75  1.65  1.55 82.   74.   58.    0.5   0.3   0.15
    23.844    1.7   1.75  1.45 80.   80.   60.    0.5   0.3   0.15
    23.850    1.75  1.75  1.55 80.   78.   60.    0.5   0.3   0.15
    23.913    1.7   1.75  1.45 82.   78.   58.    0.5   0.3   0.15
    23.976    1.7   1.65  1.45 80.   74.   54.    0.5   0.3   0.15
    24.007    1.7   1.65  1.6  78.   76.   58.    0.5   0.3   0.15
    24.047    1.7   1.7   1.65 82.   78.   60.    0.5   0.3   0.15
    24.070    1.8   1.75  1.65 82.   76.   60.    0.5   0.3   0.15
    24.095    1.75  1.75  1.45 80.   80.   58.    0.5   0.3   0.15
    24.183    1.7   1.7   1.65 80.   80.   60.    0.5   0.3   0.15
    24.207    1.7   1.65  1.45 80.   80.   58.    0.5   0.3   0.15
    24.208    1.8   1.75  1.55 82.   74.   58.    0.5   0.3   0.15
    24.252    1.7   1.7   1.55 82.   78.   54.    0.5   0.3   0.15
    24.297    1.75  1.75  1.6  82.   80.   58.    0.5   0.3   0.15
    24.316    1.8   1.7   1.45 82.   78.   54.    0.5   0.3   0.15
    24.511    1.8   1.7   1.65 76.   74.   60.    0.5   0.3   0.15
    24.515    1.8   1.7   1.5  82.   74.   56.    0.5   0.3   0.15
    24.542    1.75  1.7   1.55 80.   80.   58.    0.5   0.3   0.15
    24.558    1.8   1.75  1.45 82.   80.   54.    0.5   0.3   0.15
    24.632    1.75  1.65  1.5  78.   78.   60.    0.5   0.3   0.15
    24.731    1.7   1.75  1.55 80.   76.   60.    0.5   0.3   0.15
    24.757    1.7   1.65  1.65 76.   74.   60.    0.5   0.3   0.15
    24.780    1.8   1.7   1.5  82.   74.   60.    0.5   0.3   0.15
    24.795    1.8   1.75  1.45 82.   76.   58.    0.5   0.3   0.15
    24.803    1.75  1.75  1.5  80.   78.   60.    0.5   0.3   0.15
    24.811    1.8   1.65  1.6  82.   76.   56.    0.5   0.3   0.15
    24.819    1.7   1.75  1.55 82.   78.   60.    0.5   0.3   0.15
    24.998    1.7   1.65  1.5  78.   80.   60.    0.5   0.3   0.15
    25.001    1.8   1.65  1.65 82.   80.   56.    0.5   0.3   0.15
    25.044    1.7   1.75  1.65 80.   80.   60.    0.5   0.3   0.15
    25.097    1.7   1.65  1.6  82.   78.   54.    0.5   0.3   0.15
    25.131    1.8   1.65  1.65 82.   74.   58.    0.5   0.3   0.15
    25.212    1.75  1.7   1.65 78.   74.   58.    0.5   0.3   0.15
    25.216    1.7   1.65  1.6  80.   80.   58.    0.5   0.3   0.15
    25.259    1.75  1.7   1.45 82.   76.   60.    0.5   0.3   0.15
    25.259    1.7   1.65  1.65 80.   76.   60.    0.5   0.3   0.15
    25.274    1.8   1.7   1.45 80.   76.   54.    0.5   0.3   0.15
    25.276    1.7   1.7   1.5  80.   80.   58.    0.5   0.3   0.15
    25.338    1.75  1.65  1.65 80.   76.   60.    0.5   0.3   0.15
    25.345    1.7   1.65  1.55 78.   76.   58.    0.5   0.3   0.15
    25.409    1.8   1.75  1.55 82.   80.   60.    0.5   0.3   0.15
    25.422    1.7   1.7   1.55 78.   76.   60.    0.5   0.3   0.15
    25.432    1.8   1.65  1.5  80.   80.   60.    0.5   0.3   0.15
    25.542    1.7   1.65  1.45 82.   78.   56.    0.5   0.3   0.15
    25.557    1.7   1.75  1.55 82.   80.   58.    0.5   0.3   0.15
    25.569    1.7   1.7   1.5  82.   74.   54.    0.5   0.3   0.15
    25.581    1.8   1.7   1.55 80.   80.   60.    0.5   0.3   0.15
    25.628    1.7   1.75  1.45 80.   78.   60.    0.5   0.3   0.15
    25.667    1.75  1.75  1.45 80.   78.   60.    0.5   0.3   0.15
    25.687    1.75  1.65  1.6  78.   76.   58.    0.5   0.3   0.15
    25.789    1.7   1.65  1.55 80.   74.   60.    0.5   0.3   0.15
    25.812    1.8   1.7   1.6  80.   74.   60.    0.5   0.3   0.15
    25.829    1.75  1.65  1.55 78.   80.   60.    0.5   0.3   0.15
    25.862    1.7   1.65  1.65 78.   78.   60.    0.5   0.3   0.15
    25.971    1.7   1.75  1.6  82.   78.   58.    0.5   0.3   0.15
    26.122    1.7   1.75  1.65 82.   74.   60.    0.5   0.3   0.15
    26.136    1.7   1.75  1.55 82.   78.   58.    0.5   0.3   0.15
    26.139    1.75  1.7   1.6  82.   78.   54.    0.5   0.3   0.15
