   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   432.968    1.65  1.5   1.45 79.   75.   55.    0.5   0.3   0.15
   435.063    1.65  1.5   1.5  79.   77.5  65.    0.5   0.3   0.15
   436.048    1.65   1.55   1.4   79.    75.    61.667  0.5    0.3    0.2  
   437.046    1.65  1.5   1.5  79.   80.   65.    0.5   0.3   0.15
   438.271    1.65   1.55   1.5   81.    75.    61.667  0.5    0.3    0.25 
   438.922    1.65  1.5   1.4  79.   80.   65.    0.5   0.3   0.15
   440.001    1.65   1.55   1.5   79.    77.5   61.667  0.5    0.3    0.25 
   440.163    1.65  1.5   1.5  79.   75.   55.    0.5   0.3   0.15
   440.771    1.65  1.5   1.4  79.   77.5  65.    0.5   0.3   0.15
   440.974    1.65  1.6   1.45 79.   75.   55.    0.5   0.3   0.25
   447.675    1.65  1.6   1.45 79.   77.5  55.    0.5   0.3   0.25
   450.271    1.65  1.55  1.4  81.   75.   65.    0.5   0.3   0.2 
   452.494    1.65  1.5   1.4  79.   75.   55.    0.5   0.3   0.15
   454.712    1.65  1.5   1.4  81.   80.   65.    0.5   0.3   0.2 
   457.221    1.65  1.55  1.5  81.   80.   65.    0.5   0.3   0.2 
   460.297    1.65   1.55   1.4   81.    80.    58.333  0.5    0.3    0.25 
   460.758    1.65  1.5   1.4  81.   75.   55.    0.5   0.3   0.25
   462.212    1.65  1.55  1.4  79.   77.5  65.    0.5   0.3   0.2 
   462.606    1.65   1.6    1.4   79.    80.    58.333  0.5    0.3    0.25 
   465.420    1.65  1.55  1.45 81.   80.   55.    0.5   0.3   0.2 
   466.103    1.65  1.55  1.4  81.   80.   65.    0.5   0.3   0.15
   466.655    1.65  1.5   1.45 79.   75.   65.    0.5   0.3   0.2 
   469.650    1.65  1.55  1.4  79.   75.   55.    0.5   0.3   0.25
   477.867    1.65  1.5   1.45 79.   80.   65.    0.5   0.3   0.2 
   478.386    1.65  1.55  1.5  79.   80.   55.    0.5   0.3   0.25
   478.983    1.65  1.5   1.45 79.   77.5  65.    0.5   0.3   0.2 
   481.295    1.65  1.5   1.4  81.   75.   65.    0.5   0.3   0.2 
   482.068    1.65   1.6    1.4   81.    75.    58.333  0.5    0.3    0.25 
   484.235    1.65  1.5   1.4  81.   77.5  65.    0.5   0.3   0.2 
   492.258    1.65   1.55   1.5   81.    75.    58.333  0.5    0.3    0.25 
   507.498    1.65   1.55   1.4   81.    75.    61.667  0.5    0.3    0.2  
   511.618    1.65  1.6   1.4  79.   75.   55.    0.5   0.3   0.25
   514.961    1.65  1.55  1.5  79.   80.   65.    0.5   0.3   0.25
   515.570    1.65   1.55   1.4   81.    75.    58.333  0.5    0.3    0.2  
   516.662    1.65   1.55   1.4   81.    75.    58.333  0.5    0.3    0.25 
   517.041    1.65  1.55  1.5  81.   77.5  65.    0.5   0.3   0.25
   519.805    1.65  1.55  1.4  79.   80.   55.    0.5   0.3   0.2 
   522.685    1.65  1.5   1.4  79.   77.5  55.    0.5   0.3   0.25
   529.280    1.65  1.55  1.5  81.   77.5  55.    0.5   0.3   0.25
   542.168    1.65  1.5   1.5  79.   75.   65.    0.5   0.3   0.25
   547.060    1.65   1.55   1.5   79.    77.5   58.333  0.5    0.3    0.25 
   550.900    1.65   1.55   1.4   81.    77.5   58.333  0.5    0.3    0.25 
   557.695    1.65  1.5   1.5  79.   75.   55.    0.5   0.3   0.2 
   562.222    1.65   1.55   1.4   79.    80.    58.333  0.5    0.3    0.25 
   567.514    1.65  1.5   1.5  79.   77.5  65.    0.5   0.3   0.25
   571.056    1.65  1.55  1.45 79.   75.   65.    0.5   0.3   0.25
   572.134    1.65  1.5   1.5  79.   80.   65.    0.5   0.3   0.25
   578.618    1.65   1.55   1.4   79.    77.5   58.333  0.5    0.3    0.2  
   580.912    1.65   1.6    1.45  81.    80.    61.667  0.5    0.3    0.25 
   582.676    1.65  1.55  1.4  81.   77.5  55.    0.5   0.3   0.2 
   587.081    1.65  1.55  1.45 81.   80.   65.    0.5   0.3   0.2 
   590.766    1.65  1.5   1.5  79.   77.5  55.    0.5   0.3   0.15
   590.797    1.65  1.6   1.45 79.   80.   55.    0.5   0.3   0.25
   594.632    1.65   1.55   1.45  81.    80.    58.333  0.5    0.3    0.2  
   601.731    1.65  1.55  1.4  81.   77.5  65.    0.5   0.3   0.2 
   607.486    1.65   1.55   1.4   79.    77.5   61.667  0.5    0.3    0.2  
   608.563    1.65  1.5   1.45 79.   77.5  55.    0.5   0.3   0.15
   614.829    1.65   1.55   1.45  81.    80.    61.667  0.5    0.3    0.2  
   622.509    1.65   1.6    1.4   79.    77.5   58.333  0.5    0.3    0.25 
   623.014    1.65  1.5   1.4  79.   75.   55.    0.5   0.3   0.25
   633.372    1.65  1.5   1.45 81.   75.   55.    0.5   0.3   0.15
   633.724    1.65  1.5   1.5  81.   75.   55.    0.5   0.3   0.15
   645.502    1.65  1.5   1.4  79.   77.5  55.    0.5   0.3   0.15
   648.033    1.65   1.55   1.5   79.    80.    61.667  0.5    0.3    0.25 
   649.005    1.65   1.6    1.4   81.    80.    61.667  0.5    0.3    0.25 
   666.723    1.65   1.5    1.45  81.    75.    61.667  0.5    0.3    0.15 
   667.721    1.65   1.5    1.4   81.    75.    61.667  0.5    0.3    0.15 
   669.155    1.65  1.5   1.4  81.   75.   55.    0.5   0.3   0.15
   672.798    1.65  1.55  1.4  79.   80.   65.    0.5   0.3   0.2 
   673.350    1.65   1.5    1.5   81.    75.    61.667  0.5    0.3    0.15 
   682.307    1.65  1.5   1.4  79.   75.   65.    0.5   0.3   0.2 
   686.865    1.65   1.55   1.4   79.    77.5   58.333  0.5    0.3    0.25 
   687.071    1.65   1.55   1.45  79.    75.    58.333  0.5    0.3    0.25 
   688.934    1.65   1.6    1.4   79.    80.    61.667  0.5    0.3    0.25 
   689.119    1.65   1.55   1.5   79.    80.    58.333  0.5    0.3    0.25 
   689.869    1.65   1.55   1.5   81.    77.5   61.667  0.5    0.3    0.25 
   698.775    1.65   1.5    1.5   81.    75.    61.667  0.5    0.3    0.2  
   702.192    1.65   1.6    1.45  81.    80.    58.333  0.5    0.3    0.25 
   704.947    1.65  1.5   1.4  79.   77.5  65.    0.5   0.3   0.2 
   711.004    1.65  1.5   1.45 81.   75.   65.    0.5   0.3   0.25
   716.112    1.65   1.5    1.4   79.    75.    58.333  0.5    0.3    0.15 
   716.168    1.65   1.55   1.4   79.    75.    58.333  0.5    0.3    0.25 
   716.999    1.65  1.5   1.45 79.   75.   55.    0.5   0.3   0.2 
   718.049    1.65   1.5    1.4   79.    75.    61.667  0.5    0.3    0.15 
   724.529    1.65   1.6    1.4   81.    77.5   61.667  0.5    0.3    0.25 
   725.700    1.65  1.5   1.4  79.   80.   65.    0.5   0.3   0.2 
   730.468    1.65   1.5    1.4   81.    77.5   61.667  0.5    0.3    0.15 
   730.949    1.65   1.5    1.45  81.    77.5   61.667  0.5    0.3    0.15 
   734.478    1.65  1.6   1.45 81.   75.   55.    0.5   0.3   0.25
   734.739    1.65   1.5    1.5   81.    77.5   61.667  0.5    0.3    0.15 
   736.691    1.65   1.55   1.4   81.    75.    61.667  0.5    0.3    0.25 
   740.738    1.65   1.55   1.4   79.    80.    58.333  0.5    0.3    0.2  
   746.437    1.65  1.5   1.45 81.   77.5  65.    0.5   0.3   0.25
   748.286    1.65   1.55   1.45  79.    75.    61.667  0.5    0.3    0.25 
   751.156    1.65  1.5   1.45 81.   80.   65.    0.5   0.3   0.25
   751.772    1.65   1.5    1.45  79.    75.    58.333  0.5    0.3    0.15 
   753.148    1.65  1.55  1.5  81.   80.   65.    0.5   0.3   0.25
   753.153    1.65  1.55  1.45 81.   75.   65.    0.5   0.3   0.25
   756.910    1.65   1.6    1.4   79.    75.    58.333  0.5    0.3    0.25 
   756.973    1.65   1.55   1.5   81.    77.5   58.333  0.5    0.3    0.25 
   764.182    1.65   1.6    1.4   81.    75.    61.667  0.5    0.3    0.25 
   765.769    1.65   1.5    1.4   81.    80.    58.333  0.5    0.3    0.25 
   767.170    1.65   1.5    1.5   81.    77.5   61.667  0.5    0.3    0.2  
   768.677    1.65   1.5    1.5   79.    75.    58.333  0.5    0.3    0.15 
   771.618    1.65   1.5    1.45  81.    75.    61.667  0.5    0.3    0.2  
   773.875    1.65  1.55  1.45 79.   75.   55.    0.5   0.3   0.25
   778.913    1.65  1.5   1.5  79.   77.5  55.    0.5   0.3   0.2 
   779.659    1.65   1.5    1.45  79.    75.    61.667  0.5    0.3    0.15 
   785.991    1.65  1.55  1.45 79.   77.5  65.    0.5   0.3   0.25
   787.574    1.65  1.5   1.5  79.   80.   55.    0.5   0.3   0.15
   790.117    1.65   1.5    1.45  79.    75.    61.667  0.5    0.3    0.2  
   792.646    1.65   1.55   1.4   81.    77.5   58.333  0.5    0.3    0.2  
   804.273    1.65   1.5    1.45  81.    80.    61.667  0.5    0.3    0.15 
   805.256    1.65   1.5    1.5   81.    80.    61.667  0.5    0.3    0.15 
   806.506    1.65   1.5    1.4   81.    75.    58.333  0.5    0.3    0.15 
   813.593    1.65   1.5    1.5   79.    75.    58.333  0.5    0.3    0.2  
   814.908    1.65   1.5    1.5   79.    75.    61.667  0.5    0.3    0.2  
   816.034    1.65   1.5    1.4   81.    75.    58.333  0.5    0.3    0.25 
   818.870    1.65   1.5    1.4   81.    80.    61.667  0.5    0.3    0.15 
   819.157    1.65  1.5   1.5  81.   75.   55.    0.5   0.3   0.2 
   820.944    1.65   1.5    1.5   79.    75.    61.667  0.5    0.3    0.15 
   826.979    1.65   1.5    1.4   81.    77.5   58.333  0.5    0.3    0.25 
   827.201    1.65  1.55  1.5  81.   80.   55.    0.5   0.3   0.25
   834.197    1.65   1.5    1.5   81.    80.    61.667  0.5    0.3    0.2  
   837.749    1.65  1.5   1.45 79.   80.   55.    0.5   0.3   0.15
   840.556    1.65  1.6   1.4  81.   80.   65.    0.5   0.3   0.25
   840.874    1.65   1.55   1.4   81.    77.5   61.667  0.5    0.3    0.2  
   844.577    1.65   1.5    1.45  81.    75.    58.333  0.5    0.3    0.15 
   844.794    1.65   1.55   1.4   79.    80.    61.667  0.5    0.3    0.2  
   847.790    1.65   1.5    1.45  81.    77.5   61.667  0.5    0.3    0.2  
   853.623    1.65  1.5   1.5  81.   77.5  55.    0.5   0.3   0.15
   860.540    1.65   1.5    1.5   81.    75.    58.333  0.5    0.3    0.15 
   862.511    1.65  1.6   1.4  79.   80.   65.    0.5   0.3   0.25
   864.413    1.65   1.55   1.45  79.    77.5   58.333  0.5    0.3    0.25 
   865.993    1.65   1.55   1.4   79.    80.    61.667  0.5    0.3    0.25 
   878.188    1.65   1.55   1.45  81.    75.    61.667  0.5    0.3    0.25 
   883.907    1.65   1.6    1.4   79.    77.5   61.667  0.5    0.3    0.25 
   884.021    1.65  1.5   1.45 81.   77.5  55.    0.5   0.3   0.15
   885.721    1.65   1.5    1.4   79.    80.    58.333  0.5    0.3    0.25 
   887.369    1.65   1.55   1.4   79.    75.    61.667  0.5    0.3    0.25 
   888.123    1.65   1.55   1.4   81.    77.5   61.667  0.5    0.3    0.25 
   888.873    1.65   1.5    1.45  79.    75.    58.333  0.5    0.3    0.2  
   893.563    1.65  1.5   1.4  79.   80.   55.    0.5   0.3   0.15
   894.944    1.65   1.55   1.4   79.    77.5   61.667  0.5    0.3    0.25 
   901.112    1.65   1.5    1.4   79.    75.    61.667  0.5    0.3    0.2  
   903.153    1.65   1.55   1.4   81.    80.    61.667  0.5    0.3    0.25 
   904.188    1.65  1.55  1.4  81.   80.   55.    0.5   0.3   0.2 
   921.068    1.65   1.5    1.5   81.    75.    58.333  0.5    0.3    0.2  
   925.439    1.65   1.5    1.45  79.    77.5   58.333  0.5    0.3    0.15 
   925.505    1.65  1.5   1.45 79.   75.   65.    0.5   0.3   0.25
   929.013    1.65   1.5    1.5   79.    77.5   58.333  0.5    0.3    0.15 
   930.608    1.65   1.5    1.5   79.    75.    61.667  0.5    0.3    0.25 
   932.210    1.65   1.5    1.4   79.    77.5   58.333  0.5    0.3    0.15 
   934.616    1.65   1.55   1.45  79.    77.5   61.667  0.5    0.3    0.25 
   935.505    1.65  1.6   1.45 81.   77.5  55.    0.5   0.3   0.25
   943.072    1.65   1.5    1.5   81.    75.    61.667  0.5    0.3    0.25 
   943.231    1.65   1.55   1.45  81.    75.    58.333  0.5    0.3    0.25 
   945.615    1.65   1.5    1.45  81.    80.    61.667  0.5    0.3    0.2  
   948.570    1.65  1.5   1.4  81.   77.5  55.    0.5   0.3   0.15
   954.456    1.65   1.5    1.4   81.    75.    61.667  0.5    0.3    0.2  
   969.282    1.65  1.5   1.45 79.   77.5  55.    0.5   0.3   0.2 
   974.551    1.65  1.55  1.4  81.   80.   65.    0.5   0.3   0.2 
   985.575    1.65   1.5    1.4   79.    77.5   61.667  0.5    0.3    0.15 
   991.504    1.65  1.55  1.45 79.   77.5  55.    0.5   0.3   0.25
   995.602    1.65   1.5    1.5   79.    77.5   58.333  0.5    0.3    0.2  
   998.617    1.65   1.5    1.5   79.    77.5   61.667  0.5    0.3    0.15 
  1009.963    1.65  1.6   1.4  81.   77.5  65.    0.5   0.3   0.25
  1010.539    1.65   1.5    1.4   79.    77.5   58.333  0.5    0.3    0.25 
  1011.283    1.65   1.5    1.45  79.    77.5   61.667  0.5    0.3    0.15 
  1013.645    1.65   1.5    1.45  81.    75.    58.333  0.5    0.3    0.2  
  1015.938    1.65   1.55   1.5   81.    80.    61.667  0.5    0.3    0.25 
  1026.755    1.65  1.5   1.45 79.   77.5  65.    0.5   0.3   0.25
  1036.770    1.65   1.5    1.5   79.    77.5   61.667  0.5    0.3    0.2  
  1038.619    1.65  1.5   1.45 81.   75.   55.    0.5   0.3   0.2 
  1043.998    1.65   1.5    1.5   81.    77.5   61.667  0.5    0.3    0.25 
  1044.451    1.65  1.5   1.5  79.   80.   55.    0.5   0.3   0.2 
  1046.860    1.65  1.6   1.45 81.   80.   55.    0.5   0.3   0.25
  1050.390    1.65   1.5    1.5   81.    77.5   58.333  0.5    0.3    0.15 
  1050.532    1.65   1.55   1.45  79.    80.    58.333  0.5    0.3    0.25 
  1058.275    1.65  1.5   1.5  81.   77.5  55.    0.5   0.3   0.2 
  1061.520    1.65   1.5    1.4   79.    75.    58.333  0.5    0.3    0.25 
  1065.087    1.65   1.5    1.45  81.    77.5   58.333  0.5    0.3    0.15 
  1066.527    1.65  1.5   1.5  81.   80.   55.    0.5   0.3   0.15
  1073.619    1.65   1.5    1.45  79.    77.5   61.667  0.5    0.3    0.2  
  1075.252    1.65   1.5    1.4   81.    77.5   58.333  0.5    0.3    0.15 
  1075.305    1.65  1.55  1.45 81.   77.5  65.    0.5   0.3   0.25
  1099.033    1.65   1.5    1.45  79.    77.5   58.333  0.5    0.3    0.2  
  1102.468    1.65  1.55  1.45 81.   75.   55.    0.5   0.3   0.25
  1105.834    1.65  1.5   1.45 79.   80.   65.    0.5   0.3   0.25
  1106.483    1.65  1.6   1.4  79.   77.5  65.    0.5   0.3   0.25
  1113.286    1.65  1.55  1.4  79.   75.   65.    0.5   0.3   0.25
  1119.235    1.65   1.5    1.4   81.    77.5   61.667  0.5    0.3    0.2  
  1121.501    1.65  1.5   1.4  79.   75.   55.    0.5   0.3   0.2 
  1128.923    1.65   1.5    1.4   79.    77.5   61.667  0.5    0.3    0.2  
  1131.508    1.65   1.55   1.5   81.    80.    58.333  0.5    0.3    0.25 
  1134.198    1.65  1.55  1.45 79.   80.   65.    0.5   0.3   0.25
  1135.084    1.65  1.5   1.45 79.   80.   55.    0.5   0.3   0.2 
  1136.161    1.65  1.55  1.45 79.   80.   55.    0.5   0.3   0.25
  1136.722    1.65   1.5    1.5   79.    80.    61.667  0.5    0.3    0.15 
  1137.005    1.65  1.55  1.4  81.   75.   65.    0.5   0.3   0.25
  1137.199    1.65   1.6    1.4   79.    75.    61.667  0.5    0.3    0.25 
  1141.464    1.65   1.5    1.5   79.    80.    58.333  0.5    0.3    0.15 
  1147.558    1.65  1.5   1.45 81.   80.   55.    0.5   0.3   0.15
  1149.948    1.65  1.5   1.5  79.   75.   55.    0.5   0.3   0.25
  1162.473    1.65   1.5    1.5   81.    77.5   58.333  0.5    0.3    0.2  
  1166.863    1.65   1.5    1.5   81.    80.    61.667  0.5    0.3    0.25 
  1177.116    1.65  1.55  1.4  79.   77.5  65.    0.5   0.3   0.25
  1184.032    1.65   1.5    1.45  79.    80.    58.333  0.5    0.3    0.15 
  1184.188    1.65   1.5    1.5   79.    75.    58.333  0.5    0.3    0.25 
  1186.217    1.65   1.5    1.45  79.    80.    61.667  0.5    0.3    0.15 
  1186.935    1.65  1.55  1.4  79.   80.   65.    0.5   0.3   0.25
  1193.381    1.65   1.55   1.4   81.    80.    58.333  0.5    0.3    0.2  
  1196.767    1.65   1.5    1.4   79.    75.    58.333  0.5    0.3    0.2  
  1204.565    1.65   1.55   1.45  79.    80.    61.667  0.5    0.3    0.25 
  1210.922    1.65  1.5   1.4  79.   80.   55.    0.5   0.3   0.2 
  1222.066    1.65  1.6   1.4  81.   75.   65.    0.5   0.3   0.25
  1231.909    1.65   1.5    1.5   79.    77.5   61.667  0.5    0.3    0.25 
  1233.718    1.65   1.5    1.5   79.    80.    61.667  0.5    0.3    0.2  
  1244.017    1.65  1.5   1.4  79.   77.5  55.    0.5   0.3   0.2 
  1251.210    1.65  1.5   1.4  81.   80.   55.    0.5   0.3   0.15
  1253.138    1.65   1.5    1.4   79.    80.    58.333  0.5    0.3    0.15 
  1253.428    1.65  1.55  1.4  81.   77.5  65.    0.5   0.3   0.25
  1258.772    1.65  1.5   1.45 81.   77.5  55.    0.5   0.3   0.2 
  1264.730    1.65   1.5    1.4   81.    75.    61.667  0.5    0.3    0.25 
  1285.290    1.65  1.55  1.4  81.   80.   65.    0.5   0.3   0.25
  1286.416    1.65   1.5    1.4   79.    80.    61.667  0.5    0.3    0.15 
  1290.648    1.65   1.5    1.5   79.    80.    58.333  0.5    0.3    0.2  
  1299.250    1.65   1.5    1.5   81.    80.    58.333  0.5    0.3    0.15 
  1300.686    1.65   1.55   1.45  81.    77.5   61.667  0.5    0.3    0.25 
  1304.766    1.65   1.5    1.4   81.    80.    61.667  0.5    0.3    0.2  
  1310.361    1.65  1.5   1.4  81.   75.   65.    0.5   0.3   0.25
  1315.463    1.65   1.5    1.45  81.    77.5   58.333  0.5    0.3    0.2  
  1317.955    1.65   1.5    1.4   81.    75.    58.333  0.5    0.3    0.2  
  1327.339    1.65   1.5    1.45  79.    75.    61.667  0.5    0.3    0.25 
  1342.030    1.65   1.55   1.45  81.    77.5   58.333  0.5    0.3    0.25 
  1342.045    1.65  1.55  1.45 81.   77.5  55.    0.5   0.3   0.25
  1352.253    1.65   1.55   1.4   81.    80.    61.667  0.5    0.3    0.2  
  1359.584    1.65  1.5   1.5  79.   77.5  55.    0.5   0.3   0.25
  1363.561    1.65   1.5    1.5   81.    75.    58.333  0.5    0.3    0.25 
  1366.022    1.65   1.5    1.45  81.    75.    61.667  0.5    0.3    0.25 
  1366.678    1.65   1.5    1.5   79.    77.5   58.333  0.5    0.3    0.25 
  1377.770    1.65  1.5   1.5  81.   80.   55.    0.5   0.3   0.2 
  1392.952    1.65  1.55  1.45 81.   80.   55.    0.5   0.3   0.25
  1396.413    1.65   1.5    1.45  81.    80.    58.333  0.5    0.3    0.15 
  1398.490    1.65   1.5    1.45  79.    80.    61.667  0.5    0.3    0.2  
  1415.710    1.65  1.5   1.4  81.   75.   55.    0.5   0.3   0.2 
  1422.765    1.65   1.5    1.4   79.    77.5   58.333  0.5    0.3    0.2  
  1444.859    1.65  1.5   1.5  79.   80.   55.    0.5   0.3   0.25
  1457.215    1.65   1.5    1.45  79.    80.    58.333  0.5    0.3    0.2  
  1469.274    1.65   1.5    1.4   79.    75.    61.667  0.5    0.3    0.25 
  1479.813    1.65  1.6   1.4  79.   75.   65.    0.5   0.3   0.25
  1480.312    1.65  1.5   1.5  81.   75.   55.    0.5   0.3   0.25
  1484.984    1.65   1.5    1.4   81.    77.5   61.667  0.5    0.3    0.25 
  1517.940    1.65  1.5   1.45 79.   80.   55.    0.5   0.3   0.25
  1525.538    1.65   1.5    1.4   81.    80.    58.333  0.5    0.3    0.15 
  1555.769    1.65   1.5    1.5   81.    80.    58.333  0.5    0.3    0.2  
  1566.151    1.65   1.5    1.4   79.    80.    61.667  0.5    0.3    0.2  
  1578.211    1.65   1.5    1.5   79.    80.    61.667  0.5    0.3    0.25 
  1588.004    1.65   1.5    1.4   81.    80.    61.667  0.5    0.3    0.25 
  1593.953    1.65  1.5   1.45 79.   75.   55.    0.5   0.3   0.25
  1594.238    1.65  1.5   1.45 79.   77.5  55.    0.5   0.3   0.25
  1612.886    1.65  1.5   1.4  79.   75.   65.    0.5   0.3   0.25
  1616.035    1.65   1.5    1.4   79.    77.5   61.667  0.5    0.3    0.25 
  1616.601    1.65  1.55  1.45 81.   80.   65.    0.5   0.3   0.25
  1632.998    1.65  1.5   1.45 81.   80.   55.    0.5   0.3   0.2 
  1639.248    1.65   1.5    1.4   81.    77.5   58.333  0.5    0.3    0.2  
  1642.447    1.65  1.5   1.45 81.   80.   55.    0.5   0.3   0.25
  1647.269    1.65  1.5   1.4  81.   77.5  65.    0.5   0.3   0.25
  1656.700    1.65   1.5    1.45  81.    77.5   61.667  0.5    0.3    0.25 
  1672.558    1.65  1.5   1.4  81.   80.   55.    0.5   0.3   0.2 
  1682.620    1.65   1.5    1.5   81.    77.5   58.333  0.5    0.3    0.25 
  1686.398    1.65   1.5    1.45  79.    77.5   61.667  0.5    0.3    0.25 
  1697.401    1.65  1.5   1.5  81.   77.5  55.    0.5   0.3   0.25
  1705.751    1.65  1.5   1.4  81.   77.5  55.    0.5   0.3   0.2 
  1709.965    1.65   1.5    1.4   79.    80.    61.667  0.5    0.3    0.25 
  1715.817    1.65   1.55   1.45  81.    80.    58.333  0.5    0.3    0.25 
  1718.694    1.65   1.5    1.4   79.    80.    58.333  0.5    0.3    0.2  
  1768.027    1.65   1.5    1.5   79.    80.    58.333  0.5    0.3    0.25 
  1840.342    1.65   1.5    1.45  81.    80.    58.333  0.5    0.3    0.2  
  1854.062    1.65   1.5    1.45  79.    75.    58.333  0.5    0.3    0.25 
  1877.798    1.65   1.55   1.45  81.    80.    61.667  0.5    0.3    0.25 
  1930.946    1.65  1.5   1.4  79.   77.5  65.    0.5   0.3   0.25
  1939.777    1.65   1.5    1.45  81.    80.    61.667  0.5    0.3    0.25 
  1950.880    1.65  1.5   1.45 81.   77.5  55.    0.5   0.3   0.25
  1998.825    1.65  1.5   1.5  81.   80.   55.    0.5   0.3   0.25
  2019.405    1.65   1.5    1.45  81.    75.    58.333  0.5    0.3    0.25 
  2096.713    1.65  1.5   1.45 81.   75.   55.    0.5   0.3   0.25
  2189.496    1.65   1.5    1.45  79.    80.    61.667  0.5    0.3    0.25 
  2215.970    1.65   1.5    1.45  79.    77.5   58.333  0.5    0.3    0.25 
  2242.641    1.65   1.5    1.4   81.    80.    58.333  0.5    0.3    0.2  
  2254.376    1.65   1.5    1.5   81.    80.    58.333  0.5    0.3    0.25 
  2254.659    1.65   1.5    1.45  79.    80.    58.333  0.5    0.3    0.25 
  2499.726    1.65  1.5   1.4  81.   80.   65.    0.5   0.3   0.25
  2537.386    1.65   1.5    1.45  81.    77.5   58.333  0.5    0.3    0.25 
  2630.161    1.65  1.5   1.4  79.   80.   65.    0.5   0.3   0.25
  3179.884    1.65   1.5    1.45  81.    80.    58.333  0.5    0.3    0.25 
