   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   135.662    1.7   1.6   1.5  85.   80.   65.    0.5   0.15  0.2 
   135.788    1.65  1.6   1.5  85.   75.   65.    0.5   0.2   0.2 
   135.819    1.6   1.5   1.6  75.   75.   60.    0.5   0.3   0.25
   135.879    1.65  1.5   1.4  75.   75.   60.    0.5   0.25  0.2 
   135.915    1.7   1.6   1.5  80.   80.   55.    0.5   0.15  0.2 
   135.918    1.6  1.6  1.4 75.  80.  60.   0.5  0.3  0.2
   135.918    1.7  1.6  1.6 75.  75.  55.   0.5  0.2  0.2
   136.020    1.65  1.6   1.4  80.   75.   55.    0.5   0.35  0.15
   136.054    1.7   1.4   1.5  80.   85.   65.    0.5   0.25  0.2 
   136.104    1.6   1.5   1.4  75.   80.   60.    0.5   0.25  0.2 
   136.140    1.65  1.4   1.6  80.   75.   60.    0.5   0.15  0.15
   136.142    1.65  1.5   1.6  85.   85.   65.    0.5   0.15  0.25
   136.179    1.65  1.4   1.4  75.   80.   55.    0.5   0.15  0.15
   136.236    1.6   1.4   1.5  85.   80.   65.    0.5   0.25  0.2 
   136.281    1.6   1.6   1.5  75.   75.   55.    0.5   0.35  0.3 
   136.383    1.7   1.5   1.4  80.   75.   60.    0.5   0.2   0.25
   136.457    1.7   1.4   1.6  85.   75.   65.    0.5   0.2   0.15
   136.470    1.6   1.6   1.4  75.   75.   60.    0.5   0.35  0.2 
   136.483    1.65  1.5   1.4  85.   85.   65.    0.5   0.35  0.25
   136.549    1.65  1.6   1.6  75.   75.   60.    0.5   0.25  0.25
   136.597    1.6   1.6   1.5  80.   85.   55.    0.5   0.25  0.25
   136.605    1.6  1.4  1.4 85.  80.  55.   0.5  0.2  0.2
   136.677    1.7   1.5   1.5  75.   85.   55.    0.5   0.15  0.15
   136.702    1.7  1.5  1.6 85.  85.  55.   0.5  0.2  0.2
   136.736    1.65  1.6   1.6  85.   75.   65.    0.5   0.2   0.25
   136.830    1.6   1.5   1.5  75.   80.   55.    0.5   0.25  0.25
   136.862    1.65  1.5   1.6  75.   75.   65.    0.5   0.2   0.25
   136.887    1.7   1.6   1.5  85.   75.   60.    0.5   0.25  0.2 
   136.910    1.65  1.5   1.6  85.   80.   65.    0.5   0.35  0.35
   136.936    1.65  1.4   1.4  85.   80.   65.    0.5   0.15  0.2 
   136.957    1.7   1.6   1.5  80.   85.   60.    0.5   0.15  0.2 
   136.970    1.7   1.6   1.5  85.   75.   65.    0.5   0.15  0.2 
   136.982    1.7   1.6   1.5  75.   75.   60.    0.5   0.2   0.15
   136.985    1.7   1.5   1.6  85.   80.   55.    0.5   0.15  0.2 
   137.019    1.65  1.4   1.6  80.   80.   65.    0.5   0.15  0.15
   137.038    1.6   1.4   1.5  80.   80.   65.    0.5   0.15  0.3 
   137.052    1.7   1.5   1.6  75.   80.   65.    0.5   0.15  0.2 
   137.059    1.7  1.5  1.5 85.  75.  65.   0.5  0.2  0.2
   137.086    1.65  1.6   1.5  80.   85.   65.    0.5   0.15  0.25
   137.108    1.7   1.6   1.5  80.   85.   55.    0.5   0.35  0.35
   137.223    1.7   1.6   1.4  75.   75.   60.    0.5   0.15  0.15
   137.242    1.7   1.6   1.4  75.   75.   55.    0.5   0.3   0.25
   137.264    1.65  1.6   1.4  85.   75.   55.    0.5   0.3   0.25
   137.282    1.65  1.5   1.4  85.   80.   55.    0.5   0.15  0.15
   137.308    1.65  1.4   1.4  80.   80.   65.    0.5   0.25  0.15
   137.325    1.7   1.4   1.5  85.   75.   65.    0.5   0.25  0.2 
   137.378    1.65  1.5   1.6  75.   75.   55.    0.5   0.2   0.25
   137.430    1.6  1.5  1.6 75.  85.  55.   0.5  0.3  0.2
   137.644    1.7   1.6   1.4  75.   80.   60.    0.5   0.25  0.25
   137.680    1.7   1.5   1.5  80.   75.   60.    0.5   0.15  0.15
   137.684    1.65  1.5   1.4  80.   80.   55.    0.5   0.15  0.2 
   137.785    1.7  1.6  1.6 75.  75.  60.   0.5  0.2  0.2
   137.918    1.65  1.5   1.6  80.   85.   60.    0.5   0.15  0.25
   137.922    1.6   1.4   1.6  85.   80.   60.    0.5   0.15  0.3 
   137.967    1.65  1.4   1.6  80.   85.   65.    0.5   0.15  0.15
   137.974    1.7   1.5   1.5  85.   75.   65.    0.5   0.15  0.15
   138.043    1.65  1.5   1.5  75.   75.   65.    0.5   0.2   0.2 
   138.111    1.65  1.5   1.4  85.   85.   55.    0.5   0.15  0.15
   138.126    1.7   1.5   1.5  75.   80.   60.    0.5   0.15  0.15
   138.144    1.65  1.5   1.5  85.   75.   55.    0.5   0.3   0.35
   138.145    1.7   1.5   1.6  85.   85.   65.    0.5   0.15  0.2 
   138.147    1.7   1.6   1.5  80.   80.   60.    0.5   0.25  0.35
   138.162    1.65  1.5   1.6  80.   75.   65.    0.5   0.35  0.35
   138.164    1.7   1.5   1.5  75.   80.   65.    0.5   0.15  0.15
   138.235    1.7   1.5   1.5  85.   80.   55.    0.5   0.15  0.15
   138.257    1.7   1.6   1.5  85.   85.   55.    0.5   0.2   0.15
   138.262    1.7   1.4   1.4  80.   75.   55.    0.5   0.15  0.25
   138.314    1.7   1.4   1.5  80.   75.   65.    0.5   0.25  0.3 
   138.369    1.65  1.6   1.5  80.   80.   55.    0.5   0.3   0.25
   138.384    1.65  1.6   1.6  80.   85.   65.    0.5   0.2   0.25
   138.439    1.7   1.6   1.4  75.   85.   60.    0.5   0.3   0.25
   138.442    1.7   1.6   1.6  80.   85.   65.    0.5   0.25  0.25
   138.445    1.6   1.6   1.6  85.   75.   65.    0.5   0.35  0.15
   138.484    1.7   1.6   1.5  75.   85.   60.    0.5   0.2   0.25
   138.485    1.65  1.4   1.5  75.   85.   65.    0.5   0.15  0.15
   138.486    1.6  1.6  1.6 85.  80.  55.   0.5  0.3  0.2
   138.531    1.7  1.5  1.5 85.  85.  65.   0.5  0.3  0.3
   138.546    1.6   1.5   1.5  75.   85.   55.    0.5   0.3   0.15
   138.556    1.65  1.5   1.5  80.   85.   65.    0.5   0.25  0.15
   138.573    1.7   1.6   1.4  80.   75.   60.    0.5   0.25  0.25
   138.589    1.7   1.6   1.5  80.   80.   55.    0.5   0.2   0.15
   138.616    1.6   1.5   1.5  80.   80.   65.    0.5   0.25  0.15
   138.623    1.65  1.6   1.6  80.   85.   55.    0.5   0.15  0.3 
   138.649    1.7   1.6   1.4  85.   85.   55.    0.5   0.25  0.25
   138.699    1.65  1.6   1.6  80.   85.   65.    0.5   0.3   0.3 
   138.839    1.7   1.5   1.5  80.   85.   60.    0.5   0.15  0.15
   138.842    1.6  1.6  1.4 75.  80.  65.   0.5  0.3  0.2
   138.888    1.7   1.6   1.4  85.   80.   55.    0.5   0.15  0.15
   138.917    1.6   1.4   1.6  80.   85.   55.    0.5   0.2   0.35
   138.920    1.65  1.4   1.6  80.   75.   65.    0.5   0.2   0.15
   138.952    1.7   1.6   1.4  75.   80.   55.    0.5   0.15  0.15
   138.983    1.6   1.6   1.5  75.   85.   55.    0.5   0.35  0.15
   138.994    1.6   1.5   1.6  80.   75.   55.    0.5   0.25  0.25
   139.023    1.65  1.5   1.5  85.   75.   60.    0.5   0.25  0.35
   139.025    1.65  1.6   1.6  85.   85.   60.    0.5   0.15  0.3 
   139.052    1.6   1.5   1.6  85.   80.   60.    0.5   0.25  0.15
   139.075    1.6   1.5   1.4  75.   75.   60.    0.5   0.3   0.15
   139.096    1.65  1.5   1.5  80.   75.   55.    0.5   0.25  0.25
   139.114    1.7   1.6   1.5  80.   85.   55.    0.5   0.2   0.15
   139.155    1.7   1.5   1.6  75.   80.   55.    0.5   0.25  0.2 
   139.181    1.7   1.6   1.6  80.   75.   55.    0.5   0.15  0.25
   139.185    1.6   1.6   1.5  75.   75.   55.    0.5   0.35  0.2 
   139.277    1.7   1.6   1.5  75.   75.   65.    0.5   0.2   0.15
   139.291    1.65  1.5   1.5  75.   85.   55.    0.5   0.2   0.15
   139.433    1.6  1.4  1.5 80.  80.  65.   0.5  0.2  0.3
   139.472    1.7   1.6   1.4  75.   80.   55.    0.5   0.25  0.25
   139.511    1.7   1.4   1.5  80.   85.   55.    0.5   0.2   0.35
   139.514    1.7   1.6   1.5  80.   85.   55.    0.5   0.15  0.2 
   139.518    1.65  1.4   1.4  80.   85.   65.    0.5   0.25  0.15
   139.547    1.7   1.6   1.5  85.   85.   60.    0.5   0.2   0.15
   139.557    1.65  1.4   1.5  80.   75.   65.    0.5   0.25  0.25
   139.578    1.65  1.6   1.4  85.   75.   65.    0.5   0.2   0.2 
   139.623    1.65  1.5   1.5  75.   75.   65.    0.5   0.2   0.3 
   139.625    1.6   1.6   1.6  80.   80.   65.    0.5   0.35  0.35
   139.638    1.7   1.5   1.6  75.   80.   55.    0.5   0.15  0.2 
   139.649    1.7   1.5   1.5  85.   80.   60.    0.5   0.15  0.15
   139.685    1.7   1.6   1.6  85.   75.   60.    0.5   0.15  0.25
   139.771    1.7   1.5   1.4  80.   80.   60.    0.5   0.25  0.25
   139.786    1.7   1.5   1.6  80.   75.   65.    0.5   0.35  0.35
   139.787    1.65  1.6   1.4  75.   75.   65.    0.5   0.25  0.15
   139.807    1.7   1.5   1.5  75.   80.   60.    0.5   0.2   0.35
   139.810    1.7   1.6   1.5  75.   80.   65.    0.5   0.2   0.15
   139.816    1.65  1.4   1.5  85.   80.   65.    0.5   0.25  0.15
   139.821    1.65  1.6   1.6  85.   75.   55.    0.5   0.35  0.15
   139.896    1.65  1.5   1.5  80.   75.   55.    0.5   0.25  0.35
   139.928    1.7   1.6   1.5  75.   80.   55.    0.5   0.2   0.15
   139.941    1.6  1.4  1.6 80.  75.  65.   0.5  0.2  0.2
   139.970    1.65  1.6   1.5  85.   80.   60.    0.5   0.15  0.25
   140.163    1.6   1.6   1.4  75.   80.   65.    0.5   0.3   0.25
   140.174    1.7   1.5   1.5  85.   80.   65.    0.5   0.15  0.15
   140.189    1.65  1.5   1.6  85.   80.   55.    0.5   0.15  0.25
   140.225    1.65  1.6   1.6  80.   80.   55.    0.5   0.35  0.2 
   140.243    1.6  1.5  1.6 75.  75.  65.   0.5  0.3  0.3
   140.272    1.7   1.6   1.5  75.   75.   55.    0.5   0.2   0.15
   140.310    1.7   1.6   1.5  75.   75.   60.    0.5   0.15  0.2 
   140.337    1.65  1.6   1.6  75.   75.   65.    0.5   0.25  0.25
   140.355    1.65  1.5   1.6  80.   75.   55.    0.5   0.2   0.15
   140.416    1.7   1.6   1.6  80.   85.   55.    0.5   0.25  0.25
   140.608    1.6  1.4  1.5 75.  85.  55.   0.5  0.2  0.2
   140.634    1.65  1.5   1.6  85.   80.   65.    0.5   0.15  0.25
   140.636    1.7   1.5   1.5  80.   75.   65.    0.5   0.35  0.3 
   140.643    1.65  1.6   1.5  75.   85.   55.    0.5   0.25  0.15
   140.646    1.65  1.6   1.5  75.   85.   55.    0.5   0.35  0.35
   140.698    1.65  1.5   1.5  75.   80.   65.    0.5   0.15  0.25
   140.709    1.65  1.6   1.5  85.   80.   55.    0.5   0.35  0.35
   140.721    1.6  1.5  1.6 85.  80.  65.   0.5  0.2  0.3
   140.750    1.6   1.6   1.6  75.   85.   60.    0.5   0.35  0.2 
   140.784    1.7   1.6   1.6  85.   85.   65.    0.5   0.35  0.15
   140.876    1.7  1.6  1.6 85.  80.  65.   0.5  0.2  0.3
   140.893    1.7   1.4   1.4  80.   85.   55.    0.5   0.15  0.15
   140.914    1.7   1.5   1.6  75.   75.   60.    0.5   0.15  0.2 
   140.953    1.65  1.5   1.5  80.   80.   55.    0.5   0.15  0.2 
   140.969    1.7   1.6   1.4  80.   85.   55.    0.5   0.25  0.15
   141.001    1.7   1.4   1.5  85.   85.   65.    0.5   0.15  0.35
   141.005    1.7   1.6   1.6  85.   75.   65.    0.5   0.35  0.2 
   141.162    1.65  1.6   1.4  85.   85.   55.    0.5   0.3   0.15
   141.192    1.65  1.4   1.5  75.   75.   65.    0.5   0.15  0.3 
   141.203    1.7  1.6  1.6 85.  85.  60.   0.5  0.2  0.2
   141.217    1.7   1.5   1.6  85.   75.   65.    0.5   0.2   0.25
   141.263    1.7   1.5   1.6  75.   75.   55.    0.5   0.15  0.2 
   141.358    1.7  1.6  1.6 85.  85.  65.   0.5  0.2  0.2
   141.421    1.7   1.5   1.5  80.   75.   55.    0.5   0.25  0.35
   141.451    1.7   1.5   1.5  75.   75.   60.    0.5   0.25  0.35
   141.495    1.6   1.4   1.4  75.   85.   55.    0.5   0.2   0.15
   141.604    1.65  1.6   1.6  75.   75.   65.    0.5   0.2   0.35
   141.629    1.7   1.4   1.6  80.   85.   65.    0.5   0.15  0.25
   141.701    1.65  1.4   1.5  75.   80.   65.    0.5   0.2   0.15
   141.716    1.65  1.5   1.6  80.   80.   65.    0.5   0.35  0.35
   141.765    1.65  1.5   1.4  80.   80.   55.    0.5   0.15  0.15
   141.816    1.65  1.5   1.4  75.   85.   65.    0.5   0.25  0.3 
   141.856    1.7   1.5   1.4  75.   80.   55.    0.5   0.25  0.25
   141.864    1.7   1.6   1.5  85.   85.   65.    0.5   0.25  0.15
   141.958    1.7   1.5   1.5  85.   75.   60.    0.5   0.25  0.35
   141.995    1.65  1.5   1.4  75.   75.   65.    0.5   0.2   0.15
   142.067    1.6   1.5   1.6  85.   75.   65.    0.5   0.25  0.15
   142.073    1.6   1.4   1.5  80.   85.   60.    0.5   0.15  0.25
   142.087    1.7   1.6   1.6  80.   75.   65.    0.5   0.15  0.3 
   142.106    1.7   1.6   1.6  85.   80.   65.    0.5   0.35  0.25
   142.111    1.7   1.4   1.4  85.   75.   55.    0.5   0.15  0.25
   142.139    1.7   1.4   1.5  80.   85.   55.    0.5   0.15  0.2 
   142.179    1.6  1.5  1.6 75.  75.  55.   0.5  0.3  0.2
   142.199    1.6   1.4   1.5  85.   75.   60.    0.5   0.15  0.25
   142.244    1.7   1.5   1.4  75.   75.   55.    0.5   0.25  0.15
   142.265    1.6  1.4  1.4 80.  85.  60.   0.5  0.2  0.2
   142.267    1.65  1.6   1.5  85.   85.   65.    0.5   0.15  0.25
   142.291    1.65  1.5   1.5  85.   85.   55.    0.5   0.15  0.2 
   142.340    1.65  1.4   1.5  85.   85.   65.    0.5   0.25  0.15
   142.363    1.65  1.6   1.6  80.   80.   60.    0.5   0.3   0.3 
   142.426    1.7   1.6   1.5  85.   80.   55.    0.5   0.35  0.3 
   142.443    1.65  1.6   1.6  75.   80.   60.    0.5   0.2   0.3 
   142.528    1.6   1.5   1.4  85.   85.   65.    0.5   0.35  0.2 
   142.528    1.7   1.4   1.5  85.   85.   60.    0.5   0.15  0.15
   142.546    1.6   1.4   1.5  75.   80.   65.    0.5   0.2   0.25
   142.610    1.7  1.5  1.5 85.  75.  60.   0.5  0.2  0.3
   142.632    1.65  1.6   1.5  85.   80.   55.    0.5   0.3   0.35
   142.632    1.7   1.4   1.4  80.   80.   65.    0.5   0.25  0.15
   142.648    1.7   1.6   1.5  75.   85.   55.    0.5   0.3   0.35
   142.779    1.6   1.5   1.6  80.   80.   55.    0.5   0.25  0.2 
   142.802    1.65  1.6   1.6  75.   75.   55.    0.5   0.25  0.25
   142.855    1.6  1.5  1.6 85.  80.  60.   0.5  0.2  0.3
   142.884    1.65  1.4   1.5  75.   75.   60.    0.5   0.15  0.2 
   142.935    1.6   1.4   1.5  80.   85.   55.    0.5   0.15  0.25
   143.008    1.7  1.6  1.6 85.  85.  55.   0.5  0.2  0.2
   143.068    1.6  1.4  1.6 75.  80.  55.   0.5  0.2  0.3
   143.141    1.65  1.6   1.4  80.   80.   65.    0.5   0.2   0.15
   143.300    1.6   1.5   1.4  85.   75.   65.    0.5   0.35  0.2 
   143.303    1.6  1.6  1.6 85.  75.  60.   0.5  0.3  0.2
   143.324    1.65  1.6   1.5  75.   85.   55.    0.5   0.3   0.35
   143.336    1.7   1.5   1.5  75.   80.   55.    0.5   0.15  0.25
   143.337    1.7   1.5   1.6  80.   85.   55.    0.5   0.2   0.25
   143.367    1.7   1.5   1.6  75.   85.   55.    0.5   0.25  0.15
   143.372    1.7   1.5   1.5  80.   85.   65.    0.5   0.15  0.15
   143.440    1.65  1.6   1.4  75.   75.   60.    0.5   0.25  0.15
   143.458    1.7   1.4   1.6  85.   85.   55.    0.5   0.15  0.2 
   143.489    1.6   1.6   1.5  75.   80.   55.    0.5   0.35  0.3 
   143.525    1.7   1.5   1.6  85.   85.   55.    0.5   0.15  0.2 
   143.577    1.6  1.5  1.5 75.  85.  65.   0.5  0.2  0.3
   143.602    1.7   1.4   1.4  75.   80.   55.    0.5   0.2   0.25
   143.606    1.7   1.4   1.6  85.   85.   65.    0.5   0.2   0.25
   143.622    1.7   1.6   1.4  80.   85.   65.    0.5   0.25  0.15
   143.738    1.7   1.4   1.5  85.   85.   55.    0.5   0.2   0.35
   143.763    1.7   1.6   1.6  85.   85.   60.    0.5   0.15  0.25
   143.795    1.65  1.6   1.6  80.   75.   65.    0.5   0.2   0.35
   143.885    1.65  1.6   1.5  85.   85.   55.    0.5   0.25  0.25
   143.935    1.65  1.6   1.6  85.   75.   65.    0.5   0.3   0.3 
   143.992    1.7   1.6   1.4  75.   75.   65.    0.5   0.15  0.15
   144.073    1.7   1.4   1.4  85.   75.   65.    0.5   0.25  0.15
   144.087    1.7   1.6   1.4  75.   85.   55.    0.5   0.15  0.15
   144.088    1.6  1.5  1.5 80.  80.  60.   0.5  0.2  0.3
   144.110    1.65  1.5   1.6  80.   75.   55.    0.5   0.15  0.3 
   144.178    1.7   1.5   1.6  85.   80.   65.    0.5   0.15  0.3 
   144.207    1.65  1.5   1.6  75.   80.   60.    0.5   0.15  0.35
   144.214    1.65  1.6   1.5  80.   80.   65.    0.5   0.3   0.25
   144.330    1.6   1.6   1.4  80.   80.   60.    0.5   0.25  0.2 
   144.335    1.6  1.5  1.6 85.  80.  55.   0.5  0.2  0.3
   144.374    1.7   1.6   1.5  75.   75.   60.    0.5   0.15  0.25
   144.390    1.65  1.6   1.4  75.   75.   65.    0.5   0.35  0.15
   144.397    1.65  1.5   1.5  80.   85.   65.    0.5   0.15  0.2 
   144.415    1.7   1.6   1.4  85.   85.   55.    0.5   0.15  0.15
   144.569    1.65  1.6   1.4  75.   85.   60.    0.5   0.15  0.2 
   144.629    1.7   1.5   1.5  75.   80.   55.    0.5   0.3   0.35
   144.673    1.6   1.4   1.5  85.   80.   60.    0.5   0.2   0.25
   144.685    1.6   1.6   1.5  85.   85.   60.    0.5   0.25  0.3 
   144.761    1.65  1.6   1.4  75.   75.   55.    0.5   0.25  0.15
   144.863    1.65  1.6   1.5  80.   80.   65.    0.5   0.2   0.2 
   144.865    1.7   1.6   1.4  85.   80.   55.    0.5   0.25  0.25
   144.969    1.6   1.6   1.6  80.   75.   65.    0.5   0.3   0.25
   145.036    1.7  1.5  1.5 80.  80.  55.   0.5  0.2  0.3
   145.055    1.6  1.4  1.6 80.  75.  55.   0.5  0.2  0.2
   145.055    1.65  1.6   1.5  85.   85.   55.    0.5   0.3   0.2 
   145.080    1.6   1.5   1.6  75.   85.   55.    0.5   0.2   0.35
   145.081    1.65  1.5   1.6  85.   85.   65.    0.5   0.3   0.15
   145.114    1.65  1.5   1.5  75.   85.   60.    0.5   0.25  0.25
   145.120    1.7   1.6   1.5  85.   75.   55.    0.5   0.15  0.2 
   145.135    1.7  1.5  1.6 80.  75.  65.   0.5  0.2  0.3
   145.140    1.7   1.5   1.6  80.   85.   65.    0.5   0.15  0.2 
   145.147    1.7   1.6   1.4  85.   85.   60.    0.5   0.35  0.25
   145.212    1.6   1.5   1.6  85.   80.   65.    0.5   0.35  0.25
   145.226    1.65  1.5   1.4  75.   80.   55.    0.5   0.25  0.2 
   145.262    1.7   1.6   1.5  85.   85.   55.    0.5   0.15  0.2 
   145.305    1.7   1.5   1.5  75.   75.   65.    0.5   0.15  0.15
   145.350    1.6   1.4   1.6  85.   75.   65.    0.5   0.25  0.25
   145.408    1.65  1.5   1.5  85.   80.   55.    0.5   0.15  0.2 
   145.472    1.7  1.5  1.6 75.  85.  65.   0.5  0.2  0.3
   145.520    1.6  1.6  1.5 80.  80.  55.   0.5  0.3  0.2
   145.583    1.7  1.6  1.5 80.  80.  55.   0.5  0.3  0.3
   145.660    1.7   1.6   1.6  80.   85.   60.    0.5   0.25  0.25
   145.710    1.65  1.6   1.6  85.   75.   65.    0.5   0.2   0.35
   145.753    1.65  1.4   1.5  75.   75.   65.    0.5   0.2   0.25
   145.869    1.6   1.6   1.5  85.   80.   65.    0.5   0.25  0.25
   145.884    1.7   1.5   1.5  85.   85.   65.    0.5   0.15  0.15
   145.954    1.7   1.5   1.4  80.   75.   65.    0.5   0.2   0.25
   146.052    1.7   1.5   1.5  75.   75.   55.    0.5   0.15  0.15
   146.068    1.7   1.6   1.5  75.   80.   65.    0.5   0.25  0.25
   146.085    1.6   1.5   1.6  75.   80.   55.    0.5   0.25  0.3 
   146.125    1.7   1.6   1.6  85.   80.   60.    0.5   0.15  0.25
   146.126    1.6   1.6   1.6  85.   80.   65.    0.5   0.35  0.15
   146.135    1.65  1.5   1.6  75.   80.   65.    0.5   0.2   0.2 
   146.159    1.6   1.6   1.5  75.   75.   60.    0.5   0.35  0.3 
   146.169    1.7   1.5   1.6  80.   80.   55.    0.5   0.15  0.3 
   146.202    1.65  1.6   1.6  80.   75.   60.    0.5   0.25  0.15
   146.231    1.65  1.5   1.5  80.   85.   65.    0.5   0.2   0.35
   146.357    1.7  1.6  1.6 80.  85.  60.   0.5  0.2  0.3
   146.365    1.7   1.6   1.6  75.   85.   65.    0.5   0.2   0.15
   146.382    1.65  1.4   1.6  75.   75.   60.    0.5   0.15  0.25
   146.452    1.7   1.5   1.5  80.   80.   60.    0.5   0.15  0.15
   146.467    1.7   1.5   1.5  85.   85.   55.    0.5   0.15  0.15
   146.481    1.6   1.4   1.6  75.   75.   55.    0.5   0.2   0.35
   146.483    1.7   1.6   1.6  80.   75.   65.    0.5   0.25  0.3 
   146.511    1.65  1.4   1.6  75.   85.   60.    0.5   0.15  0.2 
   146.532    1.7  1.5  1.6 85.  85.  60.   0.5  0.2  0.2
   146.539    1.7   1.5   1.6  75.   75.   65.    0.5   0.15  0.2 
   146.562    1.7   1.5   1.5  85.   80.   60.    0.5   0.3   0.35
   146.596    1.7   1.6   1.6  85.   85.   65.    0.5   0.25  0.2 
   146.598    1.7   1.5   1.5  80.   80.   55.    0.5   0.15  0.15
   146.606    1.65  1.5   1.6  80.   80.   55.    0.5   0.15  0.25
   146.817    1.7   1.6   1.4  85.   80.   65.    0.5   0.35  0.15
   146.840    1.6   1.5   1.5  85.   75.   60.    0.5   0.2   0.25
   146.842    1.65  1.4   1.5  85.   85.   55.    0.5   0.15  0.25
   146.906    1.65  1.5   1.4  85.   80.   65.    0.5   0.35  0.25
   146.981    1.65  1.6   1.4  85.   85.   55.    0.5   0.25  0.25
   146.983    1.7   1.6   1.4  85.   80.   60.    0.5   0.35  0.25
   146.987    1.7   1.6   1.5  85.   75.   65.    0.5   0.35  0.15
   146.993    1.7   1.6   1.5  85.   85.   65.    0.5   0.2   0.15
   147.013    1.65  1.5   1.6  75.   80.   60.    0.5   0.2   0.2 
   147.029    1.7   1.4   1.4  85.   75.   60.    0.5   0.15  0.15
   147.036    1.65  1.4   1.5  80.   75.   55.    0.5   0.2   0.35
   147.037    1.65  1.6   1.6  75.   85.   65.    0.5   0.3   0.35
   147.056    1.6   1.6   1.6  75.   80.   65.    0.5   0.35  0.2 
   147.139    1.65  1.6   1.6  85.   85.   60.    0.5   0.3   0.25
   147.186    1.7   1.6   1.4  80.   80.   65.    0.5   0.35  0.3 
   147.283    1.65  1.5   1.4  85.   85.   55.    0.5   0.3   0.25
   147.319    1.65  1.6   1.6  75.   85.   65.    0.5   0.15  0.35
   147.333    1.6   1.6   1.6  80.   75.   55.    0.5   0.35  0.15
   147.342    1.7   1.5   1.4  75.   85.   65.    0.5   0.15  0.2 
   147.371    1.65  1.6   1.4  75.   75.   60.    0.5   0.2   0.2 
   147.385    1.65  1.4   1.4  85.   85.   65.    0.5   0.15  0.25
   147.416    1.65  1.4   1.4  80.   85.   60.    0.5   0.25  0.3 
   147.423    1.7   1.4   1.5  85.   75.   55.    0.5   0.15  0.2 
   147.433    1.7   1.6   1.4  75.   80.   60.    0.5   0.15  0.15
   147.500    1.6  1.4  1.6 75.  80.  60.   0.5  0.2  0.3
   147.508    1.6   1.6   1.5  80.   85.   60.    0.5   0.25  0.25
   147.531    1.7   1.5   1.6  80.   75.   65.    0.5   0.15  0.2 
   147.597    1.65  1.6   1.6  75.   80.   55.    0.5   0.2   0.35
   147.642    1.6   1.6   1.4  80.   85.   65.    0.5   0.35  0.2 
   147.644    1.6   1.5   1.4  85.   80.   65.    0.5   0.35  0.2 
   147.658    1.65  1.6   1.6  80.   85.   55.    0.5   0.35  0.15
   147.769    1.65  1.4   1.6  80.   75.   65.    0.5   0.15  0.15
   147.799    1.7   1.4   1.5  75.   80.   65.    0.5   0.15  0.35
   147.843    1.7   1.5   1.6  85.   85.   60.    0.5   0.15  0.2 
   147.850    1.6   1.5   1.6  85.   80.   55.    0.5   0.25  0.15
   147.852    1.6   1.5   1.6  80.   85.   55.    0.5   0.3   0.25
   148.033    1.6   1.4   1.6  85.   75.   55.    0.5   0.15  0.35
   148.089    1.7   1.6   1.6  75.   85.   65.    0.5   0.25  0.3 
   148.101    1.65  1.6   1.6  85.   75.   60.    0.5   0.3   0.3 
   148.160    1.6   1.5   1.4  80.   85.   65.    0.5   0.25  0.3 
   148.189    1.65  1.6   1.5  85.   75.   55.    0.5   0.2   0.25
   148.226    1.65  1.5   1.5  80.   75.   65.    0.5   0.25  0.25
   148.272    1.65  1.4   1.4  75.   75.   60.    0.5   0.15  0.15
   148.283    1.7   1.5   1.4  75.   80.   60.    0.5   0.2   0.25
   148.338    1.7   1.5   1.5  75.   75.   60.    0.5   0.15  0.15
   148.368    1.7   1.6   1.6  85.   75.   55.    0.5   0.15  0.25
   148.388    1.6  1.4  1.4 85.  85.  65.   0.5  0.2  0.3
   148.407    1.65  1.6   1.6  80.   75.   55.    0.5   0.35  0.25
   148.426    1.7   1.5   1.5  80.   85.   55.    0.5   0.15  0.15
   148.455    1.7   1.6   1.5  75.   75.   65.    0.5   0.3   0.35
   148.459    1.6   1.6   1.5  75.   80.   60.    0.5   0.3   0.25
   148.472    1.7   1.6   1.4  85.   80.   65.    0.5   0.3   0.25
   148.582    1.65  1.6   1.5  85.   75.   60.    0.5   0.2   0.2 
   148.637    1.65  1.5   1.4  75.   75.   55.    0.5   0.2   0.15
   148.652    1.6   1.6   1.5  75.   80.   65.    0.5   0.3   0.25
   148.667    1.7   1.5   1.4  80.   75.   55.    0.5   0.2   0.25
   148.983    1.6   1.4   1.6  85.   80.   65.    0.5   0.15  0.3 
   149.072    1.65  1.5   1.6  80.   80.   60.    0.5   0.15  0.25
   149.156    1.6  1.4  1.5 75.  75.  60.   0.5  0.2  0.3
   149.182    1.65  1.5   1.6  75.   75.   65.    0.5   0.25  0.35
   149.206    1.65  1.6   1.5  85.   75.   55.    0.5   0.35  0.35
   149.212    1.6   1.5   1.5  85.   75.   65.    0.5   0.25  0.3 
   149.213    1.7   1.5   1.5  80.   80.   60.    0.5   0.2   0.35
   149.241    1.7   1.5   1.5  75.   80.   55.    0.5   0.15  0.15
   149.266    1.65  1.6   1.5  80.   75.   60.    0.5   0.35  0.15
   149.274    1.6   1.6   1.6  85.   75.   65.    0.5   0.25  0.35
   149.296    1.6   1.4   1.6  85.   80.   55.    0.5   0.15  0.3 
   149.307    1.65  1.4   1.6  75.   75.   55.    0.5   0.15  0.25
