   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   148.049    1.7   1.6   1.55 78.   74.   60.    0.5   0.3   0.2 
   148.176    1.75  1.6   1.55 74.   78.   60.    0.5   0.3   0.25
   148.221    1.8   1.6   1.5  82.   78.   60.    0.5   0.35  0.3 
   148.965    1.7   1.65  1.5  74.   74.   60.    0.5   0.3   0.2 
   148.968    1.75  1.6   1.55 78.   78.   60.    0.5   0.35  0.3 
   149.081    1.75  1.6   1.6  82.   74.   60.    0.5   0.35  0.2 
   149.090    1.8   1.65  1.5  74.   78.   60.    0.5   0.3   0.3 
   149.735    1.75  1.55  1.6  78.   82.   60.    0.5   0.35  0.2 
   149.778    1.8   1.6   1.6  78.   74.   60.    0.5   0.35  0.25
   149.806    1.8   1.65  1.5  78.   78.   60.    0.5   0.35  0.2 
   149.997    1.7   1.65  1.55 78.   74.   60.    0.5   0.35  0.3 
   150.530    1.75  1.65  1.5  74.   82.   60.    0.5   0.3   0.25
   150.892    1.7   1.65  1.5  78.   82.   60.    0.5   0.35  0.2 
   151.221    1.8   1.6   1.55 82.   82.   60.    0.5   0.35  0.2 
   152.087    1.75  1.55  1.6  82.   82.   60.    0.5   0.35  0.25
   152.326    1.75  1.6   1.55 74.   82.   60.    0.5   0.3   0.25
   152.592    1.75  1.6   1.5  82.   78.   60.    0.5   0.3   0.25
   152.596    1.8   1.6   1.55 74.   78.   60.    0.5   0.3   0.3 
   152.696    1.8   1.6   1.6  82.   74.   60.    0.5   0.35  0.3 
   153.689    1.8   1.6   1.6  74.   74.   60.    0.5   0.35  0.3 
   153.711    1.8   1.6   1.5  78.   78.   60.    0.5   0.3   0.25
   154.195    1.75  1.65  1.5  78.   82.   60.    0.5   0.35  0.25
   154.646    1.7   1.55  1.6  74.   82.   60.    0.5   0.35  0.2 
   154.828    1.7  1.6  1.5 78.  82.  60.   0.5  0.3  0.2
   155.307    1.75  1.65  1.5  78.   74.   60.    0.5   0.3   0.25
   155.507    1.7   1.65  1.55 74.   82.   60.    0.5   0.3   0.3 
   156.397    1.8   1.65  1.5  82.   78.   60.    0.5   0.35  0.25
   156.891    1.7   1.65  1.55 74.   82.   60.    0.5   0.35  0.25
   156.945    1.75  1.55  1.6  78.   78.   60.    0.5   0.3   0.25
   157.109    1.8  1.6  1.5 78.  78.  60.   0.5  0.3  0.2
   157.445    1.8   1.6   1.6  82.   74.   60.    0.5   0.35  0.2 
   157.453    1.7  1.6  1.6 74.  78.  60.   0.5  0.3  0.3
   157.735    1.75  1.65  1.5  82.   74.   60.    0.5   0.3   0.3 
   157.946    1.8   1.65  1.5  74.   82.   60.    0.5   0.3   0.3 
   157.958    1.8   1.6   1.6  74.   78.   60.    0.5   0.35  0.3 
   158.312    1.7   1.6   1.6  82.   78.   60.    0.5   0.35  0.25
   159.075    1.75  1.6   1.55 82.   74.   60.    0.5   0.3   0.3 
   159.195    1.75  1.6   1.5  82.   78.   60.    0.5   0.3   0.2 
   159.635    1.75  1.65  1.5  82.   78.   60.    0.5   0.35  0.2 
   159.713    1.7   1.65  1.55 82.   74.   60.    0.5   0.35  0.3 
   160.409    1.7   1.6   1.55 74.   78.   60.    0.5   0.3   0.2 
   160.729    1.7   1.65  1.5  78.   78.   60.    0.5   0.3   0.25
   160.840    1.7   1.6   1.55 82.   74.   60.    0.5   0.3   0.2 
   161.103    1.75  1.6   1.55 78.   82.   60.    0.5   0.35  0.2 
   161.298    1.7   1.6   1.55 78.   78.   60.    0.5   0.3   0.3 
   161.432    1.7   1.6   1.55 78.   82.   60.    0.5   0.35  0.2 
   161.470    1.7   1.55  1.5  74.   78.   60.    0.5   0.35  0.3 
   161.750    1.75  1.55  1.6  82.   78.   60.    0.5   0.35  0.3 
   161.856    1.7   1.6   1.55 78.   82.   60.    0.5   0.35  0.3 
   162.537    1.8   1.65  1.5  78.   82.   60.    0.5   0.35  0.25
   162.538    1.75  1.55  1.6  74.   82.   60.    0.5   0.3   0.2 
   162.763    1.7   1.55  1.6  78.   82.   60.    0.5   0.35  0.2 
   163.192    1.75  1.55  1.55 78.   82.   60.    0.5   0.3   0.25
   163.762    1.75  1.55  1.55 78.   82.   60.    0.5   0.3   0.3 
   163.938    1.75  1.6   1.55 78.   74.   60.    0.5   0.3   0.25
   164.047    1.8   1.55  1.6  74.   78.   60.    0.5   0.3   0.2 
   164.236    1.75  1.6   1.6  74.   82.   60.    0.5   0.35  0.25
   164.558    1.7   1.55  1.6  82.   78.   60.    0.5   0.3   0.25
   164.780    1.7   1.55  1.6  82.   78.   60.    0.5   0.3   0.2 
   165.218    1.75  1.55  1.55 78.   82.   60.    0.5   0.35  0.3 
   165.747    1.75  1.6   1.6  74.   78.   60.    0.5   0.35  0.25
   166.107    1.7   1.6   1.6  78.   74.   60.    0.5   0.35  0.2 
   166.235    1.7   1.65  1.55 74.   74.   60.    0.5   0.3   0.3 
   166.476    1.8   1.6   1.6  78.   74.   60.    0.5   0.35  0.3 
   166.686    1.8   1.55  1.55 82.   78.   60.    0.5   0.3   0.25
   167.276    1.8   1.6   1.6  74.   74.   60.    0.5   0.35  0.25
   167.484    1.7   1.6   1.6  74.   74.   60.    0.5   0.3   0.25
   167.889    1.8   1.6   1.6  74.   82.   60.    0.5   0.35  0.25
   167.992    1.8   1.65  1.5  78.   78.   60.    0.5   0.35  0.3 
   168.040    1.75  1.6   1.55 82.   82.   60.    0.5   0.35  0.2 
   169.246    1.7   1.55  1.6  78.   78.   60.    0.5   0.3   0.2 
   169.699    1.8   1.55  1.6  74.   82.   60.    0.5   0.3   0.2 
   170.193    1.8   1.55  1.6  82.   78.   60.    0.5   0.3   0.2 
   170.415    1.7   1.6   1.55 82.   78.   60.    0.5   0.35  0.3 
   171.324    1.8   1.65  1.5  82.   78.   60.    0.5   0.35  0.2 
   171.426    1.8  1.6  1.5 82.  78.  60.   0.5  0.3  0.2
   171.488    1.75  1.6   1.55 74.   74.   60.    0.5   0.3   0.2 
   172.045    1.75  1.55  1.6  78.   82.   60.    0.5   0.35  0.3 
   172.138    1.75  1.65  1.55 74.   82.   60.    0.5   0.35  0.3 
   172.376    1.8   1.55  1.6  78.   78.   60.    0.5   0.35  0.3 
   172.889    1.75  1.55  1.6  82.   78.   60.    0.5   0.3   0.2 
   173.179    1.75  1.65  1.55 74.   74.   60.    0.5   0.35  0.25
   174.003    1.75  1.55  1.6  78.   78.   60.    0.5   0.3   0.3 
   174.181    1.7   1.65  1.5  78.   74.   60.    0.5   0.3   0.2 
   174.653    1.8   1.65  1.5  74.   74.   60.    0.5   0.3   0.25
   174.925    1.8   1.6   1.55 74.   74.   60.    0.5   0.3   0.25
   176.289    1.75  1.65  1.5  82.   78.   60.    0.5   0.35  0.3 
   177.151    1.7   1.6   1.55 82.   82.   60.    0.5   0.35  0.2 
   177.338    1.8   1.6   1.6  74.   78.   60.    0.5   0.35  0.25
   177.436    1.7   1.65  1.5  74.   78.   60.    0.5   0.3   0.2 
   177.923    1.7   1.65  1.5  78.   82.   60.    0.5   0.3   0.3 
   178.030    1.75  1.6   1.5  78.   82.   60.    0.5   0.3   0.2 
   178.223    1.8   1.6   1.55 78.   74.   60.    0.5   0.3   0.3 
   178.438    1.8   1.65  1.5  78.   74.   60.    0.5   0.3   0.3 
   178.776    1.75  1.6   1.6  78.   74.   60.    0.5   0.35  0.2 
   178.881    1.75  1.65  1.55 74.   74.   60.    0.5   0.35  0.3 
   179.046    1.8   1.55  1.55 82.   82.   60.    0.5   0.3   0.2 
   179.071    1.7   1.65  1.5  82.   82.   60.    0.5   0.35  0.25
   179.156    1.7   1.6   1.55 82.   82.   60.    0.5   0.35  0.25
   179.193    1.75  1.65  1.5  82.   74.   60.    0.5   0.3   0.25
   179.865    1.75  1.65  1.5  78.   82.   60.    0.5   0.35  0.3 
   179.949    1.75  1.65  1.5  78.   82.   60.    0.5   0.35  0.2 
   180.084    1.8   1.65  1.5  78.   82.   60.    0.5   0.35  0.2 
   180.307    1.8   1.55  1.6  82.   82.   60.    0.5   0.35  0.25
   180.413    1.8   1.55  1.55 78.   78.   60.    0.5   0.3   0.3 
   180.448    1.7   1.55  1.5  74.   74.   60.    0.5   0.35  0.3 
   180.476    1.7   1.6   1.6  78.   78.   60.    0.5   0.35  0.25
   180.758    1.75  1.6   1.55 82.   74.   60.    0.5   0.3   0.25
   180.877    1.7   1.65  1.55 74.   74.   60.    0.5   0.35  0.2 
   181.125    1.7   1.6   1.6  78.   78.   60.    0.5   0.35  0.3 
   181.185    1.7   1.65  1.55 78.   74.   60.    0.5   0.35  0.2 
   181.393    1.7   1.6   1.55 74.   82.   60.    0.5   0.3   0.2 
   182.030    1.7   1.55  1.55 82.   82.   60.    0.5   0.3   0.2 
   182.706    1.7   1.65  1.55 74.   78.   60.    0.5   0.3   0.3 
   182.716    1.8   1.6   1.5  82.   78.   60.    0.5   0.3   0.25
   182.835    1.7   1.65  1.55 82.   74.   60.    0.5   0.35  0.2 
   183.610    1.8   1.55  1.55 82.   78.   60.    0.5   0.35  0.3 
   183.634    1.75  1.55  1.55 82.   82.   60.    0.5   0.3   0.2 
   184.250    1.8   1.6   1.5  78.   82.   60.    0.5   0.35  0.3 
   185.297    1.7   1.65  1.5  82.   74.   60.    0.5   0.3   0.2 
   186.281    1.8   1.6   1.6  78.   74.   60.    0.5   0.35  0.2 
   186.960    1.75  1.55  1.6  78.   78.   60.    0.5   0.3   0.2 
   187.509    1.7   1.6   1.55 78.   78.   60.    0.5   0.3   0.25
   188.239    1.8   1.55  1.6  78.   78.   60.    0.5   0.3   0.2 
   188.771    1.8   1.6   1.55 74.   82.   60.    0.5   0.3   0.25
   190.045    1.75  1.55  1.5  82.   78.   60.    0.5   0.3   0.3 
   190.203    1.8  1.6  1.5 78.  82.  60.   0.5  0.3  0.2
   190.229    1.8   1.6   1.55 74.   78.   60.    0.5   0.3   0.25
   190.409    1.7  1.6  1.6 78.  74.  60.   0.5  0.3  0.3
   191.786    1.75  1.65  1.5  74.   74.   60.    0.5   0.3   0.2 
   191.851    1.75  1.65  1.55 74.   78.   60.    0.5   0.35  0.3 
   192.509    1.7   1.55  1.6  78.   82.   60.    0.5   0.3   0.25
   193.034    1.7   1.55  1.55 82.   78.   60.    0.5   0.3   0.3 
   193.196    1.7   1.65  1.5  82.   82.   60.    0.5   0.35  0.2 
   193.376    1.7   1.6   1.6  82.   78.   60.    0.5   0.35  0.2 
   194.166    1.75  1.6   1.55 78.   74.   60.    0.5   0.3   0.2 
   195.324    1.8   1.55  1.5  78.   82.   60.    0.5   0.35  0.3 
   196.181    1.8   1.65  1.5  74.   78.   60.    0.5   0.3   0.25
   196.883    1.75  1.6   1.55 82.   82.   60.    0.5   0.35  0.25
   197.092    1.7   1.6   1.6  74.   74.   60.    0.5   0.35  0.2 
   197.682    1.8   1.6   1.55 82.   74.   60.    0.5   0.3   0.3 
   198.044    1.7   1.6   1.6  74.   78.   60.    0.5   0.3   0.25
   198.344    1.75  1.6   1.6  74.   74.   60.    0.5   0.3   0.3 
   199.213    1.75  1.65  1.55 78.   74.   60.    0.5   0.35  0.25
   199.252    1.8   1.6   1.55 78.   74.   60.    0.5   0.3   0.25
   199.463    1.8   1.55  1.5  78.   82.   60.    0.5   0.3   0.3 
   199.959    1.75  1.6   1.6  74.   82.   60.    0.5   0.3   0.3 
   200.141    1.75  1.6   1.5  78.   82.   60.    0.5   0.3   0.25
   200.293    1.8   1.65  1.55 74.   82.   60.    0.5   0.35  0.3 
   200.425    1.75  1.65  1.55 82.   74.   60.    0.5   0.35  0.25
   201.299    1.75  1.65  1.55 74.   78.   60.    0.5   0.35  0.25
   201.420    1.7   1.65  1.6  74.   74.   60.    0.5   0.35  0.3 
   201.751    1.7   1.65  1.5  74.   82.   60.    0.5   0.3   0.2 
   202.131    1.75  1.6   1.55 74.   78.   60.    0.5   0.3   0.2 
   202.372    1.7   1.65  1.55 74.   78.   60.    0.5   0.35  0.2 
   202.450    1.75  1.6   1.6  82.   78.   60.    0.5   0.35  0.25
   204.296    1.75  1.6   1.55 82.   74.   60.    0.5   0.3   0.2 
   204.635    1.75  1.65  1.55 74.   82.   60.    0.5   0.35  0.25
   204.852    1.75  1.65  1.55 82.   74.   60.    0.5   0.35  0.3 
   205.361    1.75  1.65  1.55 78.   74.   60.    0.5   0.35  0.3 
   206.286    1.7   1.6   1.6  74.   82.   60.    0.5   0.3   0.25
   206.771    1.8  1.6  1.5 78.  78.  60.   0.5  0.3  0.3
   207.350    1.8   1.65  1.5  78.   74.   60.    0.5   0.3   0.25
   207.459    1.8   1.6   1.55 82.   74.   60.    0.5   0.3   0.25
   207.841    1.75  1.6   1.6  78.   78.   60.    0.5   0.35  0.25
   207.842    1.8   1.55  1.55 78.   82.   60.    0.5   0.3   0.25
   208.435    1.8   1.6   1.55 82.   82.   60.    0.5   0.35  0.25
   209.911    1.7   1.6   1.55 78.   82.   60.    0.5   0.3   0.3 
   211.347    1.7  1.6  1.6 82.  74.  60.   0.5  0.3  0.3
   212.246    1.8   1.65  1.5  74.   82.   60.    0.5   0.3   0.25
   212.868    1.75  1.65  1.5  82.   82.   60.    0.5   0.35  0.25
   213.058    1.75  1.55  1.6  82.   78.   60.    0.5   0.3   0.25
   213.070    1.75  1.6   1.55 82.   78.   60.    0.5   0.35  0.3 
   213.577    1.8   1.65  1.5  82.   74.   60.    0.5   0.3   0.3 
   214.656    1.75  1.6   1.5  78.   82.   60.    0.5   0.3   0.3 
   214.742    1.7   1.65  1.55 78.   78.   60.    0.5   0.35  0.25
   214.989    1.7   1.55  1.5  82.   82.   60.    0.5   0.3   0.25
   215.170    1.8   1.55  1.6  78.   78.   60.    0.5   0.3   0.25
   215.513    1.7   1.65  1.55 74.   74.   60.    0.5   0.3   0.25
   215.720    1.75  1.65  1.5  82.   82.   60.    0.5   0.35  0.2 
   216.002    1.75  1.6   1.6  74.   78.   60.    0.5   0.3   0.3 
   216.621    1.75  1.6   1.6  74.   74.   60.    0.5   0.35  0.2 
   216.740    1.8   1.6   1.6  82.   78.   60.    0.5   0.35  0.2 
   217.601    1.7   1.65  1.55 78.   78.   60.    0.5   0.35  0.3 
   217.740    1.7   1.6   1.5  82.   82.   60.    0.5   0.35  0.3 
   218.176    1.8   1.6   1.6  78.   78.   60.    0.5   0.35  0.25
   218.304    1.7   1.65  1.6  74.   82.   60.    0.5   0.35  0.3 
   218.554    1.7   1.6   1.6  78.   74.   60.    0.5   0.3   0.25
   218.877    1.75  1.6   1.55 74.   82.   60.    0.5   0.3   0.2 
   219.311    1.75  1.65  1.55 74.   74.   60.    0.5   0.35  0.2 
   219.595    1.8   1.65  1.5  82.   82.   60.    0.5   0.35  0.2 
   220.281    1.8   1.65  1.55 74.   74.   60.    0.5   0.35  0.3 
   220.368    1.8   1.6   1.55 78.   78.   60.    0.5   0.35  0.3 
   220.762    1.7   1.6   1.6  82.   78.   60.    0.5   0.35  0.3 
   221.100    1.8   1.6   1.55 74.   74.   60.    0.5   0.3   0.2 
   221.898    1.7   1.65  1.5  78.   82.   60.    0.5   0.3   0.25
   222.158    1.8   1.65  1.55 74.   74.   60.    0.5   0.35  0.25
   222.432    1.7   1.6   1.55 78.   78.   60.    0.5   0.3   0.2 
   222.573    1.7   1.65  1.55 78.   74.   60.    0.5   0.3   0.3 
   223.656    1.8   1.55  1.55 78.   82.   60.    0.5   0.35  0.3 
   224.623    1.7   1.6   1.6  74.   78.   60.    0.5   0.35  0.2 
   224.818    1.75  1.65  1.55 78.   74.   60.    0.5   0.35  0.2 
   224.843    1.75  1.65  1.55 82.   74.   60.    0.5   0.35  0.2 
   224.945    1.7   1.65  1.5  82.   78.   60.    0.5   0.3   0.25
   224.976    1.7   1.65  1.55 74.   82.   60.    0.5   0.35  0.2 
   226.242    1.75  1.6   1.6  82.   78.   60.    0.5   0.35  0.2 
   226.286    1.8   1.65  1.55 74.   78.   60.    0.5   0.35  0.3 
   226.660    1.7   1.65  1.6  74.   78.   60.    0.5   0.35  0.3 
   227.092    1.75  1.55  1.6  78.   82.   60.    0.5   0.3   0.3 
   227.388    1.7  1.6  1.5 82.  82.  60.   0.5  0.3  0.2
   228.588    1.7   1.65  1.6  74.   74.   60.    0.5   0.35  0.25
   228.999    1.8   1.65  1.55 74.   82.   60.    0.5   0.35  0.25
   229.493    1.75  1.6   1.6  74.   74.   60.    0.5   0.3   0.25
   229.502    1.8   1.6   1.6  82.   78.   60.    0.5   0.35  0.25
   229.902    1.8   1.6   1.6  74.   74.   60.    0.5   0.35  0.2 
   230.649    1.8   1.65  1.5  82.   82.   60.    0.5   0.35  0.25
   230.765    1.7   1.6   1.6  78.   78.   60.    0.5   0.35  0.2 
   231.084    1.75  1.65  1.5  78.   74.   60.    0.5   0.3   0.2 
   231.429    1.75  1.65  1.5  78.   78.   60.    0.5   0.3   0.3 
   231.697    1.75  1.65  1.5  74.   78.   60.    0.5   0.3   0.2 
   232.910    1.75  1.65  1.5  78.   78.   60.    0.5   0.3   0.25
   233.304    1.7   1.65  1.6  82.   74.   60.    0.5   0.35  0.3 
   233.895    1.8   1.65  1.55 82.   74.   60.    0.5   0.35  0.25
   234.155    1.8   1.6   1.55 82.   74.   60.    0.5   0.3   0.2 
   234.341    1.8   1.65  1.5  82.   78.   60.    0.5   0.35  0.3 
   234.898    1.8   1.6   1.55 78.   74.   60.    0.5   0.3   0.2 
   235.151    1.8   1.55  1.6  82.   78.   60.    0.5   0.35  0.3 
   235.557    1.7   1.6   1.6  82.   74.   60.    0.5   0.3   0.25
   235.716    1.7  1.6  1.6 74.  74.  60.   0.5  0.3  0.2
   235.759    1.8   1.6   1.6  74.   82.   60.    0.5   0.35  0.2 
   236.439    1.75  1.65  1.55 74.   82.   60.    0.5   0.3   0.3 
   238.041    1.8   1.65  1.5  82.   74.   60.    0.5   0.3   0.25
   238.838    1.7   1.55  1.5  82.   82.   60.    0.5   0.35  0.3 
   239.010    1.75  1.55  1.5  82.   82.   60.    0.5   0.3   0.25
   239.047    1.75  1.6   1.6  74.   78.   60.    0.5   0.35  0.2 
   240.201    1.8   1.65  1.55 82.   74.   60.    0.5   0.35  0.3 
   240.466    1.8   1.6   1.6  78.   78.   60.    0.5   0.35  0.2 
   240.927    1.7   1.6   1.6  74.   82.   60.    0.5   0.35  0.2 
   241.048    1.7   1.65  1.6  82.   74.   60.    0.5   0.35  0.25
   241.341    1.7   1.65  1.55 82.   78.   60.    0.5   0.35  0.25
   241.461    1.8   1.65  1.55 78.   74.   60.    0.5   0.35  0.25
   242.124    1.8   1.65  1.55 74.   78.   60.    0.5   0.35  0.25
   242.304    1.75  1.6   1.6  78.   78.   60.    0.5   0.35  0.2 
   242.485    1.8   1.65  1.55 82.   74.   60.    0.5   0.35  0.2 
   242.543    1.8   1.6   1.6  74.   78.   60.    0.5   0.35  0.2 
   243.848    1.7   1.65  1.55 78.   78.   60.    0.5   0.35  0.2 
   243.967    1.8   1.55  1.55 78.   82.   60.    0.5   0.3   0.3 
   243.996    1.8   1.65  1.55 78.   74.   60.    0.5   0.35  0.3 
   244.322    1.8   1.6   1.55 74.   78.   60.    0.5   0.3   0.2 
   244.448    1.7   1.65  1.5  82.   82.   60.    0.5   0.35  0.3 
   244.693    1.75  1.6   1.55 78.   82.   60.    0.5   0.35  0.3 
   244.903    1.75  1.65  1.55 74.   78.   60.    0.5   0.35  0.2 
   245.702    1.7   1.55  1.6  82.   78.   60.    0.5   0.3   0.3 
   245.735    1.75  1.6   1.5  82.   78.   60.    0.5   0.3   0.3 
   245.992    1.75  1.65  1.55 74.   74.   60.    0.5   0.3   0.3 
   246.729    1.75  1.6   1.5  82.   82.   60.    0.5   0.3   0.2 
   247.659    1.75  1.6   1.6  74.   82.   60.    0.5   0.35  0.2 
   247.682    1.7   1.55  1.6  78.   82.   60.    0.5   0.3   0.2 
   247.813    1.75  1.6   1.6  78.   78.   60.    0.5   0.35  0.3 
   247.993    1.8  1.6  1.5 82.  82.  60.   0.5  0.3  0.2
   248.679    1.8  1.6  1.6 74.  82.  60.   0.5  0.3  0.3
   249.945    1.8   1.55  1.6  78.   82.   60.    0.5   0.35  0.3 
   251.179    1.7   1.65  1.55 82.   78.   60.    0.5   0.35  0.2 
   251.559    1.8   1.6   1.55 74.   82.   60.    0.5   0.3   0.2 
   251.717    1.8  1.6  1.6 74.  74.  60.   0.5  0.3  0.3
   252.051    1.75  1.65  1.5  82.   74.   60.    0.5   0.3   0.2 
   252.108    1.7   1.65  1.5  78.   78.   60.    0.5   0.3   0.2 
   253.901    1.7  1.6  1.6 82.  74.  60.   0.5  0.3  0.2
   254.077    1.75  1.65  1.55 74.   78.   60.    0.5   0.3   0.3 
   255.196    1.8   1.6   1.5  78.   82.   60.    0.5   0.3   0.25
   255.895    1.7   1.65  1.6  78.   74.   60.    0.5   0.35  0.3 
   256.370    1.7   1.65  1.5  82.   78.   60.    0.5   0.3   0.3 
   256.494    1.8   1.65  1.55 78.   74.   60.    0.5   0.35  0.2 
   256.501    1.75  1.55  1.6  78.   82.   60.    0.5   0.3   0.2 
   258.152    1.7  1.6  1.6 78.  74.  60.   0.5  0.3  0.2
   258.412    1.75  1.6   1.6  74.   78.   60.    0.5   0.3   0.25
   258.604    1.7   1.65  1.55 78.   74.   60.    0.5   0.3   0.25
   258.960    1.7   1.6   1.55 82.   78.   60.    0.5   0.3   0.2 
   259.180    1.7   1.65  1.6  78.   74.   60.    0.5   0.35  0.25
   259.443    1.8   1.65  1.55 74.   74.   60.    0.5   0.35  0.2 
   259.779    1.8   1.55  1.6  78.   82.   60.    0.5   0.3   0.2 
   260.326    1.75  1.65  1.55 74.   82.   60.    0.5   0.35  0.2 
   260.420    1.75  1.65  1.5  74.   82.   60.    0.5   0.3   0.2 
   260.706    1.75  1.6   1.6  74.   82.   60.    0.5   0.3   0.25
   261.197    1.75  1.6   1.55 78.   78.   60.    0.5   0.3   0.3 
   261.532    1.7   1.65  1.6  74.   78.   60.    0.5   0.35  0.25
   261.649    1.8   1.65  1.5  74.   74.   60.    0.5   0.3   0.2 
   262.003    1.75  1.6   1.55 78.   78.   60.    0.5   0.3   0.25
   263.560    1.7   1.65  1.55 74.   78.   60.    0.5   0.3   0.25
   264.253    1.8   1.55  1.6  78.   78.   60.    0.5   0.3   0.3 
   265.095    1.75  1.55  1.6  78.   82.   60.    0.5   0.3   0.25
   266.791    1.7   1.65  1.55 82.   74.   60.    0.5   0.3   0.3 
   266.952    1.8   1.55  1.5  82.   78.   60.    0.5   0.3   0.3 
   267.406    1.7   1.6   1.6  78.   82.   60.    0.5   0.35  0.25
   267.760    1.75  1.6   1.6  78.   74.   60.    0.5   0.3   0.3 
   268.406    1.7   1.65  1.55 74.   82.   60.    0.5   0.3   0.25
   268.473    1.7   1.6   1.6  78.   82.   60.    0.5   0.35  0.3 
   269.045    1.8   1.55  1.5  82.   82.   60.    0.5   0.3   0.25
   270.913    1.75  1.6   1.55 78.   78.   60.    0.5   0.3   0.2 
   271.174    1.8  1.6  1.6 74.  78.  60.   0.5  0.3  0.3
   271.434    1.8   1.6   1.6  82.   82.   60.    0.5   0.35  0.2 
   271.609    1.8   1.65  1.5  78.   82.   60.    0.5   0.35  0.3 
   271.626    1.7   1.65  1.55 78.   82.   60.    0.5   0.35  0.3 
   273.803    1.7   1.65  1.55 82.   74.   60.    0.5   0.3   0.25
   274.139    1.75  1.6   1.5  82.   82.   60.    0.5   0.35  0.3 
   274.901    1.75  1.55  1.5  82.   82.   60.    0.5   0.35  0.3 
   276.064    1.8   1.6   1.6  78.   82.   60.    0.5   0.35  0.25
   277.157    1.8   1.65  1.55 74.   78.   60.    0.5   0.35  0.2 
   277.520    1.7   1.6   1.55 82.   78.   60.    0.5   0.3   0.25
   277.714    1.7   1.6   1.55 78.   82.   60.    0.5   0.3   0.25
   277.964    1.7   1.65  1.55 78.   82.   60.    0.5   0.35  0.25
   278.006    1.7   1.65  1.55 74.   74.   60.    0.5   0.3   0.2 
   279.171    1.8   1.65  1.55 74.   82.   60.    0.5   0.35  0.2 
   279.237    1.75  1.65  1.55 78.   78.   60.    0.5   0.35  0.25
   279.730    1.8   1.6   1.6  78.   82.   60.    0.5   0.35  0.2 
   280.828    1.7   1.65  1.6  74.   82.   60.    0.5   0.35  0.25
   281.970    1.75  1.55  1.55 82.   78.   60.    0.5   0.3   0.3 
   282.251    1.8   1.55  1.6  82.   78.   60.    0.5   0.3   0.25
   284.455    1.7  1.6  1.6 74.  78.  60.   0.5  0.3  0.2
   285.761    1.8   1.6   1.55 82.   78.   60.    0.5   0.35  0.3 
   285.823    1.7   1.6   1.6  82.   82.   60.    0.5   0.35  0.2 
   286.405    1.75  1.65  1.6  74.   74.   60.    0.5   0.35  0.3 
   288.027    1.7   1.6   1.5  82.   82.   60.    0.5   0.3   0.25
   288.840    1.7   1.6   1.6  82.   82.   60.    0.5   0.35  0.25
   289.040    1.8   1.55  1.6  82.   82.   60.    0.5   0.3   0.2 
   292.040    1.75  1.6   1.6  78.   82.   60.    0.5   0.35  0.25
   292.361    1.7   1.55  1.6  82.   82.   60.    0.5   0.3   0.2 
   292.778    1.75  1.65  1.55 78.   78.   60.    0.5   0.35  0.2 
   294.358    1.7   1.6   1.6  78.   82.   60.    0.5   0.35  0.2 
   294.361    1.75  1.65  1.6  74.   82.   60.    0.5   0.35  0.3 
   294.738    1.7   1.65  1.6  82.   74.   60.    0.5   0.35  0.2 
   294.812    1.75  1.6   1.6  82.   82.   60.    0.5   0.35  0.2 
   296.063    1.75  1.6   1.6  74.   74.   60.    0.5   0.3   0.2 
   296.583    1.75  1.65  1.55 74.   74.   60.    0.5   0.3   0.25
   297.133    1.75  1.6   1.6  78.   74.   60.    0.5   0.3   0.25
   297.849    1.75  1.65  1.55 82.   78.   60.    0.5   0.35  0.2 
   298.648    1.7   1.55  1.6  82.   82.   60.    0.5   0.35  0.3 
   298.854    1.8   1.6   1.55 78.   78.   60.    0.5   0.3   0.2 
   300.679    1.8   1.65  1.5  78.   74.   60.    0.5   0.3   0.2 
   301.250    1.8   1.6   1.6  74.   74.   60.    0.5   0.3   0.25
   302.099    1.7   1.65  1.6  74.   74.   60.    0.5   0.3   0.3 
   302.245    1.8   1.65  1.55 82.   78.   60.    0.5   0.35  0.2 
   302.674    1.7   1.65  1.5  82.   78.   60.    0.5   0.3   0.2 
   303.234    1.7   1.6   1.55 78.   82.   60.    0.5   0.3   0.2 
   303.611    1.8   1.65  1.5  74.   78.   60.    0.5   0.3   0.2 
   304.705    1.75  1.65  1.6  74.   74.   60.    0.5   0.35  0.25
   304.954    1.8   1.55  1.6  78.   82.   60.    0.5   0.3   0.3 
   305.614    1.7  1.6  1.6 78.  78.  60.   0.5  0.3  0.3
   305.733    1.7   1.65  1.55 82.   78.   60.    0.5   0.35  0.3 
   307.029    1.75  1.6   1.6  78.   82.   60.    0.5   0.35  0.2 
   307.145    1.75  1.55  1.6  82.   82.   60.    0.5   0.3   0.2 
   307.838    1.8   1.65  1.55 74.   74.   60.    0.5   0.3   0.3 
   307.979    1.7   1.55  1.55 82.   82.   60.    0.5   0.35  0.3 
   308.961    1.7   1.55  1.55 82.   82.   60.    0.5   0.3   0.25
   309.375    1.75  1.65  1.6  74.   78.   60.    0.5   0.35  0.3 
   309.935    1.8   1.65  1.55 78.   78.   60.    0.5   0.35  0.2 
   310.355    1.75  1.6   1.55 82.   78.   60.    0.5   0.3   0.2 
   311.034    1.7   1.65  1.6  74.   82.   60.    0.5   0.3   0.3 
   311.362    1.8   1.65  1.55 78.   78.   60.    0.5   0.35  0.25
   311.833    1.7   1.65  1.6  74.   74.   60.    0.5   0.35  0.2 
