   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   109.475    1.7   1.7   1.5  70.   80.   58.    0.5   0.35  0.2 
   109.607    1.7   1.6   1.5  75.   70.   62.    0.5   0.35  0.3 
   110.421    1.7   1.6   1.5  70.   70.   62.    0.5   0.25  0.2 
   111.135    1.6   1.7   1.5  80.   75.   62.    0.5   0.35  0.2 
   111.578    1.8   1.6   1.5  80.   80.   58.    0.5   0.35  0.2 
   112.196    1.8   1.6   1.5  80.   70.   58.    0.5   0.25  0.3 
   112.309    1.6   1.6   1.5  80.   75.   58.    0.5   0.35  0.3 
   112.424    1.7   1.6   1.6  80.   75.   62.    0.5   0.35  0.2 
   112.517    1.6   1.6   1.6  80.   70.   58.    0.5   0.35  0.2 
   113.074    1.7   1.7   1.5  70.   75.   58.    0.5   0.35  0.2 
   113.346    1.6   1.8   1.5  70.   80.   58.    0.5   0.35  0.3 
   113.385    1.8   1.6   1.6  70.   70.   58.    0.5   0.35  0.3 
   113.780    1.7   1.7   1.5  80.   70.   62.    0.5   0.35  0.2 
   114.053    1.6   1.6   1.5  70.   80.   62.    0.5   0.25  0.3 
   114.292    1.6   1.6   1.5  75.   80.   62.    0.5   0.35  0.3 
   114.880    1.8   1.6   1.6  70.   75.   62.    0.5   0.35  0.3 
   115.498    1.7   1.6   1.6  75.   75.   58.    0.5   0.35  0.3 
   116.285    1.6   1.6   1.5  75.   75.   62.    0.5   0.25  0.3 
   116.733    1.7   1.8   1.5  70.   80.   58.    0.5   0.35  0.3 
   117.094    1.6   1.7   1.5  70.   75.   58.    0.5   0.35  0.3 
   117.510    1.7   1.7   1.5  70.   80.   62.    0.5   0.35  0.2 
   117.882    1.6   1.7   1.6  80.   70.   62.    0.5   0.35  0.3 
   118.284    1.7   1.7   1.5  70.   75.   62.    0.5   0.35  0.2 
   118.558    1.6   1.6   1.6  75.   70.   62.    0.5   0.35  0.3 
   118.764    1.7   1.6   1.7  70.   80.   58.    0.5   0.35  0.3 
