   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   207.489    1.7   1.6   1.45 82.   75.5  60.    0.5   0.3   0.12
   207.918    1.7   1.5   1.4  79.   75.5  60.    0.5   0.3   0.12
   207.951    1.75  1.55  1.5  79.   80.   60.    0.5   0.3   0.12
   208.072    1.7   1.55  1.5  78.   80.   60.    0.5   0.3   0.12
   208.223    1.75  1.5   1.55 82.   80.   60.    0.5   0.3   0.12
   208.296    1.6   1.55  1.45 79.   74.   60.    0.5   0.3   0.12
   208.509    1.7   1.6   1.45 82.   77.   60.    0.5   0.3   0.12
   208.591    1.75  1.5   1.55 78.   74.   60.    0.5   0.3   0.12
   208.638    1.65  1.5   1.45 78.   80.   60.    0.5   0.3   0.12
   208.667    1.6   1.55  1.5  81.   80.   60.    0.5   0.3   0.12
   208.843    1.6   1.55  1.45 80.   74.   60.    0.5   0.3   0.12
   208.904    1.75  1.5   1.55 81.   80.   60.    0.5   0.3   0.12
   208.966    1.6   1.55  1.5  81.   78.5  60.    0.5   0.3   0.12
   209.096    1.75  1.5   1.55 80.   80.   60.    0.5   0.3   0.12
   209.098    1.65  1.5   1.5  82.   77.   60.    0.5   0.3   0.12
   209.255    1.6   1.6   1.4  82.   75.5  60.    0.5   0.3   0.12
   209.317    1.65  1.6   1.45 82.   77.   60.    0.5   0.3   0.12
   209.326    1.65  1.5   1.5  80.   78.5  60.    0.5   0.3   0.12
   209.822    1.6   1.55  1.35 78.   78.5  60.    0.5   0.3   0.12
   210.754    1.75  1.55  1.55 81.   74.   60.    0.5   0.3   0.12
   210.831    1.7   1.6   1.45 81.   77.   60.    0.5   0.3   0.12
   210.980    1.65  1.5   1.55 82.   80.   60.    0.5   0.3   0.12
   210.999    1.7   1.6   1.45 82.   74.   60.    0.5   0.3   0.12
   211.021    1.7   1.55  1.55 82.   75.5  60.    0.5   0.3   0.12
   211.203    1.75  1.55  1.5  78.   80.   60.    0.5   0.3   0.12
   211.426    1.6   1.55  1.45 81.   74.   60.    0.5   0.3   0.12
   211.433    1.7   1.6   1.45 81.   75.5  60.    0.5   0.3   0.12
   211.477    1.6   1.55  1.45 78.   74.   60.    0.5   0.3   0.12
   211.610    1.65  1.55  1.5  79.   80.   60.    0.5   0.3   0.12
   211.897    1.7   1.5   1.5  78.   74.   60.    0.5   0.3   0.12
   212.599    1.65  1.6   1.45 81.   77.   60.    0.5   0.3   0.12
   212.628    1.75  1.5   1.55 79.   74.   60.    0.5   0.3   0.12
   213.311    1.65  1.6   1.45 81.   74.   60.    0.5   0.3   0.12
   213.347    1.65  1.6   1.45 82.   78.5  60.    0.5   0.3   0.12
   213.630    1.7   1.5   1.55 81.   75.5  60.    0.5   0.3   0.12
   213.713    1.65  1.6   1.45 82.   74.   60.    0.5   0.3   0.12
   213.716    1.7   1.55  1.55 81.   74.   60.    0.5   0.3   0.12
   213.809    1.65  1.6   1.45 82.   75.5  60.    0.5   0.3   0.12
   214.054    1.7   1.6   1.45 81.   74.   60.    0.5   0.3   0.12
   214.264    1.65  1.5   1.4  79.   80.   60.    0.5   0.3   0.12
   214.269    1.6   1.55  1.45 82.   74.   60.    0.5   0.3   0.12
   214.348    1.75  1.5   1.55 80.   74.   60.    0.5   0.3   0.12
   214.585    1.7   1.6   1.45 80.   77.   60.    0.5   0.3   0.12
   214.813    1.65  1.6   1.45 80.   74.   60.    0.5   0.3   0.12
   214.856    1.65  1.5   1.4  82.   77.   60.    0.5   0.3   0.12
   215.027    1.65  1.6   1.45 81.   78.5  60.    0.5   0.3   0.12
   215.095    1.75  1.5   1.55 79.   80.   60.    0.5   0.3   0.12
   215.265    1.65  1.5   1.5  79.   78.5  60.    0.5   0.3   0.12
   215.490    1.65  1.5   1.4  80.   78.5  60.    0.5   0.3   0.12
   215.582    1.65  1.5   1.5  78.   80.   60.    0.5   0.3   0.12
   215.845    1.65  1.6   1.45 81.   75.5  60.    0.5   0.3   0.12
   216.048    1.7   1.6   1.45 80.   75.5  60.    0.5   0.3   0.12
   216.314    1.6   1.55  1.5  80.   78.5  60.    0.5   0.3   0.12
   216.394    1.7   1.5   1.45 78.   74.   60.    0.5   0.3   0.12
   216.614    1.65  1.5   1.45 79.   78.5  60.    0.5   0.3   0.12
   216.958    1.7   1.5   1.55 78.   77.   60.    0.5   0.3   0.12
   217.247    1.7   1.6   1.45 80.   74.   60.    0.5   0.3   0.12
   217.920    1.6   1.55  1.5  80.   80.   60.    0.5   0.3   0.12
   217.945    1.65  1.6   1.45 80.   77.   60.    0.5   0.3   0.12
   217.990    1.65  1.5   1.45 81.   77.   60.    0.5   0.3   0.12
   217.990    1.7   1.5   1.55 82.   74.   60.    0.5   0.3   0.12
   218.239    1.7   1.5   1.55 79.   75.5  60.    0.5   0.3   0.12
   218.273    1.65  1.55  1.5  78.   80.   60.    0.5   0.3   0.12
   218.417    1.65  1.6   1.45 79.   74.   60.    0.5   0.3   0.12
   218.595    1.75  1.5   1.55 78.   78.5  60.    0.5   0.3   0.12
   218.744    1.65  1.6   1.45 80.   78.5  60.    0.5   0.3   0.12
   218.887    1.75  1.55  1.55 82.   75.5  60.    0.5   0.3   0.12
   219.151    1.7   1.5   1.4  79.   74.   60.    0.5   0.3   0.12
   219.296    1.7   1.6   1.45 79.   77.   60.    0.5   0.3   0.12
   219.309    1.7   1.5   1.55 80.   75.5  60.    0.5   0.3   0.12
   219.644    1.65  1.6   1.45 80.   75.5  60.    0.5   0.3   0.12
   220.240    1.7   1.6   1.45 79.   74.   60.    0.5   0.3   0.12
   220.292    1.7   1.5   1.55 79.   80.   60.    0.5   0.3   0.12
   220.731    1.7   1.6   1.45 79.   75.5  60.    0.5   0.3   0.12
   222.094    1.65  1.5   1.55 81.   80.   60.    0.5   0.3   0.12
   222.395    1.6   1.55  1.4  82.   74.   60.    0.5   0.3   0.12
   223.052    1.7   1.5   1.55 78.   75.5  60.    0.5   0.3   0.12
   223.141    1.6   1.55  1.4  81.   74.   60.    0.5   0.3   0.12
   223.227    1.7   1.6   1.45 80.   78.5  60.    0.5   0.3   0.12
   223.260    1.7   1.6   1.45 81.   78.5  60.    0.5   0.3   0.12
   223.538    1.6   1.55  1.4  80.   74.   60.    0.5   0.3   0.12
   223.584    1.6   1.55  1.5  81.   77.   60.    0.5   0.3   0.12
   223.661    1.7   1.6   1.45 78.   77.   60.    0.5   0.3   0.12
   223.770    1.65  1.6   1.45 78.   74.   60.    0.5   0.3   0.12
   223.911    1.65  1.6   1.45 79.   78.5  60.    0.5   0.3   0.12
   223.967    1.7   1.6   1.45 78.   74.   60.    0.5   0.3   0.12
   224.092    1.7   1.6   1.45 79.   78.5  60.    0.5   0.3   0.12
   224.111    1.7   1.5   1.4  78.   75.5  60.    0.5   0.3   0.12
   224.226    1.65  1.5   1.5  81.   77.   60.    0.5   0.3   0.12
   224.315    1.65  1.6   1.45 79.   77.   60.    0.5   0.3   0.12
   224.384    1.7   1.6   1.45 82.   78.5  60.    0.5   0.3   0.12
   224.647    1.6   1.55  1.5  82.   77.   60.    0.5   0.3   0.12
   224.691    1.7   1.6   1.45 78.   75.5  60.    0.5   0.3   0.12
   224.697    1.6   1.55  1.4  79.   74.   60.    0.5   0.3   0.12
   224.898    1.65  1.6   1.45 79.   75.5  60.    0.5   0.3   0.12
   225.640    1.7   1.6   1.45 78.   78.5  60.    0.5   0.3   0.12
   226.145    1.6   1.55  1.35 82.   77.   60.    0.5   0.3   0.12
   226.190    1.65  1.5   1.5  78.   78.5  60.    0.5   0.3   0.12
   226.847    1.6   1.55  1.5  79.   78.5  60.    0.5   0.3   0.12
   227.274    1.6   1.55  1.5  80.   77.   60.    0.5   0.3   0.12
   227.466    1.7   1.5   1.55 81.   74.   60.    0.5   0.3   0.12
   227.825    1.75  1.6   1.45 82.   75.5  60.    0.5   0.3   0.12
   227.900    1.65  1.5   1.45 82.   75.5  60.    0.5   0.3   0.12
   227.921    1.6   1.55  1.5  79.   80.   60.    0.5   0.3   0.12
   228.091    1.6   1.55  1.4  78.   74.   60.    0.5   0.3   0.12
   228.548    1.7   1.5   1.55 78.   78.5  60.    0.5   0.3   0.12
   228.847    1.6   1.6   1.4  79.   74.   60.    0.5   0.3   0.12
   228.999    1.6   1.6   1.4  80.   74.   60.    0.5   0.3   0.12
   229.866    1.7   1.55  1.55 81.   75.5  60.    0.5   0.3   0.12
   229.870    1.65  1.6   1.45 78.   78.5  60.    0.5   0.3   0.12
   230.001    1.65  1.5   1.45 80.   77.   60.    0.5   0.3   0.12
   230.141    1.6   1.6   1.4  78.   74.   60.    0.5   0.3   0.12
   230.333    1.6   1.6   1.4  81.   74.   60.    0.5   0.3   0.12
   230.654    1.75  1.6   1.45 81.   75.5  60.    0.5   0.3   0.12
   230.703    1.65  1.6   1.45 78.   77.   60.    0.5   0.3   0.12
   230.844    1.75  1.6   1.45 82.   74.   60.    0.5   0.3   0.12
   231.170    1.65  1.5   1.55 82.   78.5  60.    0.5   0.3   0.12
   231.259    1.65  1.5   1.4  81.   77.   60.    0.5   0.3   0.12
   231.515    1.65  1.6   1.45 78.   75.5  60.    0.5   0.3   0.12
   231.557    1.6   1.6   1.4  82.   74.   60.    0.5   0.3   0.12
   231.573    1.65  1.5   1.4  82.   75.5  60.    0.5   0.3   0.12
   232.012    1.65  1.55  1.55 82.   75.5  60.    0.5   0.3   0.12
   232.517    1.65  1.6   1.45 80.   80.   60.    0.5   0.3   0.12
   232.968    1.75  1.55  1.55 80.   74.   60.    0.5   0.3   0.12
   233.081    1.65  1.6   1.45 79.   80.   60.    0.5   0.3   0.12
   233.425    1.65  1.5   1.45 78.   78.5  60.    0.5   0.3   0.12
   233.523    1.6   1.55  1.35 81.   77.   60.    0.5   0.3   0.12
   233.819    1.65  1.6   1.45 81.   80.   60.    0.5   0.3   0.12
   234.213    1.75  1.6   1.45 81.   74.   60.    0.5   0.3   0.12
   234.253    1.75  1.5   1.55 78.   80.   60.    0.5   0.3   0.12
   234.287    1.75  1.6   1.45 80.   75.5  60.    0.5   0.3   0.12
   234.396    1.7   1.55  1.55 80.   74.   60.    0.5   0.3   0.12
   234.710    1.75  1.6   1.45 81.   77.   60.    0.5   0.3   0.12
   234.763    1.75  1.6   1.45 82.   77.   60.    0.5   0.3   0.12
   234.874    1.6   1.55  1.5  79.   77.   60.    0.5   0.3   0.12
   235.360    1.65  1.6   1.45 78.   80.   60.    0.5   0.3   0.12
   235.402    1.7   1.5   1.4  78.   74.   60.    0.5   0.3   0.12
   236.276    1.75  1.6   1.45 80.   77.   60.    0.5   0.3   0.12
   236.506    1.7   1.6   1.45 78.   80.   60.    0.5   0.3   0.12
   236.539    1.65  1.6   1.45 82.   80.   60.    0.5   0.3   0.12
   236.797    1.65  1.5   1.5  80.   77.   60.    0.5   0.3   0.12
   237.275    1.75  1.55  1.55 81.   75.5  60.    0.5   0.3   0.12
   237.408    1.7   1.5   1.55 80.   74.   60.    0.5   0.3   0.12
   237.638    1.6   1.55  1.5  78.   80.   60.    0.5   0.3   0.12
   237.832    1.75  1.6   1.45 80.   74.   60.    0.5   0.3   0.12
   238.127    1.75  1.6   1.45 79.   75.5  60.    0.5   0.3   0.12
   238.400    1.6   1.55  1.5  80.   75.5  60.    0.5   0.3   0.12
   238.611    1.75  1.6   1.45 79.   77.   60.    0.5   0.3   0.12
   238.682    1.6   1.6   1.45 81.   80.   60.    0.5   0.3   0.12
   238.877    1.7   1.5   1.55 79.   74.   60.    0.5   0.3   0.12
   239.090    1.6   1.55  1.5  78.   78.5  60.    0.5   0.3   0.12
   239.433    1.65  1.5   1.55 81.   78.5  60.    0.5   0.3   0.12
   239.598    1.6   1.55  1.5  81.   75.5  60.    0.5   0.3   0.12
   239.807    1.65  1.5   1.4  79.   78.5  60.    0.5   0.3   0.12
   239.938    1.65  1.5   1.55 80.   80.   60.    0.5   0.3   0.12
   240.190    1.65  1.55  1.55 82.   77.   60.    0.5   0.3   0.12
   240.738    1.75  1.6   1.45 79.   74.   60.    0.5   0.3   0.12
   241.077    1.7   1.6   1.45 79.   80.   60.    0.5   0.3   0.12
   241.129    1.6   1.6   1.45 80.   80.   60.    0.5   0.3   0.12
   241.151    1.7   1.5   1.55 78.   74.   60.    0.5   0.3   0.12
   241.183    1.75  1.6   1.45 78.   77.   60.    0.5   0.3   0.12
   241.366    1.6   1.6   1.45 82.   80.   60.    0.5   0.3   0.12
   241.447    1.65  1.55  1.35 81.   74.   60.    0.5   0.3   0.12
   241.660    1.75  1.6   1.45 78.   75.5  60.    0.5   0.3   0.12
   241.959    1.6   1.55  1.5  79.   75.5  60.    0.5   0.3   0.12
   242.143    1.65  1.55  1.55 82.   74.   60.    0.5   0.3   0.12
   242.189    1.7   1.55  1.55 82.   77.   60.    0.5   0.3   0.12
   242.538    1.65  1.55  1.35 82.   74.   60.    0.5   0.3   0.12
   242.885    1.6   1.6   1.45 81.   78.5  60.    0.5   0.3   0.12
   243.263    1.75  1.6   1.45 78.   74.   60.    0.5   0.3   0.12
   243.385    1.65  1.5   1.4  78.   80.   60.    0.5   0.3   0.12
   243.485    1.6   1.55  1.35 80.   77.   60.    0.5   0.3   0.12
   243.727    1.65  1.55  1.35 80.   74.   60.    0.5   0.3   0.12
   244.021    1.65  1.5   1.5  82.   75.5  60.    0.5   0.3   0.12
   244.355    1.65  1.5   1.4  81.   75.5  60.    0.5   0.3   0.12
   244.397    1.6   1.55  1.5  82.   75.5  60.    0.5   0.3   0.12
   244.424    1.65  1.5   1.5  79.   77.   60.    0.5   0.3   0.12
   244.679    1.6   1.6   1.45 80.   78.5  60.    0.5   0.3   0.12
   244.911    1.65  1.5   1.45 79.   77.   60.    0.5   0.3   0.12
   245.794    1.6   1.55  1.5  78.   77.   60.    0.5   0.3   0.12
   246.215    1.65  1.55  1.55 81.   75.5  60.    0.5   0.3   0.12
   246.270    1.7   1.6   1.45 80.   80.   60.    0.5   0.3   0.12
   246.280    1.6   1.6   1.45 82.   78.5  60.    0.5   0.3   0.12
   246.307    1.75  1.6   1.45 78.   78.5  60.    0.5   0.3   0.12
   246.399    1.65  1.5   1.55 80.   78.5  60.    0.5   0.3   0.12
   246.420    1.65  1.5   1.4  80.   77.   60.    0.5   0.3   0.12
   246.693    1.6   1.6   1.35 82.   74.   60.    0.5   0.3   0.12
   247.292    1.65  1.5   1.45 81.   75.5  60.    0.5   0.3   0.12
   247.657    1.75  1.6   1.45 79.   78.5  60.    0.5   0.3   0.12
   248.080    1.6   1.6   1.45 79.   80.   60.    0.5   0.3   0.12
   248.720    1.65  1.5   1.45 82.   74.   60.    0.5   0.3   0.12
   248.862    1.6   1.55  1.5  79.   74.   60.    0.5   0.3   0.12
   248.908    1.6   1.55  1.5  80.   74.   60.    0.5   0.3   0.12
   249.580    1.75  1.6   1.45 80.   78.5  60.    0.5   0.3   0.12
   249.585    1.7   1.55  1.55 80.   75.5  60.    0.5   0.3   0.12
   249.927    1.6   1.55  1.5  78.   75.5  60.    0.5   0.3   0.12
   250.065    1.6   1.6   1.45 79.   78.5  60.    0.5   0.3   0.12
   250.886    1.6   1.6   1.35 81.   74.   60.    0.5   0.3   0.12
   250.956    1.65  1.55  1.55 81.   74.   60.    0.5   0.3   0.12
   251.982    1.65  1.55  1.35 79.   74.   60.    0.5   0.3   0.12
   252.001    1.6   1.55  1.5  81.   74.   60.    0.5   0.3   0.12
   252.151    1.7   1.6   1.45 81.   80.   60.    0.5   0.3   0.12
   252.513    1.7   1.5   1.55 78.   80.   60.    0.5   0.3   0.12
   252.813    1.75  1.6   1.45 81.   78.5  60.    0.5   0.3   0.12
   253.109    1.75  1.5   1.35 82.   80.   60.    0.5   0.3   0.12
   253.449    1.6   1.55  1.5  78.   74.   60.    0.5   0.3   0.12
   254.009    1.65  1.5   1.5  81.   75.5  60.    0.5   0.3   0.12
   254.084    1.65  1.5   1.4  82.   74.   60.    0.5   0.3   0.12
   254.293    1.6   1.5   1.45 82.   80.   60.    0.5   0.3   0.12
   254.566    1.65  1.5   1.5  78.   77.   60.    0.5   0.3   0.12
   254.576    1.75  1.55  1.55 79.   74.   60.    0.5   0.3   0.12
   254.626    1.6   1.6   1.45 80.   77.   60.    0.5   0.3   0.12
   255.001    1.7   1.55  1.55 79.   74.   60.    0.5   0.3   0.12
   255.186    1.6   1.6   1.45 81.   77.   60.    0.5   0.3   0.12
   255.250    1.6   1.6   1.35 80.   74.   60.    0.5   0.3   0.12
   256.037    1.6   1.55  1.35 79.   77.   60.    0.5   0.3   0.12
   256.205    1.75  1.6   1.45 82.   78.5  60.    0.5   0.3   0.12
   256.745    1.65  1.55  1.55 81.   77.   60.    0.5   0.3   0.12
   256.883    1.6   1.55  1.5  82.   74.   60.    0.5   0.3   0.12
   256.892    1.75  1.55  1.55 82.   77.   60.    0.5   0.3   0.12
   257.229    1.75  1.55  1.55 80.   75.5  60.    0.5   0.3   0.12
   257.233    1.6   1.6   1.45 78.   80.   60.    0.5   0.3   0.12
   258.085    1.65  1.5   1.55 82.   77.   60.    0.5   0.3   0.12
   258.150    1.6   1.6   1.45 79.   77.   60.    0.5   0.3   0.12
   258.238    1.75  1.5   1.35 81.   80.   60.    0.5   0.3   0.12
   258.276    1.65  1.5   1.4  81.   74.   60.    0.5   0.3   0.12
   258.528    1.7   1.6   1.45 82.   80.   60.    0.5   0.3   0.12
   259.372    1.6   1.6   1.45 78.   78.5  60.    0.5   0.3   0.12
   259.773    1.7   1.55  1.55 81.   77.   60.    0.5   0.3   0.12
   260.056    1.6   1.6   1.35 79.   74.   60.    0.5   0.3   0.12
   260.258    1.75  1.6   1.45 78.   80.   60.    0.5   0.3   0.12
   260.277    1.6   1.6   1.45 82.   77.   60.    0.5   0.3   0.12
   260.917    1.7   1.5   1.35 82.   80.   60.    0.5   0.3   0.12
   261.233    1.6   1.6   1.45 78.   75.5  60.    0.5   0.3   0.12
   261.774    1.6   1.6   1.45 79.   75.5  60.    0.5   0.3   0.12
   261.832    1.65  1.5   1.4  80.   75.5  60.    0.5   0.3   0.12
   262.961    1.6   1.6   1.45 80.   75.5  60.    0.5   0.3   0.12
   263.323    1.65  1.55  1.55 80.   75.5  60.    0.5   0.3   0.12
   263.348    1.65  1.5   1.45 81.   74.   60.    0.5   0.3   0.12
   263.553    1.65  1.5   1.55 79.   78.5  60.    0.5   0.3   0.12
   264.262    1.65  1.5   1.45 80.   75.5  60.    0.5   0.3   0.12
   264.790    1.65  1.55  1.55 80.   74.   60.    0.5   0.3   0.12
   264.939    1.65  1.5   1.4  79.   77.   60.    0.5   0.3   0.12
   265.187    1.6   1.6   1.45 78.   77.   60.    0.5   0.3   0.12
   265.209    1.75  1.5   1.35 80.   80.   60.    0.5   0.3   0.12
   265.284    1.65  1.5   1.45 78.   77.   60.    0.5   0.3   0.12
   265.394    1.6   1.6   1.35 78.   74.   60.    0.5   0.3   0.12
   265.538    1.6   1.6   1.45 78.   74.   60.    0.5   0.3   0.12
   266.272    1.65  1.55  1.55 82.   78.5  60.    0.5   0.3   0.12
   266.577    1.65  1.55  1.35 78.   74.   60.    0.5   0.3   0.12
   267.399    1.7   1.55  1.55 79.   75.5  60.    0.5   0.3   0.12
   267.487    1.6   1.6   1.45 81.   75.5  60.    0.5   0.3   0.12
   267.500    1.75  1.6   1.45 79.   80.   60.    0.5   0.3   0.12
   268.497    1.65  1.5   1.5  80.   75.5  60.    0.5   0.3   0.12
   268.682    1.65  1.5   1.55 81.   77.   60.    0.5   0.3   0.12
   268.904    1.6   1.6   1.45 79.   74.   60.    0.5   0.3   0.12
   268.978    1.7   1.5   1.35 81.   80.   60.    0.5   0.3   0.12
   269.736    1.6   1.5   1.5  82.   80.   60.    0.5   0.3   0.12
   270.924    1.6   1.55  1.35 78.   77.   60.    0.5   0.3   0.12
   271.289    1.6   1.5   1.45 81.   80.   60.    0.5   0.3   0.12
   272.431    1.75  1.55  1.55 81.   77.   60.    0.5   0.3   0.12
   272.882    1.65  1.5   1.4  78.   78.5  60.    0.5   0.3   0.12
   273.224    1.75  1.55  1.55 78.   74.   60.    0.5   0.3   0.12
   273.668    1.65  1.55  1.55 80.   77.   60.    0.5   0.3   0.12
   273.744    1.65  1.5   1.55 80.   77.   60.    0.5   0.3   0.12
   273.811    1.65  1.5   1.55 79.   80.   60.    0.5   0.3   0.12
   273.851    1.7   1.55  1.55 78.   74.   60.    0.5   0.3   0.12
   273.941    1.6   1.6   1.45 80.   74.   60.    0.5   0.3   0.12
   274.601    1.6   1.6   1.45 82.   75.5  60.    0.5   0.3   0.12
   275.021    1.75  1.55  1.55 79.   75.5  60.    0.5   0.3   0.12
   275.388    1.65  1.5   1.5  82.   74.   60.    0.5   0.3   0.12
   275.886    1.65  1.5   1.45 79.   75.5  60.    0.5   0.3   0.12
   275.952    1.75  1.5   1.35 79.   80.   60.    0.5   0.3   0.12
   276.015    1.75  1.6   1.45 80.   80.   60.    0.5   0.3   0.12
   276.165    1.7   1.55  1.55 80.   77.   60.    0.5   0.3   0.12
   276.593    1.6   1.5   1.5  81.   80.   60.    0.5   0.3   0.12
   276.627    1.6   1.5   1.4  82.   80.   60.    0.5   0.3   0.12
   276.893    1.65  1.5   1.4  80.   74.   60.    0.5   0.3   0.12
   278.856    1.65  1.5   1.4  79.   75.5  60.    0.5   0.3   0.12
   279.633    1.65  1.5   1.5  79.   75.5  60.    0.5   0.3   0.12
   280.311    1.65  1.55  1.55 79.   74.   60.    0.5   0.3   0.12
   280.319    1.7   1.5   1.35 80.   80.   60.    0.5   0.3   0.12
   280.323    1.6   1.6   1.45 81.   74.   60.    0.5   0.3   0.12
   280.333    1.65  1.55  1.55 79.   75.5  60.    0.5   0.3   0.12
   281.811    1.65  1.5   1.55 79.   77.   60.    0.5   0.3   0.12
   282.693    1.65  1.55  1.55 81.   78.5  60.    0.5   0.3   0.12
   282.995    1.7   1.55  1.55 78.   75.5  60.    0.5   0.3   0.12
   284.419    1.75  1.6   1.45 81.   80.   60.    0.5   0.3   0.12
   284.673    1.7   1.55  1.55 82.   78.5  60.    0.5   0.3   0.12
   285.376    1.65  1.5   1.5  81.   74.   60.    0.5   0.3   0.12
   286.569    1.6   1.6   1.45 82.   74.   60.    0.5   0.3   0.12
   286.857    1.65  1.5   1.45 80.   74.   60.    0.5   0.3   0.12
   287.751    1.6   1.5   1.5  80.   80.   60.    0.5   0.3   0.12
   287.767    1.65  1.5   1.55 82.   75.5  60.    0.5   0.3   0.12
   288.396    1.6   1.5   1.45 80.   80.   60.    0.5   0.3   0.12
   288.445    1.75  1.55  1.55 80.   77.   60.    0.5   0.3   0.12
   290.139    1.75  1.55  1.55 78.   75.5  60.    0.5   0.3   0.12
   290.153    1.65  1.55  1.55 79.   77.   60.    0.5   0.3   0.12
   290.383    1.7   1.55  1.55 79.   77.   60.    0.5   0.3   0.12
   290.795    1.65  1.5   1.5  78.   75.5  60.    0.5   0.3   0.12
   291.278    1.75  1.5   1.35 78.   80.   60.    0.5   0.3   0.12
   292.407    1.75  1.5   1.35 82.   78.5  60.    0.5   0.3   0.12
   293.205    1.75  1.6   1.45 82.   80.   60.    0.5   0.3   0.12
   294.974    1.65  1.5   1.4  79.   74.   60.    0.5   0.3   0.12
   295.567    1.65  1.55  1.55 78.   74.   60.    0.5   0.3   0.12
   296.553    1.65  1.5   1.5  80.   74.   60.    0.5   0.3   0.12
   296.651    1.65  1.5   1.45 78.   75.5  60.    0.5   0.3   0.12
   296.743    1.65  1.5   1.4  78.   77.   60.    0.5   0.3   0.12
   296.744    1.65  1.55  1.55 78.   75.5  60.    0.5   0.3   0.12
   296.950    1.75  1.5   1.35 81.   78.5  60.    0.5   0.3   0.12
   297.085    1.7   1.5   1.35 79.   80.   60.    0.5   0.3   0.12
   298.879    1.7   1.55  1.55 81.   78.5  60.    0.5   0.3   0.12
   299.171    1.65  1.55  1.55 80.   78.5  60.    0.5   0.3   0.12
   300.194    1.6   1.55  1.55 82.   80.   60.    0.5   0.3   0.12
   300.455    1.75  1.55  1.55 82.   78.5  60.    0.5   0.3   0.12
   300.685    1.7   1.55  1.55 78.   77.   60.    0.5   0.3   0.12
   300.700    1.65  1.5   1.45 79.   74.   60.    0.5   0.3   0.12
   301.303    1.6   1.55  1.55 81.   78.5  60.    0.5   0.3   0.12
   301.912    1.6   1.55  1.55 82.   78.5  60.    0.5   0.3   0.12
   302.031    1.65  1.5   1.55 81.   75.5  60.    0.5   0.3   0.12
   302.605    1.75  1.55  1.55 79.   77.   60.    0.5   0.3   0.12
   302.930    1.6   1.5   1.45 82.   78.5  60.    0.5   0.3   0.12
   303.344    1.65  1.5   1.55 78.   78.5  60.    0.5   0.3   0.12
   303.531    1.75  1.5   1.35 80.   78.5  60.    0.5   0.3   0.12
   303.552    1.65  1.55  1.55 78.   77.   60.    0.5   0.3   0.12
   304.077    1.6   1.5   1.4  81.   80.   60.    0.5   0.3   0.12
   304.661    1.6   1.55  1.55 81.   80.   60.    0.5   0.3   0.12
   305.106    1.7   1.5   1.35 82.   78.5  60.    0.5   0.3   0.12
   305.579    1.6   1.55  1.55 80.   78.5  60.    0.5   0.3   0.12
   306.729    1.65  1.55  1.55 82.   80.   60.    0.5   0.3   0.12
   306.776    1.65  1.5   1.35 82.   80.   60.    0.5   0.3   0.12
   307.364    1.6   1.5   1.45 79.   80.   60.    0.5   0.3   0.12
   307.550    1.65  1.5   1.4  78.   75.5  60.    0.5   0.3   0.12
   309.349    1.65  1.5   1.55 78.   77.   60.    0.5   0.3   0.12
   309.631    1.65  1.5   1.55 80.   75.5  60.    0.5   0.3   0.12
   310.611    1.6   1.5   1.5  79.   80.   60.    0.5   0.3   0.12
   310.963    1.6   1.55  1.55 80.   77.   60.    0.5   0.3   0.12
   311.939    1.75  1.55  1.55 81.   78.5  60.    0.5   0.3   0.12
   312.096    1.65  1.55  1.55 79.   78.5  60.    0.5   0.3   0.12
   312.300    1.7   1.55  1.55 80.   78.5  60.    0.5   0.3   0.12
   312.465    1.6   1.55  1.55 80.   80.   60.    0.5   0.3   0.12
   312.525    1.75  1.5   1.35 79.   78.5  60.    0.5   0.3   0.12
   312.743    1.75  1.55  1.55 78.   77.   60.    0.5   0.3   0.12
   312.765    1.7   1.5   1.35 81.   78.5  60.    0.5   0.3   0.12
   313.184    1.65  1.5   1.5  79.   74.   60.    0.5   0.3   0.12
   313.255    1.6   1.55  1.55 81.   77.   60.    0.5   0.3   0.12
   313.291    1.6   1.55  1.55 79.   78.5  60.    0.5   0.3   0.12
   315.516    1.65  1.5   1.55 79.   75.5  60.    0.5   0.3   0.12
   315.571    1.6   1.55  1.55 79.   77.   60.    0.5   0.3   0.12
   317.245    1.6   1.5   1.4  82.   78.5  60.    0.5   0.3   0.12
   317.294    1.65  1.5   1.45 78.   74.   60.    0.5   0.3   0.12
   318.075    1.75  1.5   1.35 82.   77.   60.    0.5   0.3   0.12
   318.526    1.7   1.5   1.35 78.   80.   60.    0.5   0.3   0.12
   318.701    1.65  1.6   1.5  82.   75.5  60.    0.5   0.3   0.12
   318.857    1.6   1.5   1.5  82.   78.5  60.    0.5   0.3   0.12
   319.348    1.65  1.5   1.35 81.   80.   60.    0.5   0.3   0.12
   319.384    1.75  1.5   1.35 78.   74.   60.    0.5   0.3   0.12
   319.389    1.6   1.5   1.45 81.   78.5  60.    0.5   0.3   0.12
   319.535    1.65  1.5   1.55 82.   74.   60.    0.5   0.3   0.12
   319.949    1.6   1.55  1.55 82.   77.   60.    0.5   0.3   0.12
   321.050    1.75  1.5   1.35 79.   74.   60.    0.5   0.3   0.12
   321.176    1.7   1.5   1.35 82.   77.   60.    0.5   0.3   0.12
   321.641    1.65  1.5   1.55 78.   80.   60.    0.5   0.3   0.12
